t,avg_L
0.000000000000000000e+00,1.000000000000867084e+00
2.000000000000000042e-02,9.966864152565649837e-01
4.000000000000000083e-02,9.958058361668213898e-01
5.999999999999999778e-02,9.951750332790617604e-01
8.000000000000000167e-02,9.937545278670937288e-01
1.000000000000000056e-01,9.926404210070174372e-01
1.199999999999999956e-01,9.868494546796644507e-01
1.400000000000000133e-01,9.763578451338469355e-01
1.600000000000000033e-01,9.753430297778534763e-01
1.799999999999999933e-01,9.638972355138820669e-01
2.000000000000000111e-01,9.466081357376139316e-01
2.200000000000000011e-01,9.301111702437182549e-01
2.399999999999999911e-01,9.103618640262972628e-01
2.600000000000000089e-01,8.851204918263961829e-01
2.800000000000000266e-01,8.590592716956479968e-01
2.999999999999999889e-01,8.464923190029628453e-01
3.200000000000000067e-01,8.144980586584740223e-01
3.400000000000000244e-01,7.932652701474125490e-01
3.599999999999999867e-01,7.497467282352294760e-01
3.800000000000000044e-01,7.339625618476627311e-01
4.000000000000000222e-01,7.086432882980707726e-01
4.199999999999999845e-01,6.885023647652758205e-01
4.400000000000000022e-01,6.746753251844236354e-01
4.600000000000000200e-01,6.776900675247079509e-01
4.799999999999999822e-01,6.767497411259600915e-01
5.000000000000000000e-01,6.629312668818359011e-01
5.200000000000000178e-01,6.578249837129277466e-01
5.400000000000000355e-01,6.482172426912009566e-01
5.600000000000000533e-01,6.400062219416492448e-01
5.799999999999999600e-01,6.611290959222436703e-01
5.999999999999999778e-01,6.664716353977988561e-01
6.199999999999999956e-01,6.563255642687634284e-01
6.400000000000000133e-01,7.086455044956354588e-01
6.600000000000000311e-01,6.965419493646664018e-01
6.800000000000000488e-01,6.620061700461293830e-01
7.000000000000000666e-01,6.555760469100717636e-01
7.199999999999999734e-01,6.665003188390037359e-01
7.399999999999999911e-01,6.172278520313950745e-01
7.600000000000000089e-01,6.020759010237584086e-01
7.800000000000000266e-01,6.060905596146969332e-01
8.000000000000000444e-01,5.874803748149086680e-01
8.200000000000000622e-01,5.389017348238671623e-01
8.399999999999999689e-01,5.087820930413690101e-01
8.599999999999999867e-01,4.940182323225247307e-01
8.800000000000000044e-01,4.525329335305208756e-01
9.000000000000000222e-01,3.867747597794040093e-01
9.200000000000000400e-01,3.472052543372378119e-01
9.400000000000000577e-01,3.185216803757642823e-01
9.599999999999999645e-01,2.902744948279075143e-01
9.799999999999999822e-01,2.633024990112907693e-01
1.000000000000000000e+00,2.373279983878584243e-01
1.020000000000000018e+00,2.132035386705791458e-01
1.040000000000000036e+00,1.909671771389374606e-01
1.060000000000000053e+00,1.703361567768370000e-01
1.080000000000000071e+00,1.516339754455860445e-01
1.100000000000000089e+00,1.346836199583480442e-01
1.120000000000000107e+00,1.192078998592605160e-01
1.140000000000000124e+00,1.053699891546721612e-01
1.159999999999999920e+00,9.311747934044460606e-02
1.179999999999999938e+00,8.222723794206808490e-02
1.199999999999999956e+00,7.286912042603697903e-02
1.219999999999999973e+00,7.067568930106335467e-02
1.239999999999999991e+00,8.001025834957552207e-02
1.260000000000000009e+00,1.009851279403775198e-01
1.280000000000000027e+00,1.006999075896994333e-01
1.300000000000000044e+00,9.263405000006343093e-02
1.320000000000000062e+00,8.682073580377720756e-02
1.340000000000000080e+00,8.140751410726820847e-02
1.360000000000000098e+00,7.544875895172581393e-02
1.380000000000000115e+00,6.927536222640238994e-02
1.400000000000000133e+00,6.166956947293163183e-02
1.419999999999999929e+00,5.343172685128032284e-02
1.439999999999999947e+00,4.541708816685316452e-02
1.459999999999999964e+00,3.896400468430050168e-02
1.479999999999999982e+00,3.745251405735058881e-02
1.500000000000000000e+00,3.536068631843515553e-02
1.520000000000000018e+00,3.248488853381038127e-02
1.540000000000000036e+00,2.882286216334135204e-02
1.560000000000000053e+00,2.464888280528038794e-02
1.580000000000000071e+00,2.044850420412391498e-02
1.600000000000000089e+00,1.665449216395139403e-02
1.620000000000000107e+00,1.330893349985606648e-02
1.640000000000000124e+00,1.182586365179783862e-02
1.660000000000000142e+00,1.121958524275625500e-02
1.679999999999999938e+00,1.038568244598325405e-02
1.699999999999999956e+00,9.273977981565671713e-03
1.719999999999999973e+00,7.983436795213320544e-03
1.739999999999999991e+00,6.670476392910912843e-03
1.760000000000000009e+00,5.398333712591539546e-03
1.780000000000000027e+00,4.321069053931903513e-03
1.800000000000000044e+00,3.474206282609557366e-03
1.820000000000000062e+00,2.851315624633202900e-03
1.840000000000000080e+00,2.491819419788586856e-03
1.860000000000000098e+00,2.288729666481887672e-03
1.880000000000000115e+00,2.161846078455804607e-03
1.900000000000000133e+00,2.067499176432675313e-03
1.919999999999999929e+00,1.904116575880209590e-03
1.939999999999999947e+00,1.681597863045885578e-03
1.959999999999999964e+00,1.430179352574949443e-03
1.979999999999999982e+00,1.151395879521959755e-03
2.000000000000000000e+00,9.429326963626900090e-04
2.020000000000000018e+00,9.071709961682176884e-04
2.040000000000000036e+00,8.543889697996023651e-04
2.060000000000000053e+00,7.881714101797334402e-04
2.080000000000000071e+00,7.106916413720033073e-04
2.100000000000000089e+00,6.297693277568999293e-04
2.120000000000000107e+00,5.666265582585254318e-04
2.140000000000000124e+00,5.340998695050601939e-04
2.160000000000000142e+00,5.359629582722963284e-04
2.180000000000000160e+00,5.691719908817868216e-04
2.200000000000000178e+00,6.210327509443777389e-04
2.220000000000000195e+00,6.721560726438785766e-04
2.240000000000000213e+00,7.118927463983707295e-04
2.260000000000000231e+00,7.323250908137482647e-04
2.280000000000000249e+00,5.349299170365971181e-04
2.300000000000000266e+00,4.466189001183148164e-04
2.319999999999999840e+00,4.929285729612923510e-04
2.339999999999999858e+00,6.308426525340126659e-04
2.359999999999999876e+00,5.733052943059955631e-04
2.379999999999999893e+00,4.730226803633278223e-04
2.399999999999999911e+00,3.400473451433511335e-04
2.419999999999999929e+00,2.267665105119308962e-04
