t,traj_0,traj_1,traj_2,traj_3,traj_4
0.000000000000000000e+00,9.999999999996439515e-01,9.999999999995673461e-01,9.999999999991903143e-01,9.999999999996584954e-01,9.999999999992564836e-01
2.000000000000000042e-02,8.217502520442786507e-01,8.401729585150505830e-01,8.824144342914763683e-01,7.951559106089742812e-01,8.211753689570908676e-01
4.000000000000000083e-02,7.606963620433571105e-01,8.694532658341392883e-01,7.054843871774786335e-01,1.041450475666465536e+00,7.600344812308842402e-01
5.999999999999999778e-02,7.895132592064413313e-01,7.268563655756247188e-01,6.971552042939608285e-01,6.249135216735418608e-01,7.746477667614919405e-01
8.000000000000000167e-02,8.218316769445194181e-01,6.897425943206408894e-01,8.029560940098158239e-01,7.070233868820118284e-01,8.557776068033484673e-01
1.000000000000000056e-01,9.709426895091834986e-01,9.426130688764631227e-01,7.975498124077794460e-01,7.366394681096197772e-01,9.922189719512135575e-01
1.199999999999999956e-01,7.889005533074995302e-01,8.853959740683633450e-01,8.180346164393234032e-01,7.105217104436155617e-01,7.741757749491717799e-01
1.400000000000000133e-01,8.132059164655317529e-01,8.780481223687266468e-01,6.988457732860445804e-01,9.532249893020929843e-01,7.311755284616507922e-01
1.600000000000000033e-01,8.659403624383954501e-01,7.880418751422882950e-01,6.188876731739808568e-01,9.072820058468534787e-01,7.635273071277451917e-01
1.799999999999999933e-01,7.494318131222177382e-01,8.034015793045924392e-01,6.684350579030069461e-01,7.367908485733455359e-01,8.457039538289256031e-01
2.000000000000000111e-01,9.137588091974785387e-01,7.908726775083267935e-01,5.049890916638924976e-01,6.291075181586430753e-01,9.202145299821506974e-01
2.200000000000000011e-01,7.555610257851929079e-01,8.591958239569357225e-01,5.940297539854098030e-01,1.007958022885580007e+00,6.710480019530298268e-01
2.399999999999999911e-01,9.045750618170937951e-01,6.782073558775728594e-01,6.262868163431477564e-01,8.501726357869796580e-01,6.440042913019505821e-01
2.600000000000000089e-01,9.183687318260308485e-01,8.245333313524291219e-01,4.512626836654199947e-01,6.769050726179149935e-01,6.805898111949415519e-01
2.800000000000000266e-01,6.244456867532773847e-01,6.056737089067985025e-01,4.556480430413813454e-01,4.269965760689864442e-01,7.466104909024838809e-01
2.999999999999999889e-01,8.621982588253125357e-01,8.439100148763348797e-01,3.592804505771228230e-01,6.227432825879116729e-01,7.682062259711033292e-01
3.200000000000000067e-01,7.417407760534814321e-01,7.391199346466332809e-01,3.713455510303344531e-01,6.824062389086228420e-01,5.276250558876258712e-01
3.400000000000000244e-01,9.418855353155128896e-01,7.524057599652860251e-01,3.886851584827318851e-01,9.357694196974767342e-01,5.249255028673457391e-01
3.599999999999999867e-01,8.983297211651587455e-01,6.754837595742378964e-01,4.087832678584008006e-01,6.769807929994439144e-01,5.731724070996793152e-01
3.800000000000000044e-01,5.374032197978472203e-01,6.264146078554668762e-01,3.049445497584775122e-01,6.981154392915494000e-01,6.339174371172174860e-01
4.000000000000000222e-01,8.196971731783654347e-01,5.127336834974222102e-01,4.638341377249046160e-01,5.789677601757885483e-01,6.391825088736470262e-01
4.199999999999999845e-01,7.346341239625658881e-01,6.073699014574331922e-01,4.213466699050504305e-01,7.795115293164304182e-01,4.291470775777938562e-01
4.400000000000000022e-01,8.655910888899213118e-01,6.710238384349852536e-01,4.445326301112804690e-01,6.985710757223044798e-01,4.578426415584152531e-01
4.600000000000000200e-01,8.366468581779449298e-01,6.493358029121284458e-01,4.361315878486915487e-01,5.811561415519965745e-01,5.294486595214721314e-01
4.799999999999999822e-01,5.678410959482378395e-01,6.144668245247723037e-01,4.966623585024203535e-01,4.730079742366181672e-01,6.003260109049319837e-01
5.000000000000000000e-01,8.174764130222564873e-01,4.837490529541187412e-01,5.549144534514617311e-01,2.995629014597048223e-01,6.034303766069993857e-01
5.200000000000000178e-01,7.180222411157379803e-01,5.807722096704788228e-01,6.532151060804487486e-01,5.874806915328907309e-01,3.994255622583258725e-01
5.400000000000000355e-01,7.333797523385626738e-01,5.068587630759928686e-01,5.392256493426103026e-01,6.292570766400281679e-01,4.553694854264114800e-01
5.600000000000000533e-01,7.888798796168443594e-01,4.817700862670211137e-01,4.640773686266285725e-01,5.979353786791091752e-01,5.444693636672899295e-01
5.799999999999999600e-01,6.782837844102109770e-01,5.670830970691334016e-01,6.264493868732928794e-01,4.924865362379031719e-01,6.147738003580783817e-01
5.999999999999999778e-01,8.014522158529296947e-01,5.731488234650605751e-01,5.178285321522868578e-01,5.676612358756638610e-01,6.020363999024896939e-01
6.199999999999999956e-01,6.203720155393946944e-01,5.025957882174865166e-01,7.374283071405351997e-01,8.818537953190915823e-01,3.825594318588083631e-01
6.400000000000000133e-01,5.432366739516699683e-01,5.704153434664444022e-01,6.333060882923100543e-01,6.836607658793015796e-01,4.531488883671812018e-01
6.600000000000000311e-01,6.748116734061244681e-01,5.066846386113047496e-01,7.304041892934838298e-01,5.695449158710227389e-01,5.421129342791846106e-01
6.800000000000000488e-01,6.762281322177271514e-01,5.440886362143453336e-01,6.305738951210235754e-01,5.751312809454581787e-01,5.907669932484184150e-01
7.000000000000000666e-01,6.760666926237682839e-01,5.524709972107146871e-01,6.125158368380636542e-01,4.494893760093081614e-01,5.578683007638993718e-01
7.199999999999999734e-01,4.849400120347981402e-01,4.217071270468466526e-01,5.481347752581808841e-01,7.992874905889563175e-01,3.381795983865014121e-01
7.399999999999999911e-01,4.092253592538120377e-01,6.021250465287681930e-01,6.539657031949832611e-01,5.841949922007365625e-01,4.123571342191350575e-01
7.600000000000000089e-01,5.707616049936735658e-01,4.514526752932071507e-01,6.495659061925613820e-01,6.085637505221881405e-01,4.903986819731391278e-01
7.800000000000000266e-01,5.783202205386736017e-01,5.350410539394618858e-01,5.147872635129628893e-01,5.442378951723173541e-01,5.128536696227212754e-01
8.000000000000000444e-01,5.614963780803899907e-01,5.146982855825334990e-01,4.025184014486824502e-01,5.001867498666380252e-01,4.709202484891255591e-01
8.200000000000000622e-01,4.235156673377036829e-01,4.143479338720887917e-01,4.054955382884997128e-01,5.893067483883653868e-01,2.756302534915534008e-01
8.399999999999999689e-01,3.730396277672767824e-01,3.882929725711237179e-01,4.940283821054425872e-01,4.760692098842288500e-01,3.444660095456181792e-01
8.599999999999999867e-01,4.716167666451950291e-01,3.672683426288703701e-01,4.099101802665362504e-01,3.214042869490725818e-01,4.029476575625544621e-01
8.800000000000000044e-01,3.812610763189771546e-01,2.620236795285232900e-01,5.216957486124707000e-01,3.138837660369496185e-01,3.993450972248582809e-01
9.000000000000000222e-01,3.980409506044303991e-01,3.113825829754257590e-01,3.774480100142448280e-01,2.109803244980125170e-01,3.535174636295611017e-01
9.200000000000000400e-01,3.332447007176679299e-01,2.640960550574075194e-01,5.320471554654135904e-01,4.423658100750019750e-01,1.980618240912964956e-01
