t,avg_L
0.000000000000000000e+00,1.000000000000056843e+00
1.000000000000000021e-02,9.988788367393701684e-01
2.000000000000000042e-02,9.978582017374342250e-01
2.999999999999999889e-02,9.982831574360822025e-01
4.000000000000000083e-02,9.960953752892385271e-01
5.000000000000000278e-02,9.967558495285415709e-01
5.999999999999999778e-02,9.975314325327466758e-01
7.000000000000000666e-02,9.952696900805340086e-01
8.000000000000000167e-02,9.957852469257725270e-01
8.999999999999999667e-02,9.958377146623881293e-01
1.000000000000000056e-01,9.916053624354834728e-01
1.100000000000000006e-01,9.942548143513210146e-01
1.199999999999999956e-01,9.927081871361983501e-01
1.300000000000000044e-01,9.917015512032580915e-01
1.400000000000000133e-01,9.929126299468720163e-01
1.499999999999999944e-01,9.886388944205828366e-01
1.600000000000000033e-01,9.898967474864318605e-01
1.700000000000000122e-01,9.877391860506284926e-01
1.799999999999999933e-01,9.838021033118564684e-01
1.900000000000000022e-01,9.792399274715106738e-01
2.000000000000000111e-01,9.793477749976930991e-01
2.099999999999999922e-01,9.711200008850455756e-01
2.200000000000000011e-01,9.701066128294385527e-01
2.300000000000000100e-01,9.697189384262610012e-01
2.399999999999999911e-01,9.653977244131783930e-01
2.500000000000000000e-01,9.563545056022669799e-01
2.600000000000000089e-01,9.561822629445850819e-01
2.700000000000000178e-01,9.547281489557015721e-01
2.800000000000000266e-01,9.512281950846636080e-01
2.899999999999999800e-01,9.543971614234963985e-01
2.999999999999999889e-01,9.509446888060630876e-01
3.099999999999999978e-01,9.324359687024140753e-01
3.200000000000000067e-01,9.205019460152699118e-01
3.300000000000000155e-01,9.170962656016465875e-01
3.400000000000000244e-01,9.083451121999468469e-01
3.500000000000000333e-01,9.172646646470878906e-01
3.599999999999999867e-01,9.146603256242599178e-01
3.699999999999999956e-01,8.796201896197946013e-01
3.800000000000000044e-01,8.737434967827742982e-01
3.900000000000000133e-01,8.639554562176505748e-01
4.000000000000000222e-01,8.816114428563328609e-01
4.100000000000000311e-01,8.911515673220420375e-01
4.199999999999999845e-01,8.763633312073578763e-01
4.299999999999999933e-01,8.354354461759063710e-01
4.400000000000000022e-01,8.220087620933045347e-01
4.500000000000000111e-01,8.106187194428662313e-01
4.600000000000000200e-01,8.387726389333973742e-01
4.700000000000000289e-01,8.429888799889095896e-01
4.799999999999999822e-01,8.149147494535630143e-01
4.899999999999999911e-01,7.641469248035278605e-01
5.000000000000000000e-01,7.478231039353484544e-01
5.100000000000000089e-01,7.372989854797900033e-01
5.200000000000000178e-01,7.796624226162199855e-01
5.300000000000000266e-01,7.758220455958952932e-01
5.400000000000000355e-01,7.628512265657851898e-01
5.500000000000000444e-01,7.255273900396619347e-01
5.600000000000000533e-01,7.227457072651404246e-01
5.700000000000000622e-01,7.122134007526055299e-01
5.799999999999999600e-01,7.084882167978849843e-01
5.899999999999999689e-01,6.994171330168876821e-01
5.999999999999999778e-01,6.920811147866484658e-01
6.099999999999999867e-01,6.588394297310720127e-01
6.199999999999999956e-01,6.444253801885553301e-01
6.300000000000000044e-01,6.296213693041438075e-01
6.400000000000000133e-01,6.670215182572396539e-01
6.500000000000000222e-01,6.590167260786460313e-01
6.600000000000000311e-01,6.269764961659183289e-01
6.700000000000000400e-01,5.807249563496154066e-01
6.800000000000000488e-01,5.727027869113565650e-01
6.900000000000000577e-01,5.721184899487503639e-01
7.000000000000000666e-01,6.079793257147938501e-01
7.099999999999999645e-01,5.978661006635274111e-01
7.199999999999999734e-01,5.533133870199793414e-01
7.299999999999999822e-01,5.264778173339069722e-01
7.399999999999999911e-01,5.185193461740467136e-01
7.500000000000000000e-01,5.080529686155663693e-01
7.600000000000000089e-01,5.361373010581658161e-01
7.700000000000000178e-01,5.218504737312961161e-01
7.800000000000000266e-01,4.835608734654043284e-01
7.900000000000000355e-01,4.762943631379934484e-01
8.000000000000000444e-01,4.658515672121908979e-01
8.100000000000000533e-01,4.552234235763228942e-01
8.200000000000000622e-01,4.727737893587574125e-01
8.300000000000000711e-01,4.629043077641564752e-01
8.399999999999999689e-01,4.122713006926083668e-01
8.499999999999999778e-01,3.995533449624618649e-01
8.599999999999999867e-01,3.881174614955576474e-01
8.699999999999999956e-01,3.857427288115004016e-01
8.800000000000000044e-01,4.156627875645989567e-01
8.900000000000000133e-01,4.059308214419492522e-01
9.000000000000000222e-01,3.461040644170103597e-01
9.100000000000000311e-01,3.363393271799982598e-01
9.200000000000000400e-01,3.271711225159911196e-01
9.300000000000000488e-01,3.350240968778859241e-01
9.400000000000000577e-01,3.488266806887463933e-01
9.500000000000000666e-01,3.213503132731801992e-01
9.599999999999999645e-01,2.954680673784056411e-01
9.699999999999999734e-01,2.861853471169638619e-01
9.799999999999999822e-01,2.783197297190681541e-01
9.899999999999999911e-01,2.992385335451498984e-01
1.000000000000000000e+00,3.038423280476069133e-01
1.010000000000000009e+00,2.656892029184142467e-01
1.020000000000000018e+00,2.425242548264836540e-01
1.030000000000000027e+00,2.330101301562391702e-01
1.040000000000000036e+00,2.233932461175038575e-01
1.050000000000000044e+00,2.453312421471712523e-01
1.060000000000000053e+00,2.499127303617672546e-01
1.070000000000000062e+00,2.132997676228028661e-01
1.080000000000000071e+00,1.896478046626328684e-01
1.090000000000000080e+00,1.832244157939426077e-01
1.100000000000000089e+00,1.768599524841750203e-01
1.110000000000000098e+00,1.940122689679894541e-01
1.120000000000000107e+00,2.070687067833479611e-01
1.130000000000000115e+00,1.689300119105756337e-01
1.140000000000000124e+00,1.595688136904416798e-01
1.150000000000000133e+00,1.567430001814128504e-01
1.159999999999999920e+00,1.548086524117749385e-01
1.169999999999999929e+00,1.671984574476997332e-01
1.179999999999999938e+00,1.649255357826785728e-01
1.189999999999999947e+00,1.484743220583136514e-01
1.199999999999999956e+00,1.416308553483702215e-01
1.209999999999999964e+00,1.351147752464211260e-01
1.219999999999999973e+00,1.291001953454934403e-01
1.229999999999999982e+00,1.329952987756643779e-01
1.239999999999999991e+00,1.254943666973750704e-01
1.250000000000000000e+00,1.143640639432864647e-01
1.260000000000000009e+00,1.101563924042890663e-01
1.270000000000000018e+00,1.061769155797113867e-01
1.280000000000000027e+00,1.025341735025882134e-01
1.290000000000000036e+00,1.003738445191552364e-01
1.300000000000000044e+00,1.050285691740467375e-01
1.310000000000000053e+00,9.352667455199366320e-02
1.320000000000000062e+00,9.072699710603154832e-02
1.330000000000000071e+00,8.794006697190220878e-02
1.340000000000000080e+00,8.530793254753377131e-02
1.350000000000000089e+00,8.294450935678704395e-02
1.360000000000000098e+00,8.470880859108761984e-02
1.370000000000000107e+00,7.859481927818925961e-02
1.380000000000000115e+00,7.628767305966217827e-02
1.390000000000000124e+00,7.388805007105833655e-02
1.400000000000000133e+00,7.150265740523185920e-02
1.409999999999999920e+00,6.782994527982180721e-02
1.419999999999999929e+00,6.413883299711610475e-02
1.429999999999999938e+00,6.040595038465708388e-02
1.439999999999999947e+00,5.681112069234828255e-02
1.449999999999999956e+00,5.313897855420840477e-02
1.459999999999999964e+00,4.938145084629515930e-02
1.469999999999999973e+00,4.597057404026723415e-02
1.479999999999999982e+00,4.272857593560541734e-02
1.489999999999999991e+00,3.995524799682864669e-02
1.500000000000000000e+00,3.745298330156107691e-02
1.510000000000000009e+00,3.492366969916489011e-02
1.520000000000000018e+00,3.250307908933462719e-02
1.530000000000000027e+00,3.566176698692229141e-02
1.540000000000000036e+00,2.774075891712775299e-02
1.550000000000000044e+00,2.566109733800124929e-02
1.560000000000000053e+00,2.375159442129797308e-02
1.570000000000000062e+00,2.207614722570406390e-02
1.580000000000000071e+00,2.362683517511388748e-02
1.590000000000000080e+00,2.725701759675034155e-02
1.600000000000000089e+00,1.872933635116444742e-02
1.610000000000000098e+00,1.685690063057524932e-02
1.620000000000000107e+00,1.567872697979455499e-02
1.630000000000000115e+00,1.468709809871682030e-02
1.640000000000000124e+00,1.757438647531456982e-02
1.650000000000000133e+00,1.744999134239914873e-02
1.660000000000000142e+00,1.393855019142579976e-02
1.669999999999999929e+00,1.205409759028109630e-02
1.679999999999999938e+00,1.203772443516869586e-02
1.689999999999999947e+00,1.148711400650114824e-02
1.699999999999999956e+00,1.366689255613815629e-02
1.709999999999999964e+00,1.155724902922487807e-02
