t,traj_0,traj_1,traj_2,traj_3,traj_4,traj_5,traj_6,traj_7,traj_8,traj_9
1.250000000000000000e+00,2.358967963195639506e-01,5.929906771868173609e-02,6.498365304770793716e-02,7.137938576081423458e-02,8.758722776652851094e-02,2.095216568894853471e-01,2.584851218658165695e-01,1.359112390490443134e-01,2.979855733360265990e-01,7.953041633012153389e-02
1.260000000000000009e+00,1.419212464291949582e-01,9.363361617925310132e-02,6.121976704746970310e-02,2.954486067141607816e-02,3.503517958864359183e-02,2.409373954646872040e-01,9.281603359336572379e-02,1.139281824578082525e-02,1.035777653667274562e-01,1.239739921665276023e-01
1.270000000000000018e+00,1.255007705184924827e-01,8.160874955622759996e-02,5.726946875216236410e-02,2.387552263376513731e-02,5.022001943039200444e-02,2.255749689434858041e-01,1.146857850842724763e-01,5.073959020998589434e-03,1.764787938404575041e-01,1.067313169990238009e-01
1.280000000000000027e+00,1.229937862264981613e-01,8.424122971365780033e-02,5.350260651110050336e-02,2.485752157208251378e-02,4.101192328503957402e-02,1.652516611430214499e-01,1.389682581760434688e-01,3.019301736326352251e-02,1.426746384015746827e-01,1.091404903684929095e-01
1.290000000000000036e+00,1.186318089485605548e-01,6.355514703653318553e-02,4.929613097190824189e-02,4.282419826059378348e-02,4.738093319088478722e-02,1.561876195662118272e-01,2.104887180288742554e-01,9.846149798634551420e-02,1.822021151723508814e-01,8.196525751280804573e-02
1.300000000000000044e+00,1.240870704585547019e-01,6.049196711244465147e-02,4.385521186513546832e-02,2.305264172836936354e-02,3.869995018093029537e-02,1.786789521076251608e-01,1.148985668822948836e-01,6.883399273027858423e-02,1.345584444827382931e-01,7.800541348178104128e-02
1.310000000000000053e+00,9.665573565817495161e-02,8.143073484659271721e-02,4.535109073406343172e-02,2.035552837320131134e-02,2.075999380181369272e-02,1.675274342534569250e-01,8.941787949481032338e-02,3.024099775340648166e-02,1.116714518678343093e-01,1.052077280866328679e-01
1.320000000000000062e+00,9.526541183495065845e-02,5.648080272867335438e-02,4.344372571265722044e-02,3.264608431764221691e-02,2.668606063652318242e-02,1.302871287973468573e-01,1.360526633502379679e-01,7.444174113089885129e-03,9.794714642147560324e-02,7.316599334840204194e-02
1.330000000000000071e+00,1.392496771705013792e-01,6.671618088905857669e-02,3.756165443663232739e-02,3.617959871595067406e-02,1.920176491098200822e-02,1.464788421084762537e-01,9.100089500334385129e-02,7.153013803476938361e-03,1.003440938527042775e-01,8.681016239326454220e-02
1.340000000000000080e+00,1.155120358768880889e-01,6.269642344082770880e-02,3.230566112059795464e-02,3.868154849076339136e-02,1.917733348601382767e-02,1.293891958312637092e-01,1.378326140117920873e-01,2.617551077329875048e-02,9.306181257790829831e-02,8.222813275552218193e-02
1.350000000000000089e+00,6.512865558822419909e-02,6.448191154428507821e-02,2.438312672485096894e-02,2.345245280293162954e-02,1.574315841454843046e-02,1.229714796134365185e-01,9.326736016317427325e-02,4.714261302211076449e-02,1.051845032315947420e-01,8.561174376598282287e-02
1.360000000000000098e+00,9.355134929177405523e-02,6.853757433212308292e-02,2.585773146695475797e-02,2.250793315579526638e-02,1.138948268859656804e-02,1.396763602492926137e-01,8.630327752941086006e-02,4.374276100235714726e-02,5.736629451482809505e-02,9.249975788329044268e-02
1.370000000000000107e+00,1.577897752065108850e-01,3.410085046103968759e-02,2.235265437404125241e-02,4.998743866266911612e-02,2.382033715754811390e-02,1.276586009613447648e-01,3.079398227625624873e-01,9.552031011198088006e-02,1.404436537443912725e-01,4.688307274151130855e-02
1.380000000000000115e+00,8.870155542235491630e-02,5.761318773194894910e-02,3.425717220505450356e-02,1.629051446487965807e-02,9.807605288593396198e-03,9.515127348422318387e-02,7.949434963718070291e-02,2.331540559557549602e-03,8.461386769046244649e-02,8.058848870816145982e-02
1.390000000000000124e+00,1.034336558849228566e-01,5.822492143582425062e-02,2.836494460260956946e-02,1.634515669647385039e-02,8.655249511538768217e-03,9.111479371123136495e-02,7.148110643239015405e-02,5.360808677144827082e-03,6.520292951994323405e-02,8.264401204793560274e-02
1.400000000000000133e+00,1.250689223878209688e-01,4.336689198049663296e-02,3.098536027554605471e-02,1.679905016270463736e-02,1.004968895065075189e-02,9.797419904944022762e-02,1.178569975239820433e-01,2.435886047029985069e-02,7.284619968807533319e-02,6.242943356758462459e-02
1.409999999999999920e+00,1.101233630103199829e-01,5.610585315411081853e-02,1.753409071836625407e-02,1.245025402399532050e-02,5.525128710751424539e-03,9.225691066636292070e-02,7.403208755831013066e-02,2.871890154659143685e-02,5.597033667262493045e-02,8.205265667685955611e-02
1.419999999999999929e+00,1.106897072185124148e-01,3.862351230320174716e-02,2.236062740225260026e-02,2.480526950704381450e-02,7.058092505004223520e-03,7.360187702570565593e-02,9.615407011011252447e-02,5.716863783845358565e-02,8.443445595206307275e-02,5.740685208636643611e-02
1.429999999999999938e+00,9.122108196042881534e-02,4.986555909937298581e-02,1.879363259794871593e-02,1.192170487102126551e-02,4.525905465121067735e-03,8.206102379474208841e-02,6.397375571768477986e-02,9.897902836438387392e-03,4.089015116632305213e-02,7.511094951889508986e-02
1.439999999999999947e+00,6.700710928490460905e-02,4.313618743560276858e-02,2.133907000277329366e-02,1.612262563639577095e-02,4.288069242213602729e-03,7.626020555311188720e-02,7.630114349431457721e-02,5.948542944952539416e-04,4.859660441656067642e-02,6.554166354698208463e-02
1.449999999999999956e+00,1.439727745661678882e-01,2.579891899719920570e-02,1.903646789742866399e-02,4.539616856609816203e-02,7.613315078999815209e-03,7.406946997454984249e-02,2.485379747701295383e-01,1.630500049629080017e-02,9.318072197489025987e-02,3.939118732352667879e-02
1.459999999999999964e+00,7.539633791211619585e-02,4.563316048166021072e-02,1.741232937803914929e-02,1.279746950236948337e-02,3.201779275733239276e-03,9.047804766409435484e-02,6.393996280279393152e-02,1.553539315421934887e-02,3.706289865711914766e-02,6.993159422187142371e-02
1.469999999999999973e+00,1.162540242409986629e-01,3.928808317836982728e-02,1.456466101111180897e-02,1.390740918744506026e-02,4.363831724426999598e-03,8.856320858217119063e-02,8.767343833302951306e-02,1.804841663616115616e-02,3.866663606261943470e-02,6.047899520366080417e-02
1.479999999999999982e+00,1.306762456479007017e-01,3.724895917389245414e-02,1.208183411129605707e-02,8.713769653905299381e-03,3.072899742009806492e-03,7.058299095433535897e-02,7.098195677922246316e-02,2.091673529561401818e-02,3.701731103654321009e-02,5.758112376243590402e-02
