t,traj_0,traj_1,traj_2,traj_3,traj_4,traj_5,traj_6,traj_7,traj_8,traj_9
2.500000000000000000e-01,5.176619494593780457e-01,9.573620310464962466e-03,1.067009929502542136e-02,2.369773011010136643e-06,8.455431874530913846e-04,8.526826130862306605e-03,4.369662016795813203e-02,-5.642527865084556275e-06,-1.188841842995028902e-05,8.103334656059923979e-02
2.600000000000000089e-01,3.251331877618002242e-01,-1.383166305654616110e-02,1.315238286323252570e-01,-2.681391879147938012e-05,1.119972880802267562e-02,6.545924853688414591e-02,3.656781375613583213e-03,-1.587110118118889969e-03,1.113758268834224513e-05,3.513917409504033890e-02
2.700000000000000178e-01,4.419505668228710937e-01,2.222595536091369686e-02,2.253960828157998073e-02,-5.770955926821443228e-08,4.471185238492106839e-04,3.204095985936976365e-02,-4.253548483629403937e-02,1.355304400550172558e-03,7.002351062463759400e-03,5.035885871790286850e-02
2.800000000000000266e-01,3.757816515481319786e-01,1.282034762443553903e-02,1.257243980671659926e-02,2.225990191604317119e-12,2.794482728548318071e-03,2.799813393526091182e-02,-1.216083983825542482e-03,-4.318728624929359106e-03,6.172917476431381001e-01,1.508236961107572126e-02
2.899999999999999800e-01,4.300006114876632757e-01,3.063920380110526226e-02,-8.403591035629266737e-02,3.793490336682154455e-06,-2.905179362959527806e-02,7.437637396195216632e-02,4.034652124061953969e-03,3.638243801365829283e-02,6.534385071065073941e-04,1.134553172874824649e-02
2.999999999999999889e-01,5.137333451439606291e-01,1.413300114554318365e-01,2.372546369392316765e-02,-1.164470082292812458e+00,9.765641972830041656e-05,5.798542486871166579e-02,-4.510637453372294201e-03,-1.849868432316413569e-02,1.734748862066487104e-06,8.184177223916572208e-02
3.099999999999999978e-01,1.595501182853220623e-01,1.787203681349813431e-02,2.444426405172248767e-02,5.891489844750129762e-05,6.323575314598206543e-04,2.153247320782102417e-02,-3.182296136085254325e-04,1.143308643288371571e-03,2.461227332366781065e-05,4.623356839157151225e-03
3.200000000000000067e-01,2.766021574569984542e-01,2.820686764572498395e-02,2.465197842316143792e-02,-1.787762122641388684e-06,4.397314603992788333e-03,9.227822709206490170e-02,7.885970278327330760e-03,8.325970874070562269e-04,-1.780586820251231321e-03,3.465034329080213249e-02
3.300000000000000155e-01,6.020544023995223482e-01,8.884889085947093174e-03,2.229391947649496733e-02,-2.801911245389351011e-04,2.557728200825216697e-04,1.384543653451141866e-02,1.334134071718632436e-02,-8.699156389512882766e-05,1.519955959259980360e-05,5.005804056423680815e-02
3.400000000000000244e-01,2.172747933270134379e-01,3.160889300408502300e-02,6.224263781589061545e-02,-1.240888252637105743e-05,-4.650623702540403995e-04,1.388497448561777092e-01,1.615220301300128281e+00,1.112430140763645825e-01,-4.347902269108615362e-05,4.620110505129508723e-03
3.500000000000000333e-01,1.608822084571823463e-01,1.771267759964647442e-02,1.286578449459682347e-02,4.201972381124341082e-09,-1.701416957954560649e-05,6.536604502193626987e-02,-1.622870975101956686e-02,4.853093262220256414e-04,-3.426917900324011691e-07,1.288684235242476550e-02
3.599999999999999867e-01,5.288088775072937731e-01,1.882848799873312233e-03,1.492147066111500220e-02,-8.198347325376282918e-07,-5.702938171433271069e-04,1.664952314802991828e-01,1.080269972760756314e+00,1.061011305313538933e-02,1.615033823392475444e-05,5.049515202021519211e-02
3.699999999999999956e-01,4.914195768829764943e-01,1.062917334079760932e-02,9.994799631504489718e-03,7.052971246986682368e-07,1.433796462688891743e-03,1.367299336014919375e-01,-5.196251260052275542e-03,3.345786467080754615e-03,5.623723675627988167e-05,1.609749176117298772e-02
3.800000000000000044e-01,8.007186042466647447e-01,2.421577556979826688e-03,2.266520323201123496e-02,6.502955675038527830e-04,1.769977552103855470e-04,6.622311287135192182e-02,9.614316773179996944e-03,1.064197577876293491e-03,-4.894077702116512005e-06,1.040121116875361747e-02
3.900000000000000133e-01,7.840669015389858387e-01,2.636424550818456877e-03,6.129027478212725928e-03,-8.111882584992530052e-07,1.009640124219986961e-03,7.877211931576869053e-02,-7.009142893514620797e-05,3.133597827055091632e-03,-6.434022104280051569e-04,1.061051564062644691e-02
4.000000000000000222e-01,2.938790903098309482e-01,5.247738244181392175e-03,8.036172758915539199e-04,9.622554208476174001e-03,3.321495628530621910e-03,6.507551459858834653e-02,3.056874544363668487e-05,-2.310517931688173696e-05,-5.014341824613952667e+02,7.457157082275081561e-03
4.100000000000000311e-01,3.787392218363693219e-01,6.333387121936706610e-02,1.095617864476150852e-02,-4.112376657850632636e-05,2.105035347119644986e-03,1.268270832458480435e-02,2.905606681504318937e-03,2.743777530063871463e-03,-7.095011908679008106e-02,7.349889800024421785e-03
4.199999999999999845e-01,4.049375363454895127e-01,3.909187183555515137e-03,1.502496261136375627e-03,-8.785194410895900592e-11,-6.866912413365781247e-04,3.075529248144963368e-02,-4.855522623783143222e-04,1.721663969178225100e-03,6.793672496697120144e-02,7.393754044579120555e-04
4.299999999999999933e-01,3.285513569241730880e-01,1.046533869941043693e-02,3.990684965801439416e-02,-1.424893455058219045e-07,1.955178726911953552e-04,1.037607305237438216e-02,-6.167139551910292888e-05,-1.321042027417445031e+00,-3.255203137172435219e-04,3.095159882006735114e-03
4.400000000000000022e-01,2.232636710360678955e-01,3.278425062057774893e-03,1.804572048414490246e-02,-1.564151853028123968e-07,3.445056005780330801e-03,1.321342435562056217e-02,1.952374965611792038e-02,1.443411622124167633e-03,-7.451052865282429713e-06,8.610481825774918621e-03
4.500000000000000111e-01,2.052579360913515671e-01,1.358574223769408278e-02,-9.282354493626274227e-05,1.005125225295182980e-06,1.348857390425855368e-02,2.386299327519596225e-03,5.104855484412794756e-03,7.153701962624103849e-03,-3.617803377332639854e-05,1.141126681215435526e-03
4.600000000000000200e-01,4.344046070739152055e-01,1.900225850379177669e-02,3.457212578101831468e-03,1.779014676750296738e-04,4.509700203814274652e-03,4.849542303804469517e-03,-2.631435360701819218e-03,9.153414298831961254e-03,7.181265503744069397e-05,1.386581004290232504e-02
4.700000000000000289e-01,3.529674104664879408e-01,3.772214127343921294e-03,5.708171580062119249e-02,1.113058270352504592e-03,3.575113808420145485e-03,8.767265090482293313e-04,5.386961026040870313e-05,-4.808906732292966661e-03,1.286067865243603141e-06,6.468046166393511681e-03
4.799999999999999822e-01,2.053306320277408781e-01,4.277305843426619687e-03,1.050196810011596628e-02,-2.197379634907275906e-05,5.309045579127175552e-04,9.926185425170581597e-03,7.058762246616146450e-03,-1.582804686380770952e-03,5.234577480086836411e-03,5.099811483710502830e-02
4.899999999999999911e-01,2.859791462890126645e-01,1.802498675162414118e-02,6.100763302655667908e-02,-1.885038258806092329e-07,-1.949335662149948543e-03,2.810575100521152218e-03,7.461743987847156354e-03,1.522797478812014382e-02,4.448646381592113487e-03,1.142240368277996302e-03
5.000000000000000000e-01,4.544994448822916588e-01,4.569831175044338292e-03,5.117200092750180673e-02,3.946744260071115070e-06,2.155193228775338535e-04,6.369391025266945075e-03,-2.124956810673473326e-05,-5.591350191966592284e-04,-2.822371930556592020e-04,9.528140467649525922e-03
5.100000000000000089e-01,3.295150449792664249e-01,1.397945318884709701e-02,3.153874019282294772e-02,3.247978609594946118e-11,8.438110186640366758e-03,1.789663674561902881e-02,-6.178124534245894167e-03,1.355534908546021709e-04,-1.384761270818173420e-03,1.478295731065131652e-02
5.200000000000000178e-01,6.103203078302864570e-01,1.785318816722857027e-02,3.839941081822861868e-02,-9.614612872133479040e-10,-1.992789109248618390e-05,2.594046742808881270e-02,-6.898077684894267023e-03,5.987823148949119288e-03,9.264009233340537997e-03,1.919582710140925463e-02
5.300000000000000266e-01,-6.648803653736523600e-01,6.764746005017301111e-02,3.671148871938862638e-03,-2.911810806842602801e+02,1.849868136861075596e-03,2.618141267967242017e-02,1.461482816324952572e-03,6.291329748501708549e-03,3.988385118880257742e-03,5.769692024999954760e-02
5.400000000000000355e-01,3.525161483776779181e-01,4.906771904130188995e-03,4.278164875733799638e-02,2.651751394921140640e-07,1.817403641101229816e-02,1.292397828161800585e-02,2.355707639168103660e-04,9.402712067273271074e-05,8.164871097016987520e-04,1.962961367817432634e-02
5.500000000000000444e-01,2.964232693510573946e-01,1.395724182208981506e-02,-5.956650498687978031e-03,1.879373384241461720e-02,1.543599547635469841e-03,5.147473203041269540e-02,1.294148187199802491e-03,1.980577524247725981e-04,-7.252996614928216452e-06,1.968811601489137489e-02
5.600000000000000533e-01,2.846142105434008029e-01,5.731100250250998999e-03,4.644072836897190221e-02,-2.256998231747166524e-05,1.842904443701544716e-03,4.634047764907605477e-02,2.219387670681231134e-02,4.768279933726707223e-04,4.234666949136932021e-03,1.204554707289748165e-02
5.700000000000000622e-01,1.628894185253524085e-01,2.185001559231648186e-03,2.497699048863788462e-02,-8.383593454276477922e-11,1.198077140778946960e-03,1.922241215735229214e-02,1.634906169380573359e-03,8.678015402569447053e-06,-1.097693275532397932e-04,6.152510053710458747e-04
5.799999999999999600e-01,1.427965961789606497e-01,2.553224868159840663e-03,3.076259382255878451e-03,-9.619065460098187989e-09,4.536182196690648726e-03,2.780618629406829759e-02,-3.348170880733553935e-03,-5.727910793875123094e-04,6.439774365265824163e-06,-3.443692679797704173e-03
5.899999999999999689e-01,3.113634365357336731e-01,7.524484483810872995e-03,1.749743757123771448e-02,2.293183752124907185e-04,2.328644161837095661e-02,1.754045043656711142e-02,-5.011590935177572762e-04,-4.390735564875524605e-03,-1.374651382908952287e-02,1.304011031143555155e-02
5.999999999999999778e-01,2.591979953287830152e-01,3.495759183057141686e-03,1.075012585244002061e-02,-1.953683878851523698e-06,5.901968082224593078e-03,2.799347600963960486e-02,3.420314594999097207e-02,-3.464530707292666663e-03,4.510060346549371428e-03,2.484820421554227027e-02
6.099999999999999867e-01,1.583124219055160875e-01,3.041711787606729903e-02,1.282629851972463125e-02,3.241139733672263165e-06,2.706156545925261520e-03,2.523245543598048174e-02,1.342726557044024872e-03,-2.015180167068674096e-03,-1.659879220270925966e-04,4.250336082723327191e-02
6.199999999999999956e-01,3.476080754841155973e-01,3.102100227482042748e-03,6.626590647645038204e-03,5.399104557028512410e-10,4.688091261605625316e-03,6.164883002792288444e-03,1.358966481454193000e-03,5.151940259180358417e-02,3.126626077619073656e-05,3.680248107756570186e-02
6.300000000000000044e-01,3.648280359890622715e-01,2.801965393360097284e-02,8.348843957819856304e-03,4.650681708435527071e+03,1.196577551759232588e-03,5.412311071744271493e-03,1.268998426205756149e-04,5.110117927880963862e-03,9.629744758572837203e-07,3.154452413936469080e-02
6.400000000000000133e-01,3.700501021154004033e-01,2.370469430832277541e-02,7.741023361914053935e-03,-2.875643368138017228e-05,4.063017082856030453e-04,4.268563236695267944e-03,-2.477864499259454286e-03,-4.529140900815001010e-04,4.506783002474834890e-04,1.749050115572825179e-02
6.500000000000000222e-01,2.623492455513262156e-01,1.357887705804995161e-02,6.522601035279906000e-03,2.553384089802789632e-07,3.433362876281695342e-03,7.773904863076348988e-03,2.515445018158414601e-04,7.129588449075944905e-04,-2.151223430214718410e-04,3.887362978921388070e-03
6.600000000000000311e-01,5.368768439659500347e-01,1.157419460755414534e-02,8.808345919217350217e-03,-6.655912943329753238e-08,3.360725030669382135e-02,2.795215188378027960e-02,-1.217683656572189985e-04,5.946495590726011936e-03,9.648272477424033186e-07,1.746875329680488281e-02
6.700000000000000400e-01,-5.022688912218956636e-01,7.323173182373376479e-03,2.580725794882548010e-02,-3.826997645479542597e-03,-2.631251587104985190e-02,1.987109036178674043e-02,3.656917988421926752e-02,-4.328561028373917774e-04,1.051279774578003749e-03,6.146871079987150516e-03
6.800000000000000488e-01,5.181082604055438079e-01,2.600128247424044955e-03,-3.778601226456125691e-04,-9.998403557369751000e-07,7.200749897271557180e-04,2.642369935602582182e-02,-1.080017689261685227e-03,-1.509872776335458716e-02,2.224662585410141953e-07,2.777456078421751753e-02
6.900000000000000577e-01,4.127047854158131801e-01,4.398684952046191809e-03,1.383117091461951462e-04,6.184705262055215241e-09,8.979165961020808828e-03,1.595656805146032295e-02,3.680267293359652196e-03,1.569670801862344596e-04,-1.226022208144826921e-05,2.708631072541867191e-02
7.000000000000000666e-01,1.725815895247269083e-01,2.792148505169586223e-03,7.415171660320587187e-03,-3.232576034128545156e-06,8.677138157474024527e-04,8.552028233875871507e-03,3.058038673116296111e-03,5.749944254840850351e-04,-2.277859811988486945e-04,2.908900777526042970e-03
7.099999999999999645e-01,1.331044587528892598e-01,1.238842228971940261e-02,3.928588658683778746e-03,-2.222331861758559610e-03,1.058002405655861521e-05,1.589517101009590636e-02,9.749305456976481389e-04,2.316398563317547017e-03,9.316978252054816667e-02,2.303795297982375381e-02
7.199999999999999734e-01,2.779235457194204062e-01,3.650448695043198924e-03,-1.512692737354623049e-03,2.488547065415322304e-07,4.831959041793312121e-03,1.570901023406037419e-02,-3.295001897674447455e-04,3.852170325426642911e-03,2.540367784453004610e-02,2.494949797482521464e-02
7.299999999999999822e-01,2.016230920352485023e-01,8.011504419120392059e-03,1.070075597359141078e-03,-3.484167679983674180e-07,9.580442116369779909e-03,9.830202671191586375e-03,-1.328852503099834086e-03,5.276561136205662993e-03,-3.457076101181618972e-03,2.660726368280916590e-02
7.399999999999999911e-01,1.102365467984042641e-01,4.912846875469639718e-03,7.953290973501626546e-03,1.013575903141952157e+08,1.338062999145328905e-02,2.046541246976617615e-02,1.103722078438263282e-01,-1.003081553073744206e-03,5.426303317283789340e-01,1.377817167199512152e-02
7.500000000000000000e-01,2.833776398539203378e-01,2.959118501311245111e-02,7.797633460352653778e-04,-5.317575596950570562e-06,3.480460375226393142e-04,7.960916684674447519e-03,-4.120988022738237470e-05,3.530588977267196116e-01,8.795736172374694992e-04,4.273999257979305241e-04
7.600000000000000089e-01,3.651003853143496292e-01,1.738412553074875338e-03,3.115711022472796802e-03,8.040946056790910610e-07,4.389610920417359144e-04,2.763485028333252311e-02,3.163193885171071765e-03,3.441872129886161947e-04,1.363087799322755143e-03,2.740601278879782610e-02
7.700000000000000178e-01,2.715199350123919109e-01,7.677866318088723101e-03,7.073170497960528866e-03,1.407368769849156348e-09,-3.175978260855903700e-04,2.244856681653316713e-02,-3.519841857115147202e-03,7.768631709669716022e-03,-3.146397707248635493e-05,-7.854166161341595565e-03
7.800000000000000266e-01,3.775453521577906146e-01,7.478233866487840609e-03,1.716448473315274406e-02,-3.978061203366163828e-04,-3.145972301719296814e-06,1.561320618811138684e-02,4.647160440391873365e-04,1.090432600601731880e-03,5.631679334152779790e-08,2.667819275675628685e-03
7.900000000000000355e-01,1.753516055643907223e-01,3.696810812979824806e-02,1.375980690085801435e-02,-7.579195542191292402e-05,3.722803324361789604e-04,7.946735990860182008e-03,-1.130439542980686831e-05,1.747624348101364279e-03,1.458855394135819336e-05,9.125057811803323135e-03
8.000000000000000444e-01,3.902616581133542262e-01,8.047274182195052325e-04,5.852443448467621254e-03,1.053299116962198769e-03,-2.120664566482801012e-04,5.695722704633450831e-03,4.046152290053939282e-02,1.295351034147225553e-03,9.041224160933095111e-02,1.087266136739430122e-02
8.100000000000000533e-01,1.544868872194776754e+00,5.404519033668665068e-04,2.017569316188745979e-02,8.510009113262147196e+01,5.898642214043451097e-04,1.681269881533290975e-02,-3.405936446850749144e-03,6.649445485659194639e-03,-3.085827163319839770e-06,2.888631071613721388e-02
8.200000000000000622e-01,6.258707341151599213e-01,9.374797976975707617e-03,7.509247175921229811e-02,-3.204244438431307492e-07,2.889272734118668584e-01,7.462928781315313412e-03,1.823327934572285258e-01,2.245311964687301057e-02,4.433796921718775516e-05,2.304722976187513570e-03
8.300000000000000711e-01,2.248125895053141587e-01,1.409586176341474191e-03,1.311230216979927636e-02,-3.881730968471925653e-09,4.745227485974491742e-04,5.252854609349576383e-03,3.984363160912867763e-04,5.865453930601378799e-04,1.740618023732637095e-04,1.886167148575587649e-02
8.399999999999999689e-01,1.032504364773901562e-01,4.396180647241488561e-04,7.345237341036744104e-03,4.245505902718647463e-09,-3.043370566556610215e-04,9.636451465139638916e-04,2.121169934999629289e-02,-9.785028839600382142e-05,-1.603510071324878994e-01,1.802652949817972264e-02
8.499999999999999778e-01,2.678702311656858681e-01,1.582808239819496685e-02,-4.056358496689844995e-03,3.423146565678352287e-12,3.687331012195371955e-04,4.241166683942199089e-03,-6.071007862526584372e-05,-1.739630849987548755e-05,-8.013314770278687771e-01,8.288879221765204156e-03
8.599999999999999867e-01,2.346381590328333877e-01,4.274732437243405382e-03,2.267191721511381541e-02,-4.248484188521662651e-10,-3.020667696615647645e-04,1.365159622589300764e-03,1.949172787104470677e-03,7.784579050490517116e-05,-2.822363987845362627e-04,7.888472065878553152e-03
8.699999999999999956e-01,9.432210561809285798e-02,6.481546375815811986e-03,2.837684996806776744e-02,-8.742086147517671972e-08,-5.437146476761955992e-04,1.698595187685919550e-02,1.227852950926145098e-03,1.535093539921057260e-04,-3.140208916433340040e-03,9.734668208636674050e-03
8.800000000000000044e-01,9.018900481008582104e-02,1.041340730400409372e-04,1.331089205689004254e-02,1.329342624314238856e+04,2.388432107798960525e-03,1.014632574189139325e-02,-8.639658758025611828e-04,-8.089421439336216130e-03,4.288043333208674853e-06,2.626131469888952699e-02
8.900000000000000133e-01,2.296580928938377619e-01,2.658003608335385987e-02,2.941686573780310371e-02,-3.631152558814430831e-03,2.876853261770548342e-02,8.653421740833193085e-03,-3.419523274046776251e-02,-1.397316445086503253e-03,2.947470080925390312e-06,3.772325668179153657e-02
9.000000000000000222e-01,2.097222129999058160e-01,6.894429078397208525e-03,2.727357152366151685e-02,4.490557495978607957e-04,4.983770594077930466e-02,8.519898207281580496e-03,-7.218680960808038704e-04,-4.119419597580519822e-03,1.055086616499139927e-05,1.763985333043701156e-02
9.100000000000000311e-01,2.199033513665146766e-01,2.644381099116592439e-03,2.348177736348151801e-02,-9.080725712759952277e-06,9.213631881643887141e-04,2.611472864856729734e-03,2.616622265902063260e-03,3.865714697581541272e-03,-1.639334361031455913e-09,9.526574768594949297e-03
9.200000000000000400e-01,1.808986734439564370e-01,1.065939627865207344e-02,8.162517694041998562e-03,-9.143479687502508229e-08,-4.377267588440258116e-03,4.272678226986783775e-03,2.543597840079257766e-03,-1.183292544848577564e-03,-1.322344301857208211e-04,3.457667727105421390e-02
9.300000000000000488e-01,1.241045842019725953e-01,2.242809103935401640e-03,2.728237766345184036e-03,-1.732824167280904927e-07,4.616364901654884387e-06,4.061318806695113012e-03,8.514544456340603085e-03,3.335720019819999699e-05,4.931333877725868777e-05,7.074281769496695502e-03
9.400000000000000577e-01,1.602787889101152385e-01,1.473854375515192168e-02,8.596560340624314830e-03,-4.087345491576100755e-06,1.594179773509569152e-04,2.418256402065402377e-03,-2.150591285268507583e-04,-9.599397786972031776e-03,3.935104822635948678e-06,8.149983076260410714e-03
9.500000000000000666e-01,2.827086471585776306e-01,2.676720182202630555e-02,2.562014148395480410e-03,9.124927720675262213e-03,3.825276823591879441e-03,4.445821722985486557e-03,5.937024565774270046e-04,3.109745346701952651e-04,-1.521512477069547555e-06,1.151820984893039967e-02
9.599999999999999645e-01,3.478410196496980467e-01,1.056055802506976641e-03,2.667712573599097074e-04,1.196921005712624046e-03,1.412922829080596977e-03,2.203712972317690370e-03,2.037997607114303434e-03,-4.108647233683399014e-03,-8.965955521334971159e-06,2.420336236610452080e-02
9.699999999999999734e-01,6.936344448022960241e-02,3.388957826774434672e-03,-6.045301665829800469e-03,2.086881249641637235e-04,2.363729471454040915e-03,1.757517008618176418e-02,-2.550019598761010808e-01,-4.494382502746857577e-02,6.310038022098475308e-01,2.625990848728968971e-02
9.799999999999999822e-01,1.271074047367830306e-01,1.461657728503978557e-02,3.765703969688151951e-04,-3.557955122595892560e-07,1.541270943085975816e-03,8.402361829695427498e-03,2.097910416535166307e-03,-2.695522891541186688e-04,-9.818902119633288802e-05,5.072524805065207337e-03
9.899999999999999911e-01,1.830247783302116904e-01,5.814857699440089062e-04,-1.014741524611211454e-03,7.367749778038724371e-07,-3.966979836635006426e-04,1.265768545460873619e-02,-6.458140441845873044e-06,-1.154568350047575475e-03,-2.386426584271084521e-05,1.491578241821331710e-02
1.000000000000000000e+00,9.856532027757114456e-02,3.166088832231515535e-03,1.699895778612723978e-04,3.896734909924488952e-04,2.158277274914294078e-04,5.985464803362054199e-03,1.110257935027647016e-03,5.253994625237363297e-03,-6.760731174156959546e-03,3.474858935817172478e-02
1.010000000000000009e+00,1.096714678633699952e-01,2.668877429887318072e-03,3.394890953581611911e-03,-4.859971461162417938e+01,-3.172510130179130843e-04,4.337145312277653104e-03,-8.087644473727585866e-05,4.403150707789777732e-04,9.267471332621756623e-08,2.161971075635699471e-03
1.020000000000000018e+00,9.928858061942837099e-02,1.085392410568039243e-02,2.323523832646269994e-04,7.269539646470613468e-09,3.438295117551133743e-05,1.048224092353463102e-02,-1.577889220315615432e-03,-3.148671169964689697e-04,-1.039484782821354770e-07,1.623962942762581518e-02
