t,avg_L
0.000000000000000000e+00,9.999999999992057464e-01
2.000000000000000042e-02,8.183570991297471897e-01
4.000000000000000083e-02,7.948322450538640727e-01
5.999999999999999778e-02,8.063352564430688041e-01
8.000000000000000167e-02,8.261244192539155540e-01
1.000000000000000056e-01,8.944587671528476669e-01
1.199999999999999956e-01,8.771572004799548239e-01
1.400000000000000133e-01,8.414754820734914320e-01
1.600000000000000033e-01,8.261750212687922756e-01
1.799999999999999933e-01,8.292376695847784029e-01
2.000000000000000111e-01,8.374441184440222230e-01
2.200000000000000011e-01,8.001100965789075259e-01
2.399999999999999911e-01,8.476246782345396857e-01
2.600000000000000089e-01,7.910023762794871072e-01
2.800000000000000266e-01,8.976444651944773812e-01
2.999999999999999889e-01,8.785588847492933340e-01
3.200000000000000067e-01,7.723014131856501541e-01
3.400000000000000244e-01,7.862085348176323096e-01
3.599999999999999867e-01,7.730681302582492753e-01
3.800000000000000044e-01,7.288024619451712871e-01
4.000000000000000222e-01,8.283279212010098425e-01
4.199999999999999845e-01,7.713886727138810073e-01
4.400000000000000022e-01,7.213422815808375743e-01
4.600000000000000200e-01,7.560662461632415843e-01
4.799999999999999822e-01,7.151294940434612668e-01
5.000000000000000000e-01,7.019483632253619154e-01
5.200000000000000178e-01,6.458928157100004563e-01
5.400000000000000355e-01,6.115225248193233432e-01
5.600000000000000533e-01,6.362902412209099356e-01
5.799999999999999600e-01,6.938075005246310267e-01
5.999999999999999778e-01,6.528697130725760189e-01
6.199999999999999956e-01,6.479064503428558774e-01
6.400000000000000133e-01,6.583209175120229295e-01
6.600000000000000311e-01,5.897210251135368564e-01
6.800000000000000488e-01,5.883562922161290620e-01
7.000000000000000666e-01,5.816645053141676902e-01
7.199999999999999734e-01,5.565033267624923674e-01
7.399999999999999911e-01,4.474815553319215211e-01
7.600000000000000089e-01,4.613239914065775382e-01
7.800000000000000266e-01,4.357376105776955000e-01
8.000000000000000444e-01,4.385612664211558931e-01
8.200000000000000622e-01,4.309304908775825060e-01
8.399999999999999689e-01,3.860610035727689571e-01
8.599999999999999867e-01,4.070593817222168953e-01
8.800000000000000044e-01,4.051096591368144595e-01
9.000000000000000222e-01,3.536131814974941001e-01
9.200000000000000400e-01,3.202480181523579827e-01
9.400000000000000577e-01,2.767257832874178702e-01
9.599999999999999645e-01,2.940783791949977410e-01
9.799999999999999822e-01,2.586100137016165146e-01
1.000000000000000000e+00,2.752784827065144491e-01
1.020000000000000018e+00,2.418252328628075765e-01
1.040000000000000036e+00,2.485531881956644096e-01
1.060000000000000053e+00,2.365804781945312352e-01
1.080000000000000071e+00,1.959759971483354679e-01
1.100000000000000089e+00,2.001700059157257572e-01
1.120000000000000107e+00,1.905315952912937372e-01
1.140000000000000124e+00,1.731653880253359590e-01
1.159999999999999920e+00,1.676722876281003805e-01
1.179999999999999938e+00,1.526296454110442902e-01
1.199999999999999956e+00,1.622043527649445205e-01
1.219999999999999973e+00,1.485830105247214483e-01
1.239999999999999991e+00,1.294287491482001839e-01
1.260000000000000009e+00,1.421508519186718000e-01
1.280000000000000027e+00,1.286271474442637341e-01
1.300000000000000044e+00,1.258848711237487983e-01
1.320000000000000062e+00,8.108294258771835128e-02
1.340000000000000080e+00,1.135578896999954873e-01
1.360000000000000098e+00,1.108849912546259614e-01
1.380000000000000115e+00,1.057967208378906288e-01
1.400000000000000133e+00,1.065671691169155222e-01
1.419999999999999929e+00,6.945687512585017875e-02
1.439999999999999947e+00,9.820276353123094659e-02
1.459999999999999964e+00,9.548169877028835073e-02
1.479999999999999982e+00,8.289773222946679454e-02
1.500000000000000000e+00,8.648513184635776840e-02
1.520000000000000018e+00,5.751569481935938505e-02
1.540000000000000036e+00,7.170911124754589250e-02
1.560000000000000053e+00,8.380292439849518216e-02
1.580000000000000071e+00,6.082552076066957691e-02
1.600000000000000089e+00,6.531717917322615863e-02
1.620000000000000107e+00,4.535331405773333074e-02
1.640000000000000124e+00,4.721445827519839267e-02
1.660000000000000142e+00,5.156213403523045302e-02
1.679999999999999938e+00,4.221176975359926947e-02
1.699999999999999956e+00,3.945974747961214502e-02
1.719999999999999973e+00,3.382260575487570919e-02
1.739999999999999991e+00,2.978875955443886087e-02
1.760000000000000009e+00,3.499368872926813395e-02
1.780000000000000027e+00,2.745158930832474961e-02
1.800000000000000044e+00,2.422730832075454740e-02
1.820000000000000062e+00,2.148706168948795459e-02
1.840000000000000080e+00,2.472777772855115630e-02
1.860000000000000098e+00,2.423898379104988399e-02
1.880000000000000115e+00,2.127519942818704643e-02
1.900000000000000133e+00,2.083166222982532970e-02
1.919999999999999929e+00,1.695756572261754649e-02
1.939999999999999947e+00,1.302795222953620664e-02
1.959999999999999964e+00,1.142570688729165236e-02
1.979999999999999982e+00,1.078374510846265288e-02
2.000000000000000000e+00,1.215498254243368298e-02
2.020000000000000018e+00,1.169573606574665983e-02
2.040000000000000036e+00,1.203121006225881667e-02
2.060000000000000053e+00,8.479843572915639338e-03
2.080000000000000071e+00,8.261534748870993927e-03
2.100000000000000089e+00,9.210879749552546708e-03
2.120000000000000107e+00,7.832872413874158307e-03
2.140000000000000124e+00,6.896349775334317984e-03
2.160000000000000142e+00,6.821582280203860628e-03
2.180000000000000160e+00,4.877096372349092566e-03
2.200000000000000178e+00,4.724960757775746069e-03
2.220000000000000195e+00,4.888560872268973324e-03
2.240000000000000213e+00,3.845398135917073475e-03
2.260000000000000231e+00,3.519282733680079243e-03
2.280000000000000249e+00,3.020594171588565982e-03
2.300000000000000266e+00,2.624756588281658420e-03
2.319999999999999840e+00,1.952092862168076839e-03
2.339999999999999858e+00,1.706835716533927757e-03
2.359999999999999876e+00,1.515835564739025174e-03
2.379999999999999893e+00,1.061725390148455118e-03
2.399999999999999911e+00,1.396505467886500085e-03
2.419999999999999929e+00,1.212135437504263755e-03
2.439999999999999947e+00,1.303721738140616645e-03
2.459999999999999964e+00,1.200640563705215316e-03
2.479999999999999982e+00,1.057877563832001957e-03
2.500000000000000000e+00,8.501556434299155840e-04
2.520000000000000018e+00,5.320728110639242172e-04
2.540000000000000036e+00,5.138614075094080592e-04
2.560000000000000053e+00,5.259337028164990302e-04
2.580000000000000071e+00,8.392789642464717819e-04
2.600000000000000089e+00,1.052460556810044757e-03
2.620000000000000107e+00,4.289286461811626385e-04
2.640000000000000124e+00,1.761559806041498519e-04
2.660000000000000142e+00,1.413342716450869437e-04
2.680000000000000160e+00,1.309818426994240883e-04
2.700000000000000178e+00,1.145004998332738692e-04
2.720000000000000195e+00,1.972388467825129759e-04
2.740000000000000213e+00,2.748177670880150780e-04
2.760000000000000231e+00,2.507117178295304415e-04
2.780000000000000249e+00,1.018092299060691721e-04
2.800000000000000266e+00,9.693473710340313944e-05
2.819999999999999840e+00,5.958588608679345682e-05
2.839999999999999858e+00,6.169634743384685635e-05
2.859999999999999876e+00,7.833879297325537210e-05
2.879999999999999893e+00,5.356069239682471222e-05
2.899999999999999911e+00,5.041782163209890044e-05
2.919999999999999929e+00,3.341711897572077728e-05
2.939999999999999947e+00,4.034552913763077308e-05
2.959999999999999964e+00,3.455338815608687513e-05
2.979999999999999982e+00,2.959643473673359394e-05
3.000000000000000000e+00,2.861220718189779049e-05
3.020000000000000018e+00,5.158263158641216599e-05
3.040000000000000036e+00,2.994428748117372008e-05
3.060000000000000053e+00,2.668601972368891099e-05
3.080000000000000071e+00,2.998413501100670071e-05
3.100000000000000089e+00,9.558809476718642162e-06
3.120000000000000107e+00,7.798166975938871111e-06
3.140000000000000124e+00,5.252412043796641746e-06
3.160000000000000142e+00,3.752899123034562746e-06
3.180000000000000160e+00,1.152451154068523640e-05
3.200000000000000178e+00,1.123938844847996607e-05
3.220000000000000195e+00,2.842576552101020208e-05
3.240000000000000213e+00,2.650397598180015884e-05
3.260000000000000231e+00,1.605321159547010214e-05
3.280000000000000249e+00,4.407277004823577910e-06
3.300000000000000266e+00,3.978971305481358583e-06
3.320000000000000284e+00,2.929986240525550446e-06
3.339999999999999858e+00,2.156361644623647491e-06
3.359999999999999876e+00,2.564538206884210988e-06
3.379999999999999893e+00,5.812777198693274592e-06
3.399999999999999911e+00,5.024184211429050679e-06
3.419999999999999929e+00,5.605709556972653762e-06
3.439999999999999947e+00,2.391118246165747172e-06
3.459999999999999964e+00,7.177552242316217178e-07
3.479999999999999982e+00,9.337106395361840346e-07
3.500000000000000000e+00,1.362018206206871512e-06
3.520000000000000018e+00,1.472699358540335339e-06
3.540000000000000036e+00,7.435722342048648027e-07
3.560000000000000053e+00,5.731024397716858957e-07
3.580000000000000071e+00,4.121859536170936486e-07
3.600000000000000089e+00,9.755592843884453444e-08
3.620000000000000107e+00,1.816400135015127214e-07
3.640000000000000124e+00,1.962662320218011059e-07
3.660000000000000142e+00,2.924099388680108788e-07
3.680000000000000160e+00,3.824392627509752272e-07
3.700000000000000178e+00,5.001900888475453319e-07
3.720000000000000195e+00,3.913794356707732954e-07
3.740000000000000213e+00,3.050914023548495685e-07
3.760000000000000231e+00,6.781612576528710120e-08
3.780000000000000249e+00,9.289482537877559727e-08
3.800000000000000266e+00,6.466628887451072648e-08
3.820000000000000284e+00,1.769688854656361210e-07
3.839999999999999858e+00,6.930603135672230617e-08
3.859999999999999876e+00,2.677983057392589846e-08
3.879999999999999893e+00,2.567161938701195508e-08
3.899999999999999911e+00,2.259022943931216835e-08
3.919999999999999929e+00,3.871567039284950159e-08
3.939999999999999947e+00,3.626829077077946532e-08
3.959999999999999964e+00,1.701413759506924275e-08
3.979999999999999982e+00,9.781695002084165822e-09
4.000000000000000000e+00,1.233916980918077013e-08
