t,avg_L
0.000000000000000000e+00,1.000000000002354339e+00
2.000000000000000042e-02,9.939474440168284408e-01
4.000000000000000083e-02,9.935206114461647697e-01
5.999999999999999778e-02,9.968181401746203374e-01
8.000000000000000167e-02,9.939182768020843328e-01
1.000000000000000056e-01,9.935575751853906734e-01
1.199999999999999956e-01,9.923044054078514753e-01
1.400000000000000133e-01,9.825025651734963228e-01
1.600000000000000033e-01,9.903953323334623304e-01
1.799999999999999933e-01,9.796458184537630842e-01
2.000000000000000111e-01,9.861576814590661266e-01
2.200000000000000011e-01,9.834913848258077795e-01
2.399999999999999911e-01,9.800009839552693558e-01
2.600000000000000089e-01,9.645347475987745556e-01
2.800000000000000266e-01,9.600581709183716450e-01
2.999999999999999889e-01,9.389941814837510226e-01
3.200000000000000067e-01,9.336398417315681098e-01
3.400000000000000244e-01,9.407117748749566077e-01
3.599999999999999867e-01,9.271852312005021135e-01
3.800000000000000044e-01,9.101127276158470503e-01
4.000000000000000222e-01,8.991750633779423962e-01
4.199999999999999845e-01,8.835543619084375022e-01
4.400000000000000022e-01,8.779776235502614323e-01
4.600000000000000200e-01,8.589680856342726267e-01
4.799999999999999822e-01,8.278762905110561565e-01
5.000000000000000000e-01,7.980981991528935948e-01
5.200000000000000178e-01,7.906904581948370758e-01
5.400000000000000355e-01,7.734174414830145006e-01
5.600000000000000533e-01,7.550662705216233395e-01
5.799999999999999600e-01,7.374743560831340528e-01
5.999999999999999778e-01,7.426024347573021434e-01
6.199999999999999956e-01,7.099163780661145173e-01
6.400000000000000133e-01,7.047005215281928470e-01
6.600000000000000311e-01,6.637122271385524908e-01
6.800000000000000488e-01,6.441105714261630144e-01
7.000000000000000666e-01,6.260693675977594408e-01
7.199999999999999734e-01,5.838224073315453344e-01
7.399999999999999911e-01,5.546970492380132178e-01
7.600000000000000089e-01,5.435891850366548761e-01
7.800000000000000266e-01,5.262930687500204652e-01
8.000000000000000444e-01,5.300411509653187858e-01
8.200000000000000622e-01,5.027400037078032513e-01
8.399999999999999689e-01,4.921777994545963875e-01
8.599999999999999867e-01,4.511429550944690559e-01
8.800000000000000044e-01,4.279150639164530645e-01
9.000000000000000222e-01,3.904031879280360218e-01
9.200000000000000400e-01,3.672296881987943684e-01
9.400000000000000577e-01,3.485189339519740304e-01
9.599999999999999645e-01,3.338296134302392026e-01
9.799999999999999822e-01,3.327759081262592900e-01
1.000000000000000000e+00,3.240181593988787356e-01
1.020000000000000018e+00,3.068002066920078597e-01
1.040000000000000036e+00,3.019864744885066843e-01
1.060000000000000053e+00,2.734190413987370727e-01
1.080000000000000071e+00,2.528776487396670047e-01
1.100000000000000089e+00,2.211949090464415957e-01
1.120000000000000107e+00,2.047336280076929582e-01
1.140000000000000124e+00,1.881628045533164928e-01
1.159999999999999920e+00,1.820729703744916050e-01
1.179999999999999938e+00,1.764507508217015574e-01
1.199999999999999956e+00,1.760773588025561220e-01
1.219999999999999973e+00,1.739188757336366242e-01
1.239999999999999991e+00,1.650420723417210800e-01
1.260000000000000009e+00,1.499619530802615286e-01
1.280000000000000027e+00,1.440796069699645798e-01
1.300000000000000044e+00,1.398644806431337817e-01
1.320000000000000062e+00,1.364048163768921407e-01
1.340000000000000080e+00,1.322697497092660268e-01
1.360000000000000098e+00,1.275194145625630771e-01
1.380000000000000115e+00,1.238272894898492654e-01
1.400000000000000133e+00,1.195903953660537311e-01
1.419999999999999929e+00,1.151392157977477460e-01
1.439999999999999947e+00,1.113978655056621914e-01
1.459999999999999964e+00,1.068021321382286448e-01
1.479999999999999982e+00,1.019772200497392478e-01
1.500000000000000000e+00,9.790832859050208059e-02
1.520000000000000018e+00,9.314730192671387410e-02
1.540000000000000036e+00,8.830017098429476796e-02
1.560000000000000053e+00,8.392872116735290711e-02
1.580000000000000071e+00,7.901592336149931839e-02
1.600000000000000089e+00,7.446595478580378402e-02
1.620000000000000107e+00,7.048232148011127074e-02
1.640000000000000124e+00,6.621206874006407839e-02
1.660000000000000142e+00,5.783377825421982810e-02
1.679999999999999938e+00,4.993957863470474545e-02
1.699999999999999956e+00,4.494302903340205435e-02
1.719999999999999973e+00,3.839800016343351136e-02
1.739999999999999991e+00,3.265640582939451086e-02
1.760000000000000009e+00,3.838461398204726094e-02
1.780000000000000027e+00,3.906007522712236224e-02
1.800000000000000044e+00,3.027633176628236403e-02
1.820000000000000062e+00,2.527695856233430974e-02
1.840000000000000080e+00,2.747501967994136693e-02
1.860000000000000098e+00,2.746645716159408501e-02
1.880000000000000115e+00,2.535060679165238029e-02
1.900000000000000133e+00,2.494088429698180717e-02
1.919999999999999929e+00,2.239620908365093713e-02
1.939999999999999947e+00,1.425072389917845031e-02
1.959999999999999964e+00,1.283495852216464013e-02
1.979999999999999982e+00,1.265203432120853844e-02
2.000000000000000000e+00,1.408283772635359789e-02
2.020000000000000018e+00,1.474862448499798633e-02
2.040000000000000036e+00,1.373801628675261344e-02
2.060000000000000053e+00,1.123795315324442601e-02
2.080000000000000071e+00,1.156894163680062190e-02
2.100000000000000089e+00,1.054811317748990951e-02
2.120000000000000107e+00,9.592438534011080153e-03
2.140000000000000124e+00,8.112113283662064980e-03
2.160000000000000142e+00,7.178123950113261299e-03
2.180000000000000160e+00,6.065986780377787338e-03
2.200000000000000178e+00,5.965806135662639689e-03
2.220000000000000195e+00,5.724856742486559603e-03
2.240000000000000213e+00,5.002875764969875148e-03
2.260000000000000231e+00,4.188555389966692674e-03
2.280000000000000249e+00,3.569872177909816195e-03
2.300000000000000266e+00,3.053556580786040593e-03
2.319999999999999840e+00,2.475792375243654388e-03
2.339999999999999858e+00,2.262028460775292182e-03
2.359999999999999876e+00,1.618807084670429624e-03
2.379999999999999893e+00,1.291726405262306338e-03
2.399999999999999911e+00,1.476583289254243666e-03
2.419999999999999929e+00,1.577020683677903294e-03
2.439999999999999947e+00,1.502824643273831164e-03
2.459999999999999964e+00,1.380939956177782433e-03
2.479999999999999982e+00,1.259227273887900123e-03
2.500000000000000000e+00,8.654823514562548243e-04
2.520000000000000018e+00,6.312525129447807328e-04
2.540000000000000036e+00,6.752258755971032866e-04
2.560000000000000053e+00,7.615886679885374225e-04
2.580000000000000071e+00,9.898077985141711180e-04
2.600000000000000089e+00,1.105757261325918117e-03
2.620000000000000107e+00,6.257368220162125858e-04
2.640000000000000124e+00,2.602703770825012374e-04
2.660000000000000142e+00,1.666824417907522571e-04
2.680000000000000160e+00,1.414665506017944406e-04
2.700000000000000178e+00,1.268837083615042714e-04
2.720000000000000195e+00,2.062823979933456515e-04
2.740000000000000213e+00,2.984096593722369547e-04
2.760000000000000231e+00,3.217915012197914565e-04
2.780000000000000249e+00,1.163330596833120703e-04
2.800000000000000266e+00,1.059960241510708658e-04
2.819999999999999840e+00,7.608478095223649828e-05
2.839999999999999858e+00,7.495304029055860795e-05
2.859999999999999876e+00,8.099071568244801966e-05
2.879999999999999893e+00,6.597270494141429511e-05
2.899999999999999911e+00,5.395000527803297163e-05
2.919999999999999929e+00,4.333507747334756585e-05
