t,traj_0,traj_1,traj_2,traj_3,traj_4
0.000000000000000000e+00,1.000000000002341682e+00,1.000000000002354339e+00,1.000000000002414513e+00,1.000000000002347234e+00,1.000000000002406519e+00
2.000000000000000042e-02,9.952489106327530033e-01,9.939510042042368765e-01,9.842054772476447333e-01,9.939474440168284408e-01,9.912928323806385889e-01
4.000000000000000083e-02,9.965813442917512699e-01,9.935206114461647697e-01,9.791534734670132023e-01,9.936605727794265430e-01,9.840056415096571918e-01
5.999999999999999778e-02,9.998689909655940067e-01,9.794056968733765300e-01,9.735620198672838566e-01,9.979754099041772131e-01,9.968181401746203374e-01
8.000000000000000167e-02,9.959643317342690150e-01,9.939182768020843328e-01,9.954310685047310647e-01,9.931918144836261453e-01,9.916146949630123553e-01
1.000000000000000056e-01,9.963889313671961956e-01,9.673116421361317441e-01,9.710999912810566181e-01,9.935575751853906734e-01,9.940705784605777806e-01
1.199999999999999956e-01,9.986748811799176506e-01,9.854220658180357084e-01,9.699781750738004638e-01,9.942567959930087573e-01,9.923044054078514753e-01
1.400000000000000133e-01,9.943769903673969068e-01,9.554891535818182957e-01,9.825025651734963228e-01,9.903283028783231856e-01,9.797941714321328766e-01
1.600000000000000033e-01,9.937335420570161393e-01,9.905090004314278662e-01,9.903953323334623304e-01,9.894489286813119566e-01,9.902672797408549332e-01
1.799999999999999933e-01,9.938054600201412514e-01,9.795455814209603762e-01,9.759615646869237437e-01,9.796458184537630842e-01,9.946876838290439338e-01
2.000000000000000111e-01,9.880229222909711062e-01,9.870956527986535223e-01,9.772211994117252498e-01,9.695370137070786765e-01,9.861576814590661266e-01
2.200000000000000011e-01,9.864653317622007478e-01,9.847636678709864588e-01,9.581028048324486956e-01,9.688467189056889639e-01,9.834913848258077795e-01
2.399999999999999911e-01,9.823080330464224463e-01,9.800009839552693558e-01,9.577142506939443356e-01,9.647030697597719362e-01,9.812523753928569237e-01
2.600000000000000089e-01,9.735490591906016400e-01,9.650087755483125473e-01,9.607527627684320226e-01,9.562801196662703562e-01,9.645347475987745556e-01
2.800000000000000266e-01,9.694016767216925290e-01,9.600581709183716450e-01,9.446734512791176153e-01,9.518129388292478898e-01,9.739329247691197455e-01
2.999999999999999889e-01,9.603875289773524671e-01,9.282094683328685480e-01,9.300941378931371073e-01,9.389941814837510226e-01,9.685199078802242401e-01
3.200000000000000067e-01,9.490292773414011895e-01,9.257566247491449962e-01,9.336398417315681098e-01,9.217498385055774568e-01,9.620142587920562649e-01
3.400000000000000244e-01,9.411381418745649041e-01,9.052428985799879646e-01,9.407117748749566077e-01,9.081567619413841719e-01,9.609660294631067190e-01
3.599999999999999867e-01,9.271852312005021135e-01,9.265538890248224968e-01,9.334549547889413601e-01,9.000970104522002524e-01,9.477549979998208807e-01
3.800000000000000044e-01,9.101127276158470503e-01,8.898410150918076855e-01,9.103795233951763599e-01,8.901338889814751631e-01,9.335710626754256669e-01
4.000000000000000222e-01,8.991750633779423962e-01,9.082762663946244430e-01,8.871084309272007085e-01,8.781319745445278491e-01,9.348221940113697892e-01
4.199999999999999845e-01,8.794726988310909155e-01,8.835543619084375022e-01,9.035791152685683780e-01,8.623819659999124587e-01,9.309748506741261087e-01
4.400000000000000022e-01,8.603271863624541993e-01,8.779776235502614323e-01,8.878784663453670456e-01,8.443597715195334530e-01,9.226275100785685801e-01
4.600000000000000200e-01,8.437653474119435337e-01,8.589680856342726267e-01,8.630915678649309086e-01,8.284305967844237673e-01,9.298243752474409929e-01
4.799999999999999822e-01,8.204765830719973341e-01,8.278762905110561565e-01,8.537174121573390950e-01,8.106244323997073842e-01,9.111645768463411121e-01
5.000000000000000000e-01,7.960938409287449113e-01,7.980981991528935948e-01,8.645490866480209924e-01,7.941275691728010289e-01,8.937475042027814842e-01
5.200000000000000178e-01,7.767572433970718615e-01,7.906904581948370758e-01,8.457504163622947546e-01,7.860387906580929007e-01,8.701195496790862238e-01
5.400000000000000355e-01,7.499262173858973757e-01,7.627499130883370615e-01,8.412621905927287758e-01,7.734174414830145006e-01,8.335903453968032117e-01
5.600000000000000533e-01,7.241811909974844585e-01,7.550662705216233395e-01,8.148506965465025509e-01,7.541538598298073159e-01,8.116196895904237429e-01
5.799999999999999600e-01,7.004868707427586161e-01,7.283648289069757364e-01,8.089714392335097815e-01,7.374743560831340528e-01,8.184542377781476308e-01
5.999999999999999778e-01,6.714439566085996791e-01,7.426024347573021434e-01,7.951864314229208919e-01,7.084334904771061314e-01,8.261001628068357361e-01
6.199999999999999956e-01,6.439243124678157848e-01,7.099163780661145173e-01,7.860970154249862230e-01,6.792130791353966357e-01,8.399786550000272189e-01
6.400000000000000133e-01,6.183342855989921727e-01,7.047005215281928470e-01,7.671712302372896142e-01,6.615896506011471612e-01,8.404437797791447506e-01
6.600000000000000311e-01,5.888964475250652031e-01,6.637122271385524908e-01,7.716659193374609815e-01,6.503614132430544093e-01,8.084343297086967750e-01
6.800000000000000488e-01,5.619960601835194414e-01,6.408499883847270651e-01,7.575861981294874647e-01,6.441105714261630144e-01,7.800988455717965397e-01
7.000000000000000666e-01,5.355803255574249633e-01,6.077140546620910522e-01,7.616544326752807681e-01,6.260693675977594408e-01,7.339641423795111308e-01
7.199999999999999734e-01,5.071106435356014241e-01,5.765912713484807606e-01,7.439405876903893988e-01,5.838224073315453344e-01,6.853730607497277028e-01
7.399999999999999911e-01,4.819051638344014066e-01,5.546970492380132178e-01,7.225696308186950745e-01,5.409846287112322072e-01,6.599119660112831021e-01
7.600000000000000089e-01,4.566034704148247414e-01,5.435891850366548761e-01,7.123999404305643157e-01,5.073838927082372496e-01,6.587216182797612785e-01
7.800000000000000266e-01,4.300264625500332394e-01,5.262930687500204652e-01,7.060767075970600937e-01,4.918718631875426128e-01,6.632250928502936294e-01
8.000000000000000444e-01,4.075048139182238516e-01,5.300411509653187858e-01,6.662238170107759316e-01,4.958269738515814207e-01,6.788536220778735863e-01
8.200000000000000622e-01,3.841338545314545438e-01,5.027400037078032513e-01,6.445356672887999627e-01,4.881880603390076345e-01,6.730364781956178488e-01
8.399999999999999689e-01,3.614051228183868258e-01,4.921777994545963875e-01,6.335195655465812870e-01,4.534870624526873284e-01,6.468059649338183670e-01
8.599999999999999867e-01,3.423764582491182762e-01,4.511429550944690559e-01,6.095462062532753800e-01,4.021078088052409960e-01,6.179976110069839157e-01
8.800000000000000044e-01,3.229217681943932217e-01,4.279150639164530645e-01,5.717454687977227001e-01,3.558038491085319110e-01,5.798576981427958632e-01
9.000000000000000222e-01,3.038445966445881830e-01,3.904031879280360218e-01,5.305176366425979895e-01,3.381865433127805853e-01,5.514618529071437791e-01
9.200000000000000400e-01,2.885912836086325095e-01,3.672296881987943684e-01,4.982197066721222312e-01,3.445150211928766359e-01,5.389436908720970365e-01
9.400000000000000577e-01,2.725197628077681844e-01,3.428272549240878320e-01,4.674294582074463578e-01,3.485189339519740304e-01,5.273716454617259908e-01
9.599999999999999645e-01,2.575128651028914528e-01,3.338296134302392026e-01,4.272479472459340122e-01,3.336736889039840226e-01,5.105572208288772229e-01
9.799999999999999822e-01,2.456405725869619527e-01,3.327759081262592900e-01,3.870701199627438749e-01,2.922918572362417367e-01,4.980494526475133799e-01
1.000000000000000000e+00,2.329584642768149638e-01,3.240181593988787356e-01,3.646980252816066637e-01,2.470728035664460920e-01,4.718511996305146949e-01
1.020000000000000018e+00,2.216024270320124945e-01,3.068002066920078597e-01,3.383006162934700800e-01,2.244322916911921373e-01,4.489958347466427857e-01
1.040000000000000036e+00,2.125771371466819437e-01,3.019864744885066843e-01,3.183615027784615914e-01,2.267665952263749896e-01,4.349526711299931958e-01
1.060000000000000053e+00,2.033336201075333916e-01,2.734190413987370727e-01,2.958745650683532458e-01,2.390545394860376649e-01,4.290504771678307905e-01
1.080000000000000071e+00,1.951712187136494525e-01,2.528776487396670047e-01,2.742018569099875513e-01,2.387944203774935992e-01,4.388154241825689694e-01
1.100000000000000089e+00,1.888320516726124942e-01,2.211949090464415957e-01,2.563195085132358719e-01,2.134949788281728378e-01,4.487691713511893776e-01
1.120000000000000107e+00,1.816615888836627390e-01,2.047336280076929582e-01,2.504944890269041324e-01,1.793780739148425341e-01,4.339997656263757664e-01
1.140000000000000124e+00,1.754826302646709524e-01,1.881628045533164928e-01,2.340876002941189860e-01,1.552496485648324764e-01,3.961809156542684396e-01
1.159999999999999920e+00,1.703394258139020734e-01,1.820729703744916050e-01,2.238566162885667066e-01,1.494519163329743605e-01,3.488590495708063788e-01
1.179999999999999938e+00,1.646860440935958569e-01,1.764507508217015574e-01,2.173270629700114753e-01,1.579584500897065757e-01,3.005638039140051676e-01
1.199999999999999956e+00,1.602902996350968612e-01,1.760773588025561220e-01,2.161407131405668203e-01,1.642172886738739734e-01,2.786783573119988033e-01
1.219999999999999973e+00,1.561568007815996584e-01,1.739188757336366242e-01,2.088368653645366613e-01,1.547769150747664302e-01,2.806270126542949050e-01
1.239999999999999991e+00,1.514383887302849785e-01,1.650420723417210800e-01,2.015645844035535705e-01,1.333789277329446576e-01,3.027160546236401517e-01
1.260000000000000009e+00,1.477901305705054680e-01,1.499619530802615286e-01,1.912944340946678978e-01,1.139563394458813356e-01,3.367222249371032428e-01
1.280000000000000027e+00,1.440796069699645798e-01,1.372111466296002669e-01,1.888594689787508885e-01,1.044945949582209155e-01,3.577874888088490302e-01
1.300000000000000044e+00,1.398644806431337817e-01,1.155260488687773202e-01,1.786480869121537529e-01,1.038285858028169251e-01,3.450661424578968517e-01
1.320000000000000062e+00,1.364048163768921407e-01,1.033148412281383460e-01,1.678583095139083714e-01,1.071084096340498143e-01,3.036236400598508189e-01
1.340000000000000080e+00,1.322697497092660268e-01,9.158321430535226737e-02,1.611078058744918606e-01,1.061419484648885442e-01,2.465846424341722465e-01
1.360000000000000098e+00,1.275194145625630771e-01,8.865282007237321182e-02,1.564725930056767855e-01,9.704289560714680907e-02,1.988845395724675447e-01
1.380000000000000115e+00,1.238272894898492654e-01,8.627202975983531974e-02,1.470408384083762843e-01,8.660235732048161827e-02,1.786952052595290330e-01
1.400000000000000133e+00,1.195903953660537311e-01,8.801523416575150749e-02,1.397516713285076595e-01,7.831877267694611899e-02,1.784084447728177814e-01
1.419999999999999929e+00,1.151392157977477460e-01,8.855012683152410635e-02,1.310703987125098058e-01,7.177175043067274274e-02,1.933682074511325066e-01
1.439999999999999947e+00,1.113978655056621914e-01,8.626477555692940724e-02,1.236229332506919021e-01,6.935269462133554497e-02,2.130244471016283780e-01
1.459999999999999964e+00,1.068021321382286448e-01,7.832103219277125605e-02,1.178668591770410251e-01,6.869737891266278207e-02,2.220177102548573644e-01
1.479999999999999982e+00,1.019772200497392478e-01,6.901683022863014383e-02,1.104795975425589549e-01,6.712463484683260651e-02,2.116449423676652897e-01
1.500000000000000000e+00,9.790832859050208059e-02,5.913468840353888062e-02,1.040132042858411404e-01,6.610840181142785266e-02,1.882730987958720625e-01
1.520000000000000018e+00,9.314730192671387410e-02,5.091483487321703943e-02,1.002217635716576710e-01,6.325329984559088792e-02,1.600353610506302371e-01
1.540000000000000036e+00,8.830017098429476796e-02,4.271202141125109153e-02,9.728913843810967077e-02,5.576332282965808240e-02,1.417649266824211607e-01
