t,avg_L
0.000000000000000000e+00,9.999999999990392130e-01
2.000000000000000042e-02,1.008225374864313073e+00
4.000000000000000083e-02,-3.777424702793414357e-01
5.999999999999999778e-02,-1.292211046479031511e-01
8.000000000000000167e-02,5.118837548017199923e-01
1.000000000000000056e-01,1.153933299064050511e-01
1.199999999999999956e-01,1.037188395097599303e+00
1.400000000000000133e-01,-3.901925746682554097e-01
1.600000000000000033e-01,4.538624615899264358e-01
1.799999999999999933e-01,4.650823045232562736e-01
2.000000000000000111e-01,1.528488380513435552e-01
2.200000000000000011e-01,1.380187774606864703e+00
2.399999999999999911e-01,-5.754532392440961930e-01
2.600000000000000089e-01,3.587481747704379664e-01
2.800000000000000266e-01,3.790471866642979304e-01
2.999999999999999889e-01,1.578135450125503492e-01
3.200000000000000067e-01,2.193531706262914049e+00
3.400000000000000244e-01,5.675385235773048459e-02
3.599999999999999867e-01,8.944647643699227615e-03
3.800000000000000044e-01,2.445228770531034379e-01
4.000000000000000222e-01,2.401006326509688704e-01
4.199999999999999845e-01,9.448473336612411844e-01
4.400000000000000022e-01,-3.568310557394631100e-01
4.600000000000000200e-01,2.059787702041087631e-01
4.799999999999999822e-01,1.725781528668810239e-01
5.000000000000000000e-01,1.231375532245934934e-01
5.200000000000000178e-01,1.264679369595312464e+00
5.400000000000000355e-01,-1.401771336209098884e-01
5.600000000000000533e-01,2.364940183194371992e-01
5.799999999999999600e-01,8.859416000050013285e-02
5.999999999999999778e-01,1.396902003144322446e-01
6.199999999999999956e-01,4.466853593932565980e-01
6.400000000000000133e-01,-2.788654927866565103e-01
6.600000000000000311e-01,1.339778394769309267e-01
6.800000000000000488e-01,9.356463355755978428e-02
7.000000000000000666e-01,1.073775700982176062e-01
7.199999999999999734e-01,-2.053119642501344266e-01
7.399999999999999911e-01,-1.061695914194135115e-01
7.600000000000000089e-01,1.525700571790614968e-01
7.800000000000000266e-01,1.676272318723907306e-01
8.000000000000000444e-01,1.102763261351673574e-01
8.200000000000000622e-01,-1.171864994766812940e+00
8.399999999999999689e-01,6.864158531986433442e-02
8.599999999999999867e-01,1.099944284349680251e-01
8.800000000000000044e-01,4.968573896174224153e-02
9.000000000000000222e-01,8.094152048029140678e-02
9.200000000000000400e-01,-7.675122413943714639e-01
9.400000000000000577e-01,5.021809695553764580e-02
9.599999999999999645e-01,4.104586575149989092e-02
9.799999999999999822e-01,4.791022850094164148e-02
1.000000000000000000e+00,3.397905557015722111e-02
1.020000000000000018e+00,-1.178638356782820695e+00
1.040000000000000036e+00,2.504699259276978868e-02
1.060000000000000053e+00,3.693580257443974252e-02
1.080000000000000071e+00,2.977935921722272422e-02
1.100000000000000089e+00,5.542670684320404051e-02
1.120000000000000107e+00,2.230915237222595368e-02
1.140000000000000124e+00,3.041393315071973594e-02
1.159999999999999920e+00,3.121237353652649496e-02
1.179999999999999938e+00,4.490053460133646562e-02
1.199999999999999956e+00,2.676095384151281134e-02
1.219999999999999973e+00,-5.049960224974690826e-02
1.239999999999999991e+00,2.391135839950721959e-02
1.260000000000000009e+00,8.667471704038313268e-03
1.280000000000000027e+00,1.809750732095929612e-02
1.300000000000000044e+00,1.648448221128495303e-02
1.320000000000000062e+00,-3.780367075599834481e-02
1.340000000000000080e+00,7.145878124673072686e-03
1.360000000000000098e+00,9.049152943159204793e-03
1.380000000000000115e+00,1.959354715534563501e-02
1.400000000000000133e+00,2.368381129561785564e-02
1.419999999999999929e+00,-9.438157719275268656e-03
1.439999999999999947e+00,1.580058850056909395e-02
1.459999999999999964e+00,6.818091292134979484e-03
1.479999999999999982e+00,2.380256638986175816e-02
1.500000000000000000e+00,1.466461520933911786e-02
1.520000000000000018e+00,-1.363201902302122424e-02
1.540000000000000036e+00,9.818120220333821993e-03
1.560000000000000053e+00,5.421393779104411240e-03
1.580000000000000071e+00,3.793838490858806450e-02
1.600000000000000089e+00,4.223031430155033475e-03
1.620000000000000107e+00,2.751122392753991598e-03
1.640000000000000124e+00,5.259424688430886473e-03
1.660000000000000142e+00,1.999662091783456844e-03
1.679999999999999938e+00,1.110209398233073450e-02
1.699999999999999956e+00,4.980012398585683363e-03
1.719999999999999973e+00,4.572368276833596243e-03
1.739999999999999991e+00,1.627370332871601539e-03
1.760000000000000009e+00,1.619095555154916044e-03
1.780000000000000027e+00,3.699599083635713576e-02
1.800000000000000044e+00,1.684708169926469852e-03
1.820000000000000062e+00,2.014766319634140636e-03
1.840000000000000080e+00,1.267813976313543044e-03
1.860000000000000098e+00,7.130103440982095940e-04
1.880000000000000115e+00,2.375412179727127288e-02
1.900000000000000133e+00,2.146501423992979492e-03
1.919999999999999929e+00,-3.572469549820486413e-05
1.939999999999999947e+00,7.238151822083458992e-04
1.959999999999999964e+00,4.257586484593214892e-04
1.979999999999999982e+00,1.983849802603803933e-02
2.000000000000000000e+00,1.016777887968690073e-03
2.020000000000000018e+00,2.193373885165823215e-03
2.040000000000000036e+00,2.733489924942138476e-04
2.060000000000000053e+00,1.776661155621579496e-04
2.080000000000000071e+00,1.050391110870349011e-02
2.100000000000000089e+00,1.804028228334825007e-04
2.120000000000000107e+00,3.477019320167510047e-04
2.140000000000000124e+00,1.284732414319108282e-04
2.160000000000000142e+00,1.168327372066000144e-04
2.180000000000000160e+00,2.185613910475702089e-03
2.200000000000000178e+00,3.486320357478997495e-05
2.220000000000000195e+00,1.558553114636070395e-04
2.240000000000000213e+00,4.307301369605007115e-05
2.260000000000000231e+00,9.996817907912555431e-05
2.280000000000000249e+00,5.579059092923594962e-03
2.300000000000000266e+00,5.309110038233612100e-05
2.319999999999999840e+00,2.866159805160501612e-05
2.339999999999999858e+00,1.170053587847351255e-05
2.359999999999999876e+00,4.079827780837100499e-05
2.379999999999999893e+00,4.065228651898568704e-03
2.399999999999999911e+00,3.445162079672171298e-05
2.419999999999999929e+00,2.319353008599849569e-05
2.439999999999999947e+00,1.008258908928676676e-05
2.459999999999999964e+00,9.145475591524033040e-06
2.479999999999999982e+00,1.261769322207415304e-03
2.500000000000000000e+00,1.152228022865998991e-05
2.520000000000000018e+00,3.360842768249573387e-06
2.540000000000000036e+00,4.093350097274790390e-06
2.560000000000000053e+00,2.634819821603795119e-06
2.580000000000000071e+00,4.269192167237299959e-04
2.600000000000000089e+00,3.306717669225618734e-06
2.620000000000000107e+00,1.767696296015411067e-06
2.640000000000000124e+00,1.332915837344440164e-06
2.660000000000000142e+00,1.798157437757842783e-06
2.680000000000000160e+00,1.284972449823659226e-04
2.700000000000000178e+00,4.994510795282536183e-07
2.720000000000000195e+00,3.014371368367470737e-07
2.740000000000000213e+00,7.005379426392687858e-07
2.760000000000000231e+00,5.376557939773377403e-07
2.780000000000000249e+00,5.716947304502267586e-05
2.800000000000000266e+00,2.997597620706927501e-07
2.819999999999999840e+00,1.650134244996945401e-07
2.839999999999999858e+00,1.527636241751976113e-07
2.859999999999999876e+00,2.125002744028386970e-07
2.879999999999999893e+00,7.049704357215641941e-06
2.899999999999999911e+00,1.028418342023489667e-07
2.919999999999999929e+00,3.434735823175858200e-08
2.939999999999999947e+00,6.396745968716118639e-08
2.959999999999999964e+00,3.054642683509609359e-08
2.979999999999999982e+00,5.800026073490597227e-07
3.000000000000000000e+00,1.609503426013045915e-08
3.020000000000000018e+00,1.398245320256510158e-08
3.040000000000000036e+00,9.331110374852288047e-08
3.060000000000000053e+00,1.319702094438012487e-08
3.080000000000000071e+00,4.535276262620784290e-07
3.100000000000000089e+00,6.835303677043757424e-09
3.120000000000000107e+00,2.815436888632912760e-09
3.140000000000000124e+00,8.109932043871797862e-09
3.160000000000000142e+00,3.836627113049701558e-09
3.180000000000000160e+00,3.923418592830728507e-07
3.200000000000000178e+00,4.303964046524059000e-09
3.220000000000000195e+00,7.547779491684328499e-09
3.240000000000000213e+00,1.692311698410916524e-08
3.260000000000000231e+00,3.724143121873119236e-09
3.280000000000000249e+00,4.154993132520509102e-08
3.300000000000000266e+00,1.905382757232341125e-09
3.320000000000000284e+00,2.266182317595844756e-09
3.339999999999999858e+00,5.764466567714201223e-09
3.359999999999999876e+00,2.984456049001899298e-09
3.379999999999999893e+00,2.990244399987953068e-08
3.399999999999999911e+00,9.696364398720364373e-10
3.419999999999999929e+00,9.002340823471509205e-10
3.439999999999999947e+00,2.983700026597081814e-09
3.459999999999999964e+00,2.393780560536948156e-09
3.479999999999999982e+00,8.197801930728258989e-09
3.500000000000000000e+00,7.932202601528664896e-10
3.520000000000000018e+00,1.962977193080135505e-09
3.540000000000000036e+00,-4.430603299362621149e-09
