t,traj_0,traj_1,traj_2,traj_3,traj_4
0.000000000000000000e+00,1.000000000000961453e+00,1.000000000000702105e+00,1.000000000000246692e+00,1.000000000000702771e+00,1.000000000000178524e+00
2.000000000000000042e-02,9.984026558997569634e-01,9.840969459220256788e-01,9.952059399237597193e-01,9.977259652295761283e-01,9.375599323008082520e-01
4.000000000000000083e-02,9.989847316931377286e-01,9.800032252302520730e-01,9.967423094464601396e-01,9.979597794956912571e-01,9.941384321994009010e-01
5.999999999999999778e-02,9.989167905169454853e-01,9.725837367243934661e-01,9.944419893684128819e-01,9.990393345046303386e-01,9.486172345816888951e-01
8.000000000000000167e-02,9.973415294049563506e-01,9.958599668412232431e-01,9.960734936393574879e-01,9.979314428207272103e-01,9.856385614446886434e-01
1.000000000000000056e-01,9.947565251508057038e-01,9.700586817490423064e-01,9.970230818755876356e-01,9.968331027500073604e-01,9.322518336926820526e-01
1.199999999999999956e-01,9.916419964716741697e-01,9.673500770754959177e-01,9.938802836354456716e-01,9.964902484516441339e-01,9.786254527008998449e-01
1.400000000000000133e-01,9.868353925660164894e-01,9.795582254563821589e-01,9.944938512224348326e-01,9.953468937838156894e-01,9.387305180539394778e-01
1.600000000000000033e-01,9.799830353630055724e-01,9.857429418265256649e-01,9.897297138600957833e-01,9.939816825763924113e-01,9.662067662544659985e-01
1.799999999999999933e-01,9.718286275476247793e-01,9.679720585642049846e-01,9.885662422709350361e-01,9.915605134497578188e-01,9.025638106485180945e-01
2.000000000000000111e-01,9.615183440874750520e-01,9.690745979840873492e-01,9.817028252751333062e-01,9.881096469032570884e-01,9.328248799794022217e-01
2.200000000000000011e-01,9.505618995605512600e-01,9.464515508424525825e-01,9.813444265646243947e-01,9.825946521865543959e-01,8.944585394285847757e-01
2.399999999999999911e-01,9.374515348649332669e-01,9.423612419034722576e-01,9.735594956539455058e-01,9.766277204783689880e-01,9.096577604212696677e-01
2.600000000000000089e-01,9.236878717632249769e-01,9.437025121749799128e-01,9.694248632929861609e-01,9.709878570797614294e-01,8.501519083988708925e-01
2.800000000000000266e-01,9.080833643732647564e-01,9.236086334137372233e-01,9.630622458970957700e-01,9.664514253875841066e-01,8.883272488908622311e-01
2.999999999999999889e-01,8.914799225708607278e-01,9.068037037750490414e-01,9.517550304849502485e-01,9.624841608444837382e-01,8.612764103142177552e-01
3.200000000000000067e-01,8.729518330336073495e-01,9.100452764572319886e-01,9.461337990157723254e-01,9.605659586687802509e-01,8.835768313583354239e-01
3.400000000000000244e-01,8.525984602032190551e-01,9.145313590475203647e-01,9.253812187649664844e-01,9.575462892148721705e-01,8.189666081471627113e-01
3.599999999999999867e-01,8.303470965050434582e-01,9.069928376273480586e-01,9.258850464727765850e-01,9.527787537220758773e-01,8.763227449064531216e-01
3.800000000000000044e-01,8.081600450574575323e-01,8.852899001905893961e-01,9.001704009171072052e-01,9.456946306958502468e-01,8.538537523026092924e-01
4.000000000000000222e-01,7.851661267880204464e-01,8.633636854517626746e-01,8.991215984311833331e-01,9.362624466654572153e-01,8.902476655037191433e-01
4.199999999999999845e-01,7.614985146323485221e-01,8.818711765701791050e-01,8.731055978257996619e-01,9.268286875008689973e-01,8.262953981191311081e-01
4.400000000000000022e-01,7.386376748474956511e-01,8.695483955432995460e-01,8.618575424585681599e-01,9.202495266136669905e-01,8.811190636518996255e-01
4.600000000000000200e-01,7.180686918383579753e-01,8.460554424939736862e-01,8.390496599388165277e-01,9.166883159294928474e-01,8.599351932469948556e-01
4.799999999999999822e-01,6.984274469802632668e-01,8.394397702291150898e-01,8.116735075813630296e-01,9.165555204408636358e-01,8.785396368286765290e-01
