t,traj_0,traj_1,traj_2,traj_3,traj_4
0.000000000000000000e+00,9.999999999999317213e-01,9.999999999997508660e-01,9.999999999998789857e-01,9.999999999998836486e-01,9.999999999998021583e-01
2.000000000000000042e-02,9.008127008986840378e-01,1.005380505611668251e+00,1.708311461595757086e+00,1.127816304222340138e+00,8.225372993685668987e-01
4.000000000000000083e-02,8.404077590535607989e-01,-7.382553144065625572e-01,-2.931575629196681576e-01,-3.684333527983447154e-01,-3.792015366619613803e-01
5.999999999999999778e-02,1.130923706593452094e+00,-5.457187571640963464e-01,-6.963741575791898564e-01,-3.497911297375730366e-01,-4.600017675304996639e-02
8.000000000000000167e-02,5.720520772634198892e-01,5.899831067112245586e-01,2.290189376299232860e-01,3.336398740503133120e-01,3.240909299949838451e-01
1.000000000000000056e-01,3.751162608732912518e-01,1.147449452950480703e-01,1.379389500405047153e-01,8.481996789362566957e-02,2.150295442464142115e-01
1.199999999999999956e-01,8.332113651360416595e-01,5.521331007342065167e-01,5.779747730236461933e-01,7.203054372956089191e-01,6.669140234866371975e-01
1.400000000000000133e-01,8.025145315087756082e-01,-1.462958374848631227e+00,-2.701276700423487664e+00,-1.516951494728235428e+00,-1.433916712844694352e+00
1.600000000000000033e-01,7.636324368261303563e-01,-4.255260244629787136e-01,-1.216814517273631768e+00,-4.336394159886914346e-01,4.494267352389082482e-01
1.799999999999999933e-01,8.602320139602492866e-01,2.965771156419989008e-01,2.642509734480844585e-01,3.044508671598844529e-01,3.814874121487567549e-01
2.000000000000000111e-01,2.877452634403640519e-01,3.578879924462637918e-01,1.186913989735298436e-01,5.770612336467807052e-02,1.720274872223797047e-01
2.200000000000000011e-01,1.165275972694374884e+00,7.052872790904382017e-01,6.693174874525248397e-02,2.278669875959074442e+00,6.284094268069293499e-01
2.399999999999999911e-01,6.251277455203411160e-01,-1.832438287423987289e+00,-2.874159977923904652e-01,-1.051446819307436886e+00,-8.690378504681200988e-01
2.600000000000000089e-01,6.912436756401675320e-01,-4.872768928236579367e-01,-1.129507581674823236e+00,-2.558619567690775809e-01,1.114781826716402940e-01
2.800000000000000266e-01,6.162656445863855526e-01,2.650099280556998949e-01,8.068272188292339997e-02,3.957242371977685025e-01,1.640442237365370426e-01
2.999999999999999889e-01,3.437434505217293879e-01,1.085943988406892352e-01,2.255258985812202965e-01,1.766938894321788966e-01,1.329994517669945697e-01
3.200000000000000067e-01,1.030420957274851945e+00,1.879927664804522669e+00,1.364332845996069965e+00,9.994454153752125869e-01,9.696592877600991311e-01
3.400000000000000244e-01,1.029991639385610114e+00,-9.601450181431748776e-01,-2.108513877747692500e-01,-1.062078079880429460e+00,-5.501581059846994970e-01
3.599999999999999867e-01,8.551202369325578978e-01,-1.697250870933489919e-01,-5.274067229062638917e-01,3.920392091513257710e-02,4.625562553403288896e-02
