t,traj_0,traj_1,traj_2,traj_3,traj_4
0.000000000000000000e+00,1.000000000000090816e+00,1.000000000000152323e+00,1.000000000000108136e+00,1.000000000000088596e+00,1.000000000000271116e+00
2.000000000000000042e-02,9.985509517749059372e-01,9.783638202927317229e-01,9.770603550559857631e-01,9.831937000488409906e-01,8.994633237542022375e-01
4.000000000000000083e-02,9.991677619420292755e-01,9.666571747830989825e-01,9.756240114767128491e-01,9.794599241394124078e-01,9.569210826055485342e-01
5.999999999999999778e-02,9.995888084632247317e-01,9.901412279399542937e-01,9.883152834209939508e-01,9.855424973328370530e-01,9.473233080461719302e-01
8.000000000000000167e-02,9.984129691457673816e-01,9.656099680377532302e-01,9.727586541960031585e-01,9.586997922919938686e-01,8.840358471931002438e-01
1.000000000000000056e-01,9.982002480464765570e-01,9.930804722046753241e-01,9.777435951513229195e-01,9.793167683264619727e-01,9.839835038762355657e-01
1.199999999999999956e-01,9.971807512375699956e-01,9.820510740702580454e-01,9.697957762949603877e-01,9.653186443656334159e-01,9.691616914072576083e-01
1.400000000000000133e-01,9.942183452925612563e-01,9.631603595095769021e-01,9.632830475177520668e-01,9.502334703874246724e-01,8.833813751786316892e-01
1.600000000000000033e-01,9.915361327261076330e-01,9.877468713960236846e-01,9.586190271598029611e-01,9.634418709307566164e-01,9.078547102947631675e-01
1.799999999999999933e-01,9.878869155945196878e-01,9.790268538329954806e-01,9.302005987260699715e-01,9.408954239997118218e-01,9.265460836596897121e-01
2.000000000000000111e-01,9.811287998000527422e-01,9.759582630366011591e-01,9.222541244676510930e-01,9.149447554073011357e-01,8.832758710030176319e-01
2.200000000000000011e-01,9.748887011914754153e-01,9.463401107819648939e-01,9.066565957677542587e-01,8.586369810830585259e-01,8.990905938988981161e-01
2.399999999999999911e-01,9.664924380865729248e-01,9.358204215056483699e-01,8.761119630786947665e-01,8.018000375505399679e-01,8.137573152767555440e-01
2.600000000000000089e-01,9.557005348565189573e-01,9.622901220326576244e-01,8.741457867646231783e-01,7.957755629420930621e-01,8.289739673393379249e-01
2.800000000000000266e-01,9.443588572123801095e-01,9.450976163242805761e-01,8.738706993876833584e-01,7.794270552953501685e-01,7.882192997356352038e-01
2.999999999999999889e-01,9.306819489317169625e-01,9.445894576136877330e-01,8.758050160108580284e-01,7.779797518788926780e-01,7.403524431991409527e-01
3.200000000000000067e-01,9.147004040347399556e-01,9.384990719855852426e-01,8.870924576157369623e-01,7.713939639745921450e-01,7.449909346550342981e-01
3.400000000000000244e-01,8.985152264609908013e-01,9.115461970132295866e-01,8.876286463629928791e-01,7.272937539846994204e-01,7.035348956585655289e-01
3.599999999999999867e-01,8.798542206307740088e-01,9.240288757022007138e-01,8.783939391352590942e-01,6.891177913868239413e-01,6.779486371942105016e-01
3.800000000000000044e-01,8.593166318778969748e-01,8.901158360902385880e-01,8.871946724703114739e-01,6.126502911022791986e-01,6.225151925972990385e-01
4.000000000000000222e-01,8.385551310434176120e-01,8.753709624802443745e-01,8.730095780801142569e-01,5.592737694475458099e-01,6.576077284125774192e-01
4.199999999999999845e-01,8.158414727451501758e-01,8.831131889810172053e-01,8.555792979471591453e-01,5.328795370768889539e-01,6.417995825899087681e-01
4.400000000000000022e-01,7.917044905129166921e-01,8.746785709628083216e-01,8.449157716433245424e-01,5.423895578550748109e-01,5.947336831725502648e-01
4.600000000000000200e-01,7.672560334391979042e-01,8.631020502245506654e-01,8.452277106512708915e-01,5.819118366892787053e-01,5.854256082703335196e-01
4.799999999999999822e-01,7.407316632575627890e-01,8.618930045885707658e-01,8.131934206444112467e-01,6.202216226869859961e-01,5.727443179377842419e-01
5.000000000000000000e-01,7.137342837710559662e-01,8.473840094454700989e-01,7.362148602728182389e-01,6.256828989902177840e-01,5.497753841339499958e-01
5.200000000000000178e-01,6.862005866217331107e-01,8.451189976031894258e-01,7.152075824406037841e-01,5.877844249274598587e-01,5.715574360452242431e-01
5.400000000000000355e-01,6.570234044555597341e-01,8.244284047288894524e-01,6.713762647567727004e-01,5.196968817394078677e-01,5.438643888628588163e-01
5.600000000000000533e-01,6.274850272460056333e-01,8.401802635917997586e-01,5.709139629083308520e-01,4.585524022705294578e-01,5.311066530448349532e-01
5.799999999999999600e-01,5.976859173215827159e-01,8.198373396813876113e-01,5.144201984158337515e-01,4.223981856652541667e-01,5.684122916285456739e-01
5.999999999999999778e-01,5.673363016909758194e-01,8.187171624556361937e-01,4.826388015381468666e-01,4.477909757015530734e-01,4.902819006213502973e-01
6.199999999999999956e-01,5.364673252948179982e-01,8.053620560521708160e-01,4.417097399178432915e-01,5.180027172241583600e-01,5.460651702211434255e-01
6.400000000000000133e-01,5.063404119747699772e-01,7.921369895931629213e-01,4.013574308509794131e-01,6.125300330533183235e-01,5.237303708981686512e-01
6.600000000000000311e-01,4.756478934196760600e-01,7.884478174732221234e-01,3.904527097859513129e-01,6.627187852420547420e-01,4.435723421649384046e-01
6.800000000000000488e-01,4.462376643198127102e-01,7.807210917767690717e-01,4.132755892120062446e-01,6.221085112820359253e-01,4.512984687158928532e-01
7.000000000000000666e-01,4.174943768761754659e-01,7.572284333191828809e-01,4.283541022127105857e-01,5.200942308182255891e-01,3.968728305417524860e-01
7.199999999999999734e-01,3.893908131863876299e-01,7.516470391874616741e-01,4.240861026861935112e-01,4.009395851960281809e-01,3.581188318961174288e-01
7.399999999999999911e-01,3.630077942330074414e-01,7.472481598047781004e-01,4.501120940349377375e-01,3.269717308902659880e-01,3.516801917175497727e-01
7.600000000000000089e-01,3.379815630373156354e-01,7.338891416311627003e-01,4.837722404220314854e-01,3.394885652653128472e-01,2.961054902450239168e-01
