t,avg_L
0.000000000000000000e+00,1.000000000000108136e+00
2.000000000000000042e-02,9.783638202927317229e-01
4.000000000000000083e-02,9.756240114767128491e-01
5.999999999999999778e-02,9.883152834209939508e-01
8.000000000000000167e-02,9.656099680377532302e-01
1.000000000000000056e-01,9.839835038762355657e-01
1.199999999999999956e-01,9.697957762949603877e-01
1.400000000000000133e-01,9.631603595095769021e-01
1.600000000000000033e-01,9.634418709307566164e-01
1.799999999999999933e-01,9.408954239997118218e-01
2.000000000000000111e-01,9.222541244676510930e-01
2.200000000000000011e-01,9.066565957677542587e-01
2.399999999999999911e-01,8.761119630786947665e-01
2.600000000000000089e-01,8.741457867646231783e-01
2.800000000000000266e-01,8.738706993876833584e-01
2.999999999999999889e-01,8.758050160108580284e-01
3.200000000000000067e-01,8.870924576157369623e-01
3.400000000000000244e-01,8.876286463629928791e-01
3.599999999999999867e-01,8.783939391352590942e-01
3.800000000000000044e-01,8.593166318778969748e-01
4.000000000000000222e-01,8.385551310434176120e-01
4.199999999999999845e-01,8.158414727451501758e-01
4.400000000000000022e-01,7.917044905129166921e-01
4.600000000000000200e-01,7.672560334391979042e-01
4.799999999999999822e-01,7.407316632575627890e-01
5.000000000000000000e-01,7.137342837710559662e-01
5.200000000000000178e-01,6.862005866217331107e-01
5.400000000000000355e-01,6.570234044555597341e-01
5.600000000000000533e-01,5.709139629083308520e-01
5.799999999999999600e-01,5.684122916285456739e-01
5.999999999999999778e-01,4.902819006213502973e-01
6.199999999999999956e-01,5.364673252948179982e-01
6.400000000000000133e-01,5.237303708981686512e-01
6.600000000000000311e-01,4.756478934196760600e-01
6.800000000000000488e-01,4.512984687158928532e-01
7.000000000000000666e-01,4.283541022127105857e-01
7.199999999999999734e-01,4.009395851960281809e-01
7.399999999999999911e-01,3.630077942330074414e-01
7.600000000000000089e-01,3.394885652653128472e-01
7.800000000000000266e-01,4.264121312941405728e-01
8.000000000000000444e-01,4.458384261113645386e-01
8.200000000000000622e-01,4.396198073088857239e-01
8.399999999999999689e-01,4.387301743155652134e-01
8.599999999999999867e-01,3.964909584199211579e-01
8.800000000000000044e-01,2.945967904341539323e-01
9.000000000000000222e-01,2.088234778220718624e-01
9.200000000000000400e-01,1.967553753034429476e-01
9.400000000000000577e-01,2.094247903802399224e-01
9.599999999999999645e-01,1.762816319419118760e-01
9.799999999999999822e-01,1.676233168099105775e-01
1.000000000000000000e+00,1.598474242363454589e-01
1.020000000000000018e+00,1.886846594586511494e-01
1.040000000000000036e+00,1.987166234070683324e-01
1.060000000000000053e+00,1.400471455737673232e-01
1.080000000000000071e+00,1.341463294160160358e-01
1.100000000000000089e+00,1.284990137846392655e-01
1.120000000000000107e+00,2.017034586763558346e-01
1.140000000000000124e+00,1.957677033047361681e-01
1.159999999999999920e+00,1.906284056861859699e-01
1.179999999999999938e+00,1.696743143457184189e-01
1.199999999999999956e+00,1.670008324799355515e-01
1.219999999999999973e+00,1.398047505325828443e-01
1.239999999999999991e+00,1.142289256551313886e-01
1.260000000000000009e+00,9.016254439776687224e-02
1.280000000000000027e+00,1.004759789839571732e-01
1.300000000000000044e+00,8.827205331748483319e-02
1.320000000000000062e+00,6.827522170343684749e-02
1.340000000000000080e+00,6.334522785543440782e-02
1.360000000000000098e+00,5.860416463574866230e-02
1.380000000000000115e+00,4.390615781412052915e-02
