t,traj_0,traj_1,traj_2,traj_3,traj_4
0.000000000000000000e+00,9.999999999995899946e-01,9.999999999992952304e-01,9.999999999992407185e-01,9.999999999984706678e-01,9.999999999991624478e-01
2.000000000000000042e-02,9.179358392163486924e-01,9.785369946620332549e-01,7.935858051172877126e-01,8.563654694838592762e-01,1.091764817047091940e+00
4.000000000000000083e-02,-8.166649016850304754e-01,-9.689743804839247021e-01,6.213638080791888951e-01,-7.376959295331141364e-01,-5.184247121080007847e-01
5.999999999999999778e-02,-7.557461320436394958e-01,-1.553158924952547482e+00,5.265881595223422806e-01,-6.014779883139302896e-01,-2.197049579391148755e-01
8.000000000000000167e-02,4.594138335850562194e-01,3.486450803787097263e-01,7.629189815868639979e-01,2.750205407149485803e-01,7.603697364170585171e-01
1.000000000000000056e-01,1.782816036523584002e-01,3.533789499766741560e-02,5.219462742637159813e-01,5.244111227379296553e-02,3.363155174743395204e-01
1.199999999999999956e-01,8.705032891095704217e-01,3.084343789565300309e-01,1.047923170625402634e+00,8.518805836897856976e-01,1.185003777903937294e+00
1.400000000000000133e-01,-1.733300034923708877e+00,-1.714000267352660423e+00,5.815324689955087001e-01,-1.237364855145397291e+00,-6.969772465555958973e-01
1.600000000000000033e-01,-8.831368567026016692e-01,-4.901500192662232580e-01,5.923866413094026617e-01,-3.706112909762473429e-01,1.947599437924765753e-01
1.799999999999999933e-01,4.032520293180315019e-01,4.146366416336425553e-01,3.933511283986937945e-01,5.210263943127267927e-01,2.748382558122215991e-01
2.000000000000000111e-01,1.911514581141867397e-01,1.206712035906332137e-01,7.111056829007993407e-01,1.499441846033312542e-01,3.459717707273329279e-01
2.200000000000000011e-01,7.974158321379480607e-02,-9.211388344271022321e-02,8.199157775627524680e-01,9.672843431303854711e-01,9.980434099723601848e-01
2.399999999999999911e-01,-2.897067300155071301e+00,-2.856663397507873459e+00,7.923060385259909078e-01,-1.419154080446741517e+00,-1.450825862800592635e-02
2.600000000000000089e-01,-3.480317490951774784e-01,-2.669963751072009228e-01,7.704591065910850745e-01,1.304193012699113863e-01,4.210278134128748739e-01
2.800000000000000266e-01,2.675686613579552064e-01,2.046222989942161063e-01,3.407967940419464048e-01,4.165447062814958135e-01,1.014891142714044570e+00
2.999999999999999889e-01,1.630969574934515720e-01,8.306230222974780864e-02,5.524001413467436450e-01,2.533075350928057357e-01,4.426636981291150463e-01
3.200000000000000067e-01,-3.912842614142048592e-01,6.967851769751896018e-01,9.129224341103234774e-01,8.867945329906079532e-01,1.299251245842697244e+00
3.400000000000000244e-01,-8.541966037792971811e-01,-3.041942095575392635e+00,4.706165425713635941e-01,-7.545332741616372907e-01,-1.867539211117538178e-01
3.599999999999999867e-01,-4.599151396584645890e-01,-3.323677676295937466e-01,4.930977933600752539e-01,1.397529523978645605e-01,2.488985468300205506e-01
3.800000000000000044e-01,1.588470944291378306e-01,2.884532398763742234e-01,2.498232958732299336e-01,2.261464187961695904e-01,3.240640515267522725e-01
4.000000000000000222e-01,1.399098232514905116e-01,1.455840150159110058e-01,4.088992734535217277e-01,1.340423071771940644e-01,2.489910910105829767e-01
4.199999999999999845e-01,-2.993551855235211168e+00,-3.302341081839478276e-01,8.741268438758718062e-01,-3.644442762511658218e-01,1.195694289614158690e+00
4.400000000000000022e-01,-9.027641158869925686e-01,-3.914073434417665975e+00,3.617119615377412667e-01,-6.868075788537923998e-01,-2.711174023127295718e-01
4.600000000000000200e-01,-2.321688976965609053e-01,-1.233437338100169534e-01,2.588526375134950208e-01,2.908227462243886952e-01,2.586805623089715178e-01
4.799999999999999822e-01,2.260499388824241673e-01,7.404357863136519502e-02,2.208346019455244835e-01,3.736327034907105382e-02,1.711666666026766814e-01
5.000000000000000000e-01,1.226581842050129961e-01,1.625373500341452393e-01,2.656031451786050046e-01,4.136598216209975282e-02,2.468652980809189768e-01
5.200000000000000178e-01,-6.804276560673581997e+00,-6.735324211534590155e-01,8.786573365456800122e-01,1.436269510515127967e-01,9.312025580264633451e-01
5.400000000000000355e-01,-1.611735690449073388e+00,-8.288834209203075343e-01,4.189967872472183386e-01,-8.330259027836454111e-01,-1.374183614324944458e-01
5.600000000000000533e-01,-6.236880961113282912e-02,1.593026883809755753e-02,3.934159608900408278e-01,6.634921035740158624e-02,2.082377561207978400e-01
5.799999999999999600e-01,1.858294839148896538e-01,1.959896714672739182e-01,1.255634837220443722e-01,6.628027458585704357e-02,1.129730641098658089e-01
5.999999999999999778e-01,8.738717640420137767e-02,1.543592203479523528e-01,2.589131700915475176e-01,5.692759550791452045e-02,1.593776559403966564e-01
6.199999999999999956e-01,-2.050278466222005846e+01,-1.082692272981866033e+01,1.172405803983659123e+00,2.149506300083268984e-01,4.767219901412279026e-01
6.400000000000000133e-01,-9.029825430733637859e-01,-1.094345824747176010e+00,6.243598166549385597e-01,-8.610479809776894200e-02,-5.899065624461389407e-02
6.600000000000000311e-01,4.234296798281568519e-02,6.495606035571625803e-02,2.172057784374376022e-01,6.218100512916071437e-02,1.613619257238676774e-01
6.800000000000000488e-01,5.110873823722673903e-02,7.502843015269858307e-02,2.041020883517769280e-01,3.536459376164111101e-02,9.519768800501995920e-02
7.000000000000000666e-01,1.064181968266222494e-01,6.620312517921972395e-02,1.831016733736036128e-01,8.367215645654241252e-02,9.895247632505807522e-02
7.199999999999999734e-01,-2.158821853762103515e+01,-3.627231422395462346e+01,4.189279898132647895e-01,-3.948671628393308985e+00,-7.542188539469671937e-01
