t,traj_0,traj_1,traj_2,traj_3,traj_4
0.000000000000000000e+00,9.999999999965101249e-01,1.000000000002391198e+00,9.999999999960682562e-01,1.000000000000920153e+00,1.000000000010829782e+00
2.000000000000000042e-02,9.357560740632080432e-01,8.380907145549840731e-01,1.139738714319975310e+00,1.455754311938495693e+00,7.606938051042712035e-01
4.000000000000000083e-02,1.339707070840028269e-01,-1.309915534049003183e-01,-1.461306733982149775e-01,-1.689262544110001485e-01,1.281598578339053218e-01
5.999999999999999778e-02,1.820519886197389525e-01,2.405283349261340131e-01,9.617488044715752360e-02,1.627559191046119846e-01,-7.968504369371062768e-02
8.000000000000000167e-02,2.436227144588157534e-01,-5.739856967425995826e-01,7.680474682636502237e-01,-5.001055278359451961e-01,-2.634353826019507405e+00
1.000000000000000056e-01,5.518792285755309140e-02,7.302218422031836464e-02,2.465789027535019440e-01,6.501424232359089006e-02,6.551453070646592360e-03
1.199999999999999956e-01,-1.938959013625813910e+01,-1.865112960078350923e+01,-2.634620818816581789e+01,-5.821878718217091375e+01,-9.393743577745789608e+00
1.400000000000000133e-01,-6.537906754531469522e-02,2.771515625220687395e-01,6.882195789648541673e-02,-6.832545984347709878e-02,-1.658182138626556335e-01
1.600000000000000033e-01,6.226223708550686353e-02,1.066276625027822444e-01,-3.048517450812822556e-03,3.305850238381121547e-02,6.317684126252966215e-02
1.799999999999999933e-01,2.889085472638252550e-01,-6.904490958353079466e-02,-9.929221227884347245e-01,-1.326056974273937539e-01,-3.851391612893781402e-01
2.000000000000000111e-01,1.379375040628239187e-02,3.145910649544378379e-03,2.448798841962499320e-02,1.107985102014718594e-02,8.633621436486844242e-04
2.200000000000000011e-01,1.068860173247676357e+03,1.110432551006194899e+03,9.065642820444847985e+02,1.052470627072085790e+03,6.903499870642780252e+02
2.399999999999999911e-01,3.184093251389913948e-01,-4.956031654284435706e-01,5.606159843923971819e-02,-1.945513786024460623e-01,2.781281740219566423e+00
2.600000000000000089e-01,2.042125974737086722e-02,1.404916928708436694e-02,3.797175153983644441e-02,3.499298447888628955e-02,1.296384601223213862e-01
2.800000000000000266e-01,5.048659202033792736e-04,3.514993622047048877e-02,2.413203090588020294e-02,3.977339341544865875e-02,4.085015159350267357e-03
2.999999999999999889e-01,1.468287385327185935e-03,5.489274138318194505e-04,2.308700605908855109e-03,1.484074980599143058e-03,8.650318798540941969e-05
3.200000000000000067e-01,-1.822641423716943609e+04,-2.229505617864308988e+03,-7.372340788079674894e+03,-4.434076372584555429e+03,-1.077809681126437499e+04
3.400000000000000244e-01,-4.903583402321944340e-01,2.391505258716110305e+00,3.090070529919869968e-01,1.067332992898478050e+00,4.992256718885717426e+00
3.599999999999999867e-01,2.982490584393130556e-02,-1.676094125835544263e-02,2.446025106810151631e-02,2.647273294034515473e-02,7.304582846560644938e-02
3.800000000000000044e-01,9.741028838101444681e-03,2.854152888490232333e-03,1.877542719060284679e-02,1.256182370102196591e-02,-2.705306650148400164e-03
4.000000000000000222e-01,1.180123012570422720e-03,4.973856995015531933e-05,1.761802406941371255e-03,1.966757621675137768e-04,3.975634808264714136e-05
4.199999999999999845e-01,-7.459324701963245752e+04,-8.650015104988426901e+04,-5.652515893951180624e+04,-2.116059436756420473e+04,-8.485745410068516503e+04
4.400000000000000022e-01,2.551887127343159811e+00,2.799911724719692785e+01,5.452852448474375668e-01,6.804878347062615074e-01,1.687072676998863585e+01
4.600000000000000200e-01,-2.307897901619707440e-02,-1.091726616999650346e-01,-7.109588738510316287e-03,-4.323976704328277984e-04,-2.883276477625163273e-02
4.799999999999999822e-01,1.993889183414939044e-03,9.196354107214397145e-05,5.280748727348224224e-03,1.810844603463725860e-03,7.847572298358833657e-04
5.000000000000000000e-01,1.423575687069635401e-04,3.028202832336232455e-05,6.472378423980522984e-04,5.175093055407055105e-05,5.563099389584884243e-05
5.200000000000000178e-01,-4.109535689611613634e+05,5.655533695550434059e+05,7.727613639548267238e+05,3.839067649270467460e+06,3.638249736364964396e+06
5.400000000000000355e-01,-1.321941414175073071e+01,-1.689641522537877449e+02,9.382480676247020313e-01,1.493777532840225675e+01,1.390943314048940138e+01
