t,avg_L
0.000000000000000000e+00,9.999999999062627598e-01
2.000000000000000042e-02,9.970804715909213911e-01
4.000000000000000083e-02,9.958086044141853943e-01
5.999999999999999778e-02,9.911111572035974371e-01
8.000000000000000167e-02,9.879054801997196877e-01
1.000000000000000056e-01,9.881930259862655719e-01
1.199999999999999956e-01,9.848229461026909437e-01
1.400000000000000133e-01,9.783987192034218072e-01
1.600000000000000033e-01,9.715259179614600393e-01
1.799999999999999933e-01,9.608376953358180872e-01
2.000000000000000111e-01,9.440212079738153905e-01
2.200000000000000011e-01,9.409013837653044110e-01
2.399999999999999911e-01,9.084244700005764672e-01
2.600000000000000089e-01,8.994470841627800750e-01
2.800000000000000266e-01,8.744574436424644714e-01
2.999999999999999889e-01,8.496028561307763516e-01
3.200000000000000067e-01,8.664039957126971059e-01
3.400000000000000244e-01,8.120481062242990156e-01
3.599999999999999867e-01,7.920469937701145602e-01
3.800000000000000044e-01,8.350665220646665832e-01
4.000000000000000222e-01,8.599181204430960124e-01
4.199999999999999845e-01,7.697524537650782817e-01
4.400000000000000022e-01,7.402267477616526481e-01
4.600000000000000200e-01,8.152852102767799147e-01
4.799999999999999822e-01,7.564613491817817614e-01
5.000000000000000000e-01,7.046525342642344647e-01
5.200000000000000178e-01,7.698613804136885674e-01
5.400000000000000355e-01,7.609336130988175739e-01
5.600000000000000533e-01,6.705505477737231379e-01
5.799999999999999600e-01,6.932662180739975755e-01
5.999999999999999778e-01,6.629457253386171756e-01
6.199999999999999956e-01,6.215979010015522110e-01
6.400000000000000133e-01,6.448829692439426164e-01
6.600000000000000311e-01,5.905810258932616685e-01
6.800000000000000488e-01,5.816096096188720921e-01
7.000000000000000666e-01,5.469038364086591386e-01
7.199999999999999734e-01,5.607107721621552576e-01
7.399999999999999911e-01,5.378927142045958343e-01
7.600000000000000089e-01,5.094112591522458322e-01
7.800000000000000266e-01,4.995197732680468627e-01
8.000000000000000444e-01,4.965279308483694920e-01
8.200000000000000622e-01,4.375887869027975108e-01
8.399999999999999689e-01,4.519352435783742239e-01
8.599999999999999867e-01,4.249345389220332003e-01
8.800000000000000044e-01,3.948520699994133021e-01
9.000000000000000222e-01,3.777116531755338458e-01
9.200000000000000400e-01,3.329867985289832188e-01
9.400000000000000577e-01,3.516084651643584524e-01
9.599999999999999645e-01,2.758014796993105144e-01
9.799999999999999822e-01,2.690192772569985347e-01
1.000000000000000000e+00,2.801016047506473261e-01
1.020000000000000018e+00,2.748122641253941123e-01
1.040000000000000036e+00,2.681620027107954884e-01
1.060000000000000053e+00,2.584376035565538743e-01
1.080000000000000071e+00,2.417500369805602733e-01
1.100000000000000089e+00,2.121703331423644423e-01
1.120000000000000107e+00,2.108792778802285606e-01
1.140000000000000124e+00,1.656298819242651432e-01
1.159999999999999920e+00,1.575947736006657052e-01
1.179999999999999938e+00,1.719512200523390377e-01
1.199999999999999956e+00,1.075988538975400921e-01
1.219999999999999973e+00,1.193103772876951268e-01
1.239999999999999991e+00,1.493197206059592996e-01
1.260000000000000009e+00,1.085804936214854188e-01
1.280000000000000027e+00,9.739642476258626724e-02
1.300000000000000044e+00,1.086008809069968495e-01
1.320000000000000062e+00,9.132151537449111067e-02
1.340000000000000080e+00,7.488999534724095908e-02
1.360000000000000098e+00,8.489808731514432438e-02
1.380000000000000115e+00,7.822810258082429913e-02
1.400000000000000133e+00,6.363174550691334808e-02
1.419999999999999929e+00,6.853571385461230958e-02
1.439999999999999947e+00,6.260314629525538799e-02
1.459999999999999964e+00,5.964980937419485374e-02
1.479999999999999982e+00,6.072302996505291039e-02
1.500000000000000000e+00,5.264401770361500088e-02
1.520000000000000018e+00,4.052393792850543519e-02
1.540000000000000036e+00,4.160767906057134119e-02
1.560000000000000053e+00,3.208584023196289770e-02
1.580000000000000071e+00,3.253753523062945241e-02
1.600000000000000089e+00,2.563993295279441351e-02
1.620000000000000107e+00,1.759773116807870907e-02
1.640000000000000124e+00,1.450213305073207344e-02
1.660000000000000142e+00,1.064381791953642777e-02
1.679999999999999938e+00,8.058633763666890951e-03
1.699999999999999956e+00,7.706918203999382593e-03
1.719999999999999973e+00,7.329653051341189322e-03
