t,avg_L
1.800000000000000044e+00,9.210885205823707289e-03
1.810000000000000053e+00,7.382765804501780632e-03
1.820000000000000062e+00,6.362444850290744150e-03
1.830000000000000071e+00,7.983347309786458651e-03
1.840000000000000080e+00,8.040523124646665326e-03
1.850000000000000089e+00,8.754715364222512980e-03
1.860000000000000098e+00,5.848083739854751696e-03
1.870000000000000107e+00,4.759403363973770985e-03
1.880000000000000115e+00,4.020270005041695627e-03
1.890000000000000124e+00,4.246866858535534514e-03
1.900000000000000133e+00,5.204606917143040842e-03
1.910000000000000142e+00,5.288459258287357342e-03
1.919999999999999929e+00,5.850081753559851702e-03
1.929999999999999938e+00,5.320321256412547696e-03
1.939999999999999947e+00,5.050030287402294295e-03
1.949999999999999956e+00,5.441992391404013030e-03
1.959999999999999964e+00,3.115756897876423726e-03
1.969999999999999973e+00,3.469196512066469867e-03
1.979999999999999982e+00,3.490501941835624268e-03
1.989999999999999991e+00,2.801191161431135571e-03
2.000000000000000000e+00,4.411918452485803083e-03
