t,avg_L
9.000000000000000222e-01,3.841629862724879607e-01
9.100000000000000311e-01,3.743496379128149476e-01
9.200000000000000400e-01,3.646647431278454699e-01
9.300000000000000488e-01,3.563619361835473898e-01
9.400000000000000577e-01,3.496368435117060969e-01
9.500000000000000666e-01,3.408964016572130218e-01
9.599999999999999645e-01,3.323651486030583246e-01
9.699999999999999734e-01,3.261663459113436914e-01
9.799999999999999822e-01,3.276842087457144115e-01
9.899999999999999911e-01,3.106923926944289427e-01
1.000000000000000000e+00,2.897817399659093907e-01
1.010000000000000009e+00,2.835809266089295289e-01
1.020000000000000018e+00,2.753775705460563827e-01
1.030000000000000027e+00,2.690806675185328789e-01
1.040000000000000036e+00,2.618497315482065657e-01
1.050000000000000044e+00,2.556292940897350041e-01
1.060000000000000053e+00,2.513119418347573020e-01
1.070000000000000062e+00,2.476087184942931119e-01
1.080000000000000071e+00,2.440140516640372792e-01
1.090000000000000080e+00,2.287114549340649450e-01
1.100000000000000089e+00,2.168928610561373649e-01
1.110000000000000098e+00,2.162647676028943977e-01
1.120000000000000107e+00,2.050497161570949411e-01
1.130000000000000115e+00,1.943475001022761939e-01
1.140000000000000124e+00,1.917463816390725384e-01
1.150000000000000133e+00,1.801151634573896210e-01
1.159999999999999920e+00,1.694008269555223323e-01
1.169999999999999929e+00,1.522585283322241967e-01
1.179999999999999938e+00,1.398779914890220522e-01
1.189999999999999947e+00,1.351296972131304230e-01
1.199999999999999956e+00,1.323071537283390109e-01
1.209999999999999964e+00,1.317892599357126104e-01
1.219999999999999973e+00,1.248679202760557272e-01
1.229999999999999982e+00,1.191304536193464464e-01
1.239999999999999991e+00,1.163712866440847760e-01
1.250000000000000000e+00,1.146306579190088659e-01
1.260000000000000009e+00,1.142125051672117225e-01
1.270000000000000018e+00,1.144873924260353393e-01
1.280000000000000027e+00,1.140576014328609084e-01
1.290000000000000036e+00,1.105331760493722532e-01
1.300000000000000044e+00,9.732196342146134938e-02
1.310000000000000053e+00,9.367186987412037813e-02
1.320000000000000062e+00,9.291423633502046697e-02
1.330000000000000071e+00,9.175854182281648064e-02
1.340000000000000080e+00,8.882636745701028014e-02
1.350000000000000089e+00,8.707991401864631498e-02
1.360000000000000098e+00,8.856777070087371029e-02
1.370000000000000107e+00,9.061856695658766780e-02
1.380000000000000115e+00,9.017751337190538230e-02
1.390000000000000124e+00,7.922304472770563821e-02
1.400000000000000133e+00,7.621490823260854142e-02
1.409999999999999920e+00,8.524236984731684008e-02
1.419999999999999929e+00,8.806160857088954352e-02
1.429999999999999938e+00,8.928724540114692243e-02
1.439999999999999947e+00,8.346813261632028691e-02
1.449999999999999956e+00,7.313055908377968928e-02
1.459999999999999964e+00,6.921239124695918732e-02
1.469999999999999973e+00,7.014139538577751631e-02
1.479999999999999982e+00,7.116670427610151395e-02
1.489999999999999991e+00,6.891210477249457012e-02
1.500000000000000000e+00,6.590963685613879242e-02
1.510000000000000009e+00,5.725333036310141510e-02
1.520000000000000018e+00,5.438101732413744283e-02
1.530000000000000027e+00,5.510528512722676076e-02
1.540000000000000036e+00,5.456317375072468334e-02
1.550000000000000044e+00,4.801048312353330128e-02
1.560000000000000053e+00,4.737149590563398405e-02
1.570000000000000062e+00,4.674886605515129329e-02
1.580000000000000071e+00,4.071867881242154097e-02
1.590000000000000080e+00,4.457747237340811686e-02
1.600000000000000089e+00,3.834779556546609458e-02
1.610000000000000098e+00,3.206446062410784476e-02
1.620000000000000107e+00,3.533772703093698148e-02
1.630000000000000115e+00,3.356104747233705499e-02
1.640000000000000124e+00,2.502967804852756703e-02
1.650000000000000133e+00,2.631684318505796150e-02
1.660000000000000142e+00,2.287255201252691439e-02
1.669999999999999929e+00,1.865571738046217093e-02
1.679999999999999938e+00,1.798805828768490142e-02
1.689999999999999947e+00,1.865536437718734106e-02
1.699999999999999956e+00,1.650901782879433607e-02
1.709999999999999964e+00,1.371763030234281894e-02
1.719999999999999973e+00,1.217037062725295077e-02
1.729999999999999982e+00,1.352945075838897157e-02
1.739999999999999991e+00,1.261415772983553660e-02
1.750000000000000000e+00,1.489616296595449273e-02
1.760000000000000009e+00,1.220194980293873299e-02
1.770000000000000018e+00,1.064577878250534508e-02
1.780000000000000027e+00,1.116033208556688715e-02
1.790000000000000036e+00,1.127700873171027726e-02
1.800000000000000044e+00,1.054332007501309308e-02
1.810000000000000053e+00,8.833311239850306223e-03
1.820000000000000062e+00,8.394272034557219431e-03
1.830000000000000071e+00,8.987102428974691123e-03
1.840000000000000080e+00,1.045722120032396493e-02
1.850000000000000089e+00,9.970328824131706111e-03
1.860000000000000098e+00,7.913119951760354265e-03
1.870000000000000107e+00,5.800168328498859702e-03
1.880000000000000115e+00,4.525682267238421118e-03
1.890000000000000124e+00,4.923429341782715844e-03
1.900000000000000133e+00,6.315177677742077680e-03
1.910000000000000142e+00,6.907308787403036027e-03
1.919999999999999929e+00,6.377332967021412044e-03
1.929999999999999938e+00,5.816858790317002217e-03
1.939999999999999947e+00,5.394579977831751375e-03
1.949999999999999956e+00,4.974119069827474468e-03
1.959999999999999964e+00,4.008240693603381047e-03
1.969999999999999973e+00,3.488742303312477970e-03
1.979999999999999982e+00,3.764560689058470133e-03
1.989999999999999991e+00,4.336758052490162843e-03
2.000000000000000000e+00,5.564914125845939370e-03
