t,traj_0,traj_1,traj_2,traj_3,traj_4,traj_5,traj_6,traj_7,traj_8,traj_9
4.199999999999999845e-01,9.225481132956350194e-01,7.334300462717037172e-01,8.594322626728215786e-01,7.366125312254864221e-01,9.118396310558050111e-01,6.874038052592905679e-01,9.142734762823437888e-01,8.662224831503519962e-01,8.838071484934800770e-01,6.758870042434946823e-01
4.299999999999999933e-01,9.310135594969638495e-01,7.212615715002723693e-01,8.460906659696836307e-01,6.773718539363771107e-01,9.222503628570908329e-01,6.751332782770695928e-01,9.085194321903479198e-01,8.611207686842526909e-01,8.780159354343134437e-01,5.912582878102989881e-01
4.400000000000000022e-01,9.274401755344862108e-01,7.082428349389361388e-01,8.262988380385354326e-01,6.785392897163446957e-01,9.355277017748349078e-01,6.256151981560708064e-01,9.016548860800730480e-01,8.575909211216777850e-01,8.818081816902050285e-01,1.226093153340584441e-01
4.500000000000000111e-01,9.276797957374579573e-01,7.036664314801236442e-01,7.999713132380467107e-01,6.955534578389410694e-01,9.155721503058061872e-01,6.294664758627845913e-01,8.962181556209094513e-01,8.547493853375420780e-01,8.890102982740389903e-01,4.678306003313503769e-02
4.600000000000000200e-01,9.266841970018482311e-01,7.012717613120068583e-01,7.866583566280186401e-01,6.548305214841858568e-01,9.197792565354412364e-01,6.216508774139326565e-01,8.921820743896126116e-01,8.515719881818685222e-01,8.808155938749920866e-01,3.971403188062017642e-01
4.700000000000000289e-01,9.204457787746014308e-01,6.893861836798407250e-01,7.812252855256883732e-01,6.545134045968364900e-01,9.302738454592839323e-01,5.808608919863575970e-01,8.845681418604511848e-01,8.479064049818636484e-01,8.686974698192010402e-01,5.658579125376702601e-01
4.799999999999999822e-01,9.106457710636038927e-01,6.802878200067703496e-01,7.583059885751118889e-01,6.170893663627633474e-01,8.990267051754747829e-01,5.816772613919460877e-01,8.723653851821121519e-01,8.419889362462917859e-01,8.421713033434971019e-01,4.247849648447211135e-01
4.899999999999999911e-01,9.019520462429944097e-01,6.725305904762518550e-01,7.258479323585674825e-01,5.925584798478263915e-01,8.934862988852970700e-01,5.807363218973680130e-01,8.623648138379060857e-01,8.323149369220911309e-01,8.152186546044981608e-01,3.084341052400657937e-02
5.000000000000000000e-01,8.963588544615100906e-01,6.790768646683211784e-01,7.141101031950708444e-01,5.842836774459954086e-01,9.047428402220405452e-01,5.502191726164136210e-01,8.590624072115646825e-01,8.197852634105933234e-01,8.130286141121785271e-01,9.909179729122861990e-02
5.100000000000000089e-01,8.952703286752476952e-01,6.722678523610581269e-01,7.212137415385407868e-01,5.751921443240820553e-01,8.758617080162157675e-01,5.524798305913521945e-01,8.570194606764169887e-01,8.047953751939184164e-01,8.177157765517216736e-01,4.911896056506870334e-01
5.200000000000000178e-01,9.004364091368283196e-01,6.688275273946180377e-01,7.213763608829233398e-01,5.899488597543692814e-01,8.726477980593847494e-01,5.633750133207443556e-01,8.510001211590718651e-01,7.896006113102895796e-01,8.181679253894923454e-01,4.325441506776138145e-01
5.300000000000000266e-01,8.769195196560727323e-01,6.669154292697913045e-01,7.091116547780310642e-01,5.738617029830347382e-01,8.805560733942443541e-01,5.305796669309192914e-01,8.427113155974628178e-01,7.762616302102056665e-01,8.089891946656976307e-01,2.620120057580860307e-01
5.400000000000000355e-01,8.789384995471719586e-01,6.627780652483101775e-01,6.911860684814332689e-01,5.302403625897531558e-01,8.529826665161491794e-01,5.126357391809294173e-01,8.338891397075764989e-01,7.641696061295960574e-01,7.923009647905436825e-01,1.642638312025403863e-02
5.500000000000000444e-01,8.586084897762433776e-01,6.573619543130637677e-01,6.747657462333537248e-01,4.788719383001263652e-01,8.251873262567603895e-01,5.016269650761518983e-01,8.240279988845612413e-01,7.523062219305913789e-01,7.712289689939092474e-01,1.539877334351144600e-01
5.600000000000000533e-01,8.716534818439238830e-01,6.545274072882296679e-01,6.786028871214435654e-01,4.833718357301423629e-01,8.583420555936782659e-01,4.854441340420416751e-01,8.145681237681183795e-01,7.409871566336181381e-01,7.524855030745610796e-01,5.111325004162128316e-01
5.700000000000000622e-01,8.600179476037425053e-01,6.587085836290376140e-01,7.052708751906249240e-01,5.055262832160922759e-01,8.331524028205138377e-01,4.754976480534287009e-01,8.076065524177826749e-01,7.297206322999082451e-01,7.522691380645224468e-01,3.182380328869524044e-01
5.799999999999999600e-01,8.371867565356684304e-01,6.640914304095804077e-01,7.160273363297250393e-01,4.991037981928838629e-01,7.841578399332282956e-01,4.772793601963578602e-01,7.996361369014133302e-01,7.202163898980012968e-01,7.479744382188536767e-01,1.423670760810126501e-01
5.899999999999999689e-01,8.502478969253385310e-01,6.642736343165895896e-01,6.829371148569697292e-01,4.797926878141505203e-01,8.128769366056038947e-01,4.696290510613235214e-01,7.864435175464188355e-01,7.146321606201091470e-01,7.200933665557690544e-01,6.247247133467904306e-02
5.999999999999999778e-01,8.553758140980880498e-01,6.576829391694269944e-01,6.428375395595116171e-01,4.336173644378407688e-01,8.198912363497800060e-01,4.644485812323082552e-01,7.721631854024698649e-01,7.124593858661681933e-01,7.137490075170438431e-01,1.868131992674278985e-01
6.099999999999999867e-01,8.353299402482086133e-01,6.564541010260771525e-01,6.394576285335862309e-01,4.514135861989771459e-01,7.666740992533334076e-01,4.606758237175728743e-01,7.630094700094806059e-01,7.100186940580465178e-01,7.143175537838409861e-01,4.482203004845083383e-01
6.199999999999999956e-01,8.211567275266655752e-01,6.637859770286314021e-01,6.689897197990031241e-01,4.819606829151781291e-01,7.685197039576030509e-01,4.628252381668949700e-01,7.568838940884351496e-01,7.053578333086590879e-01,7.088843846744223853e-01,2.516357851004166202e-01
6.300000000000000044e-01,8.248250307102575896e-01,6.632156317116392197e-01,6.996468241506154095e-01,4.698881611889590415e-01,7.710903574374782243e-01,4.679426484678645415e-01,7.482931079375112482e-01,6.975663844773508648e-01,7.050000154019776533e-01,8.501882923380356394e-02
6.400000000000000133e-01,8.271276707589844124e-01,6.526355798618499460e-01,6.997664542689419065e-01,4.589824351176690631e-01,7.407695958804978442e-01,4.454991902107045543e-01,7.371658434457791786e-01,6.871012238014779783e-01,7.025818490265243188e-01,1.348811593203015080e-01
6.500000000000000222e-01,8.140734040118362547e-01,6.547537827649300146e-01,6.562749259872578955e-01,4.042625712262933879e-01,7.475095957549445780e-01,4.273200439941749473e-01,7.252089771087014691e-01,6.756165453894613648e-01,6.824125364012230133e-01,2.123171341135193235e-01
6.600000000000000311e-01,7.973341240461437884e-01,6.621845000011361559e-01,5.999293533156626612e-01,3.991966782589896345e-01,7.446578313804125271e-01,4.267769124183870555e-01,7.114972080861085013e-01,6.627986444572103730e-01,6.475342970886408533e-01,3.304877735097924152e-01
6.700000000000000400e-01,8.051914229536185630e-01,6.598532878631599985e-01,5.795643762173626756e-01,4.354378902433090337e-01,6.944280006533531946e-01,4.075768739723265588e-01,6.972576002702356446e-01,6.460128002842255857e-01,6.243439117644492553e-01,2.193650673483405200e-01
6.800000000000000488e-01,7.926080231744124793e-01,6.548824608481531584e-01,5.993025975078516421e-01,4.490817444565157190e-01,7.152148712852486323e-01,3.918521418560725333e-01,6.864624650695854147e-01,6.246594316984628303e-01,6.267823881547529563e-01,7.254952221547349145e-02
