t,avg_L
0.000000000000000000e+00,1.000000000000034195e+00
2.000000000000000042e-02,9.821224726579398379e-01
4.000000000000000083e-02,9.782376796306723188e-01
5.999999999999999778e-02,9.972141993664049853e-01
8.000000000000000167e-02,9.926515059408211883e-01
1.000000000000000056e-01,9.837529552075280348e-01
1.199999999999999956e-01,9.773234270360618980e-01
1.400000000000000133e-01,9.775487820943752348e-01
1.600000000000000033e-01,9.756387639949634094e-01
1.799999999999999933e-01,9.641171643744690378e-01
2.000000000000000111e-01,9.447968247909590556e-01
2.200000000000000011e-01,9.341797411819126040e-01
2.399999999999999911e-01,9.141873969973186576e-01
2.600000000000000089e-01,8.929030647099378548e-01
2.800000000000000266e-01,8.709607535134292755e-01
2.999999999999999889e-01,8.362312213491581714e-01
3.200000000000000067e-01,8.192555848264387874e-01
3.400000000000000244e-01,8.201752707201743764e-01
3.599999999999999867e-01,7.894753827233723653e-01
3.800000000000000044e-01,7.645258504707824754e-01
4.000000000000000222e-01,7.477245230176106094e-01
4.199999999999999845e-01,7.248929549056254418e-01
4.400000000000000022e-01,7.041493034010237739e-01
4.600000000000000200e-01,6.934100744590689924e-01
4.799999999999999822e-01,6.850411384146488647e-01
5.000000000000000000e-01,6.787201042827026853e-01
5.200000000000000178e-01,6.750124173878464529e-01
5.400000000000000355e-01,6.696337637978204693e-01
5.600000000000000533e-01,6.713699012877574201e-01
5.799999999999999600e-01,6.704034452767170249e-01
5.999999999999999778e-01,6.502713388882765955e-01
6.199999999999999956e-01,6.299361660124367379e-01
6.400000000000000133e-01,6.057483010329619555e-01
6.600000000000000311e-01,6.044685425384642707e-01
6.800000000000000488e-01,5.913892351048074536e-01
7.000000000000000666e-01,5.895263722448084165e-01
7.199999999999999734e-01,5.655468879470918475e-01
7.399999999999999911e-01,5.345341197378765674e-01
7.600000000000000089e-01,5.061574496609267948e-01
7.800000000000000266e-01,4.773613664470304219e-01
8.000000000000000444e-01,4.539283984037555952e-01
8.200000000000000622e-01,4.519275371149064080e-01
8.399999999999999689e-01,4.320730351933972924e-01
8.599999999999999867e-01,4.084035097162576622e-01
8.800000000000000044e-01,3.672947595833932488e-01
9.000000000000000222e-01,3.482695251200269571e-01
9.200000000000000400e-01,3.298459997494597729e-01
9.400000000000000577e-01,3.210768873063640227e-01
9.599999999999999645e-01,3.011505916064459720e-01
9.799999999999999822e-01,2.980440196046089119e-01
1.000000000000000000e+00,2.727251030117308628e-01
1.020000000000000018e+00,2.396078764946516226e-01
1.040000000000000036e+00,2.130185349317740562e-01
1.060000000000000053e+00,1.918489219762212483e-01
1.080000000000000071e+00,1.731157447795838022e-01
1.100000000000000089e+00,1.589433965727696796e-01
1.120000000000000107e+00,1.538505382125470999e-01
1.140000000000000124e+00,1.432145687247361188e-01
1.159999999999999920e+00,1.365778363907844961e-01
1.179999999999999938e+00,1.509384004978784333e-01
1.199999999999999956e+00,1.500983094893769687e-01
1.219999999999999973e+00,1.385134078307150574e-01
1.239999999999999991e+00,1.372214072619715453e-01
1.260000000000000009e+00,1.369954108056944397e-01
1.280000000000000027e+00,1.341826728557001525e-01
1.300000000000000044e+00,1.289754919246145770e-01
1.320000000000000062e+00,1.286607434673381067e-01
1.340000000000000080e+00,1.227036275314538488e-01
1.360000000000000098e+00,1.146683822363504385e-01
1.380000000000000115e+00,1.093073135647133765e-01
1.400000000000000133e+00,1.067498598978857682e-01
1.419999999999999929e+00,1.053874419196274420e-01
1.439999999999999947e+00,1.004236601518301852e-01
1.459999999999999964e+00,9.546061182836092229e-02
1.479999999999999982e+00,8.361405840337618467e-02
1.500000000000000000e+00,7.606192715537359039e-02
1.520000000000000018e+00,6.435137906563731525e-02
1.540000000000000036e+00,5.405627553414263375e-02
1.560000000000000053e+00,4.636693608796049748e-02
1.580000000000000071e+00,4.021297016730055601e-02
1.600000000000000089e+00,4.262361224158394551e-02
1.620000000000000107e+00,3.062685219000545883e-02
1.640000000000000124e+00,2.678574589995978347e-02
1.660000000000000142e+00,2.045496166942913432e-02
1.679999999999999938e+00,1.784846454784412215e-02
1.699999999999999956e+00,1.589613439762309344e-02
