t,traj_0,traj_1,traj_2,traj_3,traj_4
0.000000000000000000e+00,9.999999999999319433e-01,9.999999999999372724e-01,9.999999999999548139e-01,9.999999999999139577e-01,9.999999999999720224e-01
2.000000000000000042e-02,6.544829151649231846e-01,6.760690010489278645e-01,7.923801205629702471e-01,6.587787768484855144e-01,7.897339893418574563e-01
4.000000000000000083e-02,1.129597509007967293e+00,6.150452068362665115e-01,9.240292893296533361e-01,7.528128937869996706e-01,9.239413220723984299e-01
5.999999999999999778e-02,8.782300547804968716e-01,7.252778582335601687e-01,9.688843462837078979e-01,9.631483188639403670e-01,9.687558229933554976e-01
8.000000000000000167e-02,9.361852096239068333e-01,6.761956948931536759e-01,7.844693570610802302e-01,8.819838242549400409e-01,7.851837409747846053e-01
1.000000000000000056e-01,6.975997762586196860e-01,5.284045372555349340e-01,9.837258641902340006e-01,6.015903437684150257e-01,9.828837279187389031e-01
1.199999999999999956e-01,1.040079534380170312e+00,1.033079596938092592e+00,9.297868360295864498e-01,8.896501973061428092e-01,9.309750477450681183e-01
1.400000000000000133e-01,1.005308930478816754e+00,1.009134134460680565e+00,9.039628379155114635e-01,1.010730901109639479e+00,9.077592657092801165e-01
1.600000000000000033e-01,9.702331942475497240e-01,8.188541038535184224e-01,8.879696537826261560e-01,6.809424886082013906e-01,8.922860899873711338e-01
1.799999999999999933e-01,8.253761028493795671e-01,5.140987533948533361e-01,9.212687478275431996e-01,8.285031692179585239e-01,9.254958321289405987e-01
2.000000000000000111e-01,7.477842558574258058e-01,3.844993892777551769e-01,9.107407571226630028e-01,7.357298554895361775e-01,9.153722804712587369e-01
2.200000000000000011e-01,8.940353284959118296e-01,7.131132545995282346e-01,7.408841856194300357e-01,9.091832372416288610e-01,7.443294958774173686e-01
2.399999999999999911e-01,1.029480467942841537e+00,7.284225857513638713e-01,8.788459979801215294e-01,7.658297907860988074e-01,8.832820552155745686e-01
2.600000000000000089e-01,6.275023237599417492e-01,6.194628875470267193e-01,7.702950652561186828e-01,7.396318527456332559e-01,7.843370758121359643e-01
2.800000000000000266e-01,9.951660392715107051e-01,6.537464309242519978e-01,7.406899306552885420e-01,9.207009047643912591e-01,7.578358400857394539e-01
2.999999999999999889e-01,4.391089914083296519e-01,4.902720756537024549e-01,8.136152711600987963e-01,3.144595612568131249e-01,8.467013044065219152e-01
3.200000000000000067e-01,1.129999744172542675e+00,7.060496740564060625e-01,6.091249178862360170e-01,7.750530980492502664e-01,6.444010698432083295e-01
3.400000000000000244e-01,7.955547524189823250e-01,4.910695148682496791e-01,6.966159538243011928e-01,7.381214386859904497e-01,7.420045243673201174e-01
3.599999999999999867e-01,8.392144505310547009e-01,2.579241177902444893e-01,6.527432125718319877e-01,6.208666232671731233e-01,6.957279081903553486e-01
3.800000000000000044e-01,6.782171424153357053e-01,2.056069787183812947e-01,5.183960767910438250e-01,5.360658404559528467e-01,5.498376522848478221e-01
4.000000000000000222e-01,7.169080417613029610e-01,3.606076762911440969e-01,6.487683499691787592e-01,6.116656175730473821e-01,6.742796242767121750e-01
4.199999999999999845e-01,9.872222906171773671e-01,4.954178539197592879e-01,6.588661955015742144e-01,9.668988222938068589e-01,6.731821314452383076e-01
4.400000000000000022e-01,8.464420576486573200e-01,4.386422619645166110e-01,6.225931711088208420e-01,6.562404917888045031e-01,6.275462266574312054e-01
4.600000000000000200e-01,6.590005406500255569e-01,2.999969949439563188e-01,6.220650773189697613e-01,7.398880905163837118e-01,6.168786547544689025e-01
