t,avg_L
0.000000000000000000e+00,9.999999999996609379e-01
2.000000000000000042e-02,6.892282008137018412e-01
4.000000000000000083e-02,7.459802918386747583e-01
5.999999999999999778e-02,7.269756287398735362e-01
8.000000000000000167e-02,7.500442217688717550e-01
1.000000000000000056e-01,7.179208761162607644e-01
1.199999999999999956e-01,8.257726037566042177e-01
1.400000000000000133e-01,6.349087610018333550e-01
1.600000000000000033e-01,7.968808308815128472e-01
1.799999999999999933e-01,8.360832336032987255e-01
2.000000000000000111e-01,6.931275433390793328e-01
2.200000000000000011e-01,7.393972982319896303e-01
2.399999999999999911e-01,6.372388679807328149e-01
2.600000000000000089e-01,6.113810151104788204e-01
2.800000000000000266e-01,7.071900108747741776e-01
2.999999999999999889e-01,6.858804466212096163e-01
3.200000000000000067e-01,7.486897734548246808e-01
3.400000000000000244e-01,5.381441304109436663e-01
3.599999999999999867e-01,6.970655031847110550e-01
3.800000000000000044e-01,6.059256062509114082e-01
4.000000000000000222e-01,5.148682933223013292e-01
4.199999999999999845e-01,4.787343422382690505e-01
4.400000000000000022e-01,4.767442678021485691e-01
4.600000000000000200e-01,5.240594187994095376e-01
4.799999999999999822e-01,5.079373110415347226e-01
5.000000000000000000e-01,4.502072796958468959e-01
5.200000000000000178e-01,3.814944175238216828e-01
5.400000000000000355e-01,5.591719523711209394e-01
5.600000000000000533e-01,4.049569872384741753e-01
5.799999999999999600e-01,3.839669960878666077e-01
5.999999999999999778e-01,4.879096819591220990e-01
6.199999999999999956e-01,3.159395204582750583e-01
6.400000000000000133e-01,3.912274005481858330e-01
6.600000000000000311e-01,4.610739335140953132e-01
6.800000000000000488e-01,5.186438303039367925e-01
7.000000000000000666e-01,5.403138589576744755e-01
7.199999999999999734e-01,4.878096138074252131e-01
7.399999999999999911e-01,3.487001133886702409e-01
7.600000000000000089e-01,3.832649853448890087e-01
7.800000000000000266e-01,2.097320327104000848e-01
8.000000000000000444e-01,2.377266008192381597e-01
8.200000000000000622e-01,2.180179140823176043e-01
8.399999999999999689e-01,2.225544559933678723e-01
8.599999999999999867e-01,2.280207724898230259e-01
8.800000000000000044e-01,2.870763846454356671e-01
9.000000000000000222e-01,2.921141115685332856e-01
9.200000000000000400e-01,3.511251671223175608e-01
9.400000000000000577e-01,1.997380629499104221e-01
9.599999999999999645e-01,2.138875095738731469e-01
9.799999999999999822e-01,2.113512589428686028e-01
1.000000000000000000e+00,1.933078729887638403e-01
1.020000000000000018e+00,1.188484259914646124e-01
1.040000000000000036e+00,1.584876552036650899e-01
1.060000000000000053e+00,1.765036730178356772e-01
1.080000000000000071e+00,1.773253833292304238e-01
1.100000000000000089e+00,1.673851410200012102e-01
1.120000000000000107e+00,1.104603535336575459e-01
1.140000000000000124e+00,1.129737719951325187e-01
1.159999999999999920e+00,1.383189239885739552e-01
1.179999999999999938e+00,1.100834141544388411e-01
1.199999999999999956e+00,8.211232810380707237e-02
1.219999999999999973e+00,5.878212304194618820e-02
1.239999999999999991e+00,7.277405069270705129e-02
1.260000000000000009e+00,7.014884887984650097e-02
1.280000000000000027e+00,7.431658183418389518e-02
1.300000000000000044e+00,7.332298646181820145e-02
1.320000000000000062e+00,4.228027030982504236e-02
1.340000000000000080e+00,6.588712873056164210e-02
1.360000000000000098e+00,8.716415871581631447e-02
1.380000000000000115e+00,7.650763222644388351e-02
