t,avg_L
0.000000000000000000e+00,1.000000000001005862e+00
2.000000000000000042e-02,9.663315448819871367e-01
4.000000000000000083e-02,9.510742671281702254e-01
5.999999999999999778e-02,9.905831307642090078e-01
8.000000000000000167e-02,9.121522994532004214e-01
1.000000000000000056e-01,9.123044700268528873e-01
1.199999999999999956e-01,9.449455928999490606e-01
1.400000000000000133e-01,8.252891995643507617e-01
1.600000000000000033e-01,8.952383422072208718e-01
1.799999999999999933e-01,9.196016408403403508e-01
2.000000000000000111e-01,8.006225277754344116e-01
2.200000000000000011e-01,8.612107804677925360e-01
2.399999999999999911e-01,8.662732036301600269e-01
2.600000000000000089e-01,8.202102394770822702e-01
2.800000000000000266e-01,8.031353410895905043e-01
2.999999999999999889e-01,8.461736288641088510e-01
3.200000000000000067e-01,7.279102046976866358e-01
3.400000000000000244e-01,8.126228925235410294e-01
3.599999999999999867e-01,6.784383523602032229e-01
3.800000000000000044e-01,6.403832234841948523e-01
4.000000000000000222e-01,6.225516141332019249e-01
4.199999999999999845e-01,5.858946956128228134e-01
4.400000000000000022e-01,5.419066370547489520e-01
4.600000000000000200e-01,5.743200078602296310e-01
4.799999999999999822e-01,5.554626838880315498e-01
5.000000000000000000e-01,5.948681227510287384e-01
5.200000000000000178e-01,7.083462935643256575e-01
5.400000000000000355e-01,5.791735199073330120e-01
5.600000000000000533e-01,4.727787290827067390e-01
5.799999999999999600e-01,5.244128349651905330e-01
5.999999999999999778e-01,6.484327015263382510e-01
6.199999999999999956e-01,5.770977858442243313e-01
6.400000000000000133e-01,5.254071151769541537e-01
6.600000000000000311e-01,4.957244741376440889e-01
6.800000000000000488e-01,5.610552917223635694e-01
7.000000000000000666e-01,4.981178417730882102e-01
7.199999999999999734e-01,4.690310352019725348e-01
7.399999999999999911e-01,4.661763335850457879e-01
7.600000000000000089e-01,4.349228726893797914e-01
7.800000000000000266e-01,3.581511217439535821e-01
8.000000000000000444e-01,3.278605136670978970e-01
8.200000000000000622e-01,3.672600856179472628e-01
8.399999999999999689e-01,2.995597892137049079e-01
