t,traj_0,traj_1,traj_2,traj_3,traj_4
0.000000000000000000e+00,9.999999999996399547e-01,9.999999999996652678e-01,9.999999999996275202e-01,9.999999999996785904e-01,9.999999999996609379e-01
2.000000000000000042e-02,6.892282008137018412e-01,7.459082657458745436e-01,8.144823033928515477e-01,6.783159277927642838e-01,6.886997233894011083e-01
4.000000000000000083e-02,9.509905794586469563e-01,7.226328157495405247e-01,7.459802918386747583e-01,7.052435791774129825e-01,8.350222701222064225e-01
5.999999999999999778e-02,6.129857678959513834e-01,7.269756287398735362e-01,7.743066462643385384e-01,4.886032978881721944e-01,9.237778584868874265e-01
8.000000000000000167e-02,7.500442217688717550e-01,4.497799241399164094e-01,8.034579536224998320e-01,5.775702140228575754e-01,8.299073997994139695e-01
1.000000000000000056e-01,4.105568617207255855e-01,7.179208761162607644e-01,9.292178732442782918e-01,6.166020242702859866e-01,8.842953545454030895e-01
1.199999999999999956e-01,1.003889243142980003e+00,8.779880917339201174e-01,7.709403457226082779e-01,6.384853232361156206e-01,8.257726037566042177e-01
1.400000000000000133e-01,9.041273797356290665e-01,5.432942857703135786e-01,6.349087610018333550e-01,6.133359914595840623e-01,8.278416600996089114e-01
1.600000000000000033e-01,7.968808308815128472e-01,6.861269443155828540e-01,6.999219299123887739e-01,9.375622578246641803e-01,8.116814525932876112e-01
1.799999999999999933e-01,6.289159811808975320e-01,7.712738702842639738e-01,8.369369716436508844e-01,9.591030380904447261e-01,8.360832336032987255e-01
2.000000000000000111e-01,4.017667590513948062e-01,7.455315086091565124e-01,7.877147946392517586e-01,4.477311598768012879e-01,6.931275433390793328e-01
2.200000000000000011e-01,1.157031133802487899e+00,7.393972982319896303e-01,6.345053833435622126e-01,5.874543253160865453e-01,8.609229708678479698e-01
2.399999999999999911e-01,4.695483232001911311e-01,7.720781630621370573e-01,6.372388679807328149e-01,4.313313381811679226e-01,8.801306594804649830e-01
2.600000000000000089e-01,6.113810151104788204e-01,5.351691765161469272e-01,6.280221690350381580e-01,4.190736997580806755e-01,7.060594624248230922e-01
2.800000000000000266e-01,7.071900108747741776e-01,6.599957599473342817e-01,7.409748827083076916e-01,6.916089986375543175e-01,8.543006388905984849e-01
2.999999999999999889e-01,3.189029827696135966e-01,6.329199962188843953e-01,7.680489987097809390e-01,6.858804466212096163e-01,8.328520108148420587e-01
3.200000000000000067e-01,1.030088497675550885e+00,3.035217922135879931e-01,5.228388897061228002e-01,7.486897734548246808e-01,7.893614479815960205e-01
3.400000000000000244e-01,7.284762253663391585e-01,5.175355274312035680e-01,5.273925989565987349e-01,5.381441304109436663e-01,8.464792765287043608e-01
3.599999999999999867e-01,7.682536952192389190e-01,4.015469454745019262e-01,5.655817660871953478e-01,7.948169001273902579e-01,6.970655031847110550e-01
3.800000000000000044e-01,6.774391174641871682e-01,2.900857790215641829e-01,6.059256062509114082e-01,2.716493131366531366e-01,9.026040475571862620e-01
4.000000000000000222e-01,5.148682933223013292e-01,4.387068934838675993e-01,6.120591175154831420e-01,4.492898176241383323e-01,8.796991131704513522e-01
4.199999999999999845e-01,1.204787109983288307e+00,4.787343422382690505e-01,3.969619004865518885e-01,3.924317827775771206e-01,7.758552597483205915e-01
4.400000000000000022e-01,7.431526678766873228e-01,4.767442678021485691e-01,3.849926385391260752e-01,3.580274515638120492e-01,7.687466706415877482e-01
4.600000000000000200e-01,8.355405607687559355e-01,5.240594187994095376e-01,4.741430680585755897e-01,4.527049531164904494e-01,7.672198294213981029e-01
4.799999999999999822e-01,5.424675305932478153e-01,4.777674156220421686e-01,5.079373110415347226e-01,4.020011524028619387e-01,8.461681844064619096e-01
5.000000000000000000e-01,4.450548652767135627e-01,2.844216370180212561e-01,4.502072796958468959e-01,5.408227766703080919e-01,5.794314194459716516e-01
5.200000000000000178e-01,1.156046909331083228e+00,3.814944175238216828e-01,3.397199405875553913e-01,1.548973959147459667e-01,6.642529050279066816e-01
5.400000000000000355e-01,5.959011064814486724e-01,2.588711467898069940e-01,3.613779552964759278e-01,5.591719523711209394e-01,6.985038469766768898e-01
5.600000000000000533e-01,7.496864857534643045e-01,2.311842582459625595e-01,4.049569872384741753e-01,2.808680508536751663e-01,7.249432473176083969e-01
5.799999999999999600e-01,3.734562087336989467e-01,3.699047299416155510e-01,5.183316148703303039e-01,3.839669960878666077e-01,6.987430528554332554e-01
5.999999999999999778e-01,5.435803099816614026e-01,2.340609583256988424e-01,4.879096819591220990e-01,2.169019186976550717e-01,6.556562576568989442e-01
6.199999999999999956e-01,1.273527007574984049e+00,3.074139601541349132e-01,3.159395204582750583e-01,1.681601693935852460e-01,7.379856827415040010e-01
6.400000000000000133e-01,7.910766707369566442e-01,3.594836694765817242e-01,3.912274005481858330e-01,2.300236868542935575e-01,7.551375609377021236e-01
6.600000000000000311e-01,4.702481351555053424e-01,4.279037892292758549e-01,4.610739335140953132e-01,2.618679225385549952e-02,7.244851474776934364e-01
6.800000000000000488e-01,4.964949968051958762e-01,5.383056388845489648e-01,5.195476585105162082e-01,3.292673210108635340e-01,5.186438303039367925e-01
7.000000000000000666e-01,5.403138589576744755e-01,5.643622921814187565e-01,4.802901013883281722e-01,1.406642182390301088e-01,7.576940124011074529e-01
7.199999999999999734e-01,1.246556880778390219e+00,4.878096138074252131e-01,2.804340516478284195e-01,3.985479547635656372e-01,6.686594824362126488e-01
7.399999999999999911e-01,5.082815732983093637e-01,3.487001133886702409e-01,3.462878856479332246e-01,3.322137512180057262e-01,5.349364368713923623e-01
