t,traj_0,traj_1,traj_2,traj_3,traj_4
0.000000000000000000e+00,1.000000000000320854e+00,1.000000000000265343e+00,1.000000000000280886e+00,1.000000000000297762e+00,1.000000000000238698e+00
2.000000000000000042e-02,9.234850919890674747e-01,9.882179737056128177e-01,9.659878059735951261e-01,9.742129574705585826e-01,8.849361250096456910e-01
4.000000000000000083e-02,8.815115884854531902e-01,9.912046527016427078e-01,9.836008324978336992e-01,9.500619722513483634e-01,8.834096910093557353e-01
5.999999999999999778e-02,9.978069112255094630e-01,9.991942587095007378e-01,9.985734970104176433e-01,9.982195373636945090e-01,9.995047635937454045e-01
8.000000000000000167e-02,9.808072550933378819e-01,9.909111586161215568e-01,9.584008246691448907e-01,9.182151597881660354e-01,8.627982061866841246e-01
1.000000000000000056e-01,9.197344036861503369e-01,9.898568882373622868e-01,9.929526525766888545e-01,9.326655167704462901e-01,8.822595259860467332e-01
1.199999999999999956e-01,9.827491536216514945e-01,9.946376100623911531e-01,9.928960233753186815e-01,9.881646191426990411e-01,9.961750231099033570e-01
1.400000000000000133e-01,9.390489139520652451e-01,9.845348590648292930e-01,9.616382720199974088e-01,8.193252746462594827e-01,8.690324449702004905e-01
1.600000000000000033e-01,9.735668894574043275e-01,9.856014676161265475e-01,9.825796414712570925e-01,9.133607819744625766e-01,9.073285658247142171e-01
1.799999999999999933e-01,9.703218850625264791e-01,9.858131630353572650e-01,9.773771681477043671e-01,9.695192341749993004e-01,9.915281355667645569e-01
2.000000000000000111e-01,8.372707377287784691e-01,9.720385744042497889e-01,9.615843865015246683e-01,8.153662215170406347e-01,8.899976454979632301e-01
2.200000000000000011e-01,9.672379664657134724e-01,9.719003106987829099e-01,9.559098304600049945e-01,9.210460357676717447e-01,9.254632091693717477e-01
2.399999999999999911e-01,9.619877708228923296e-01,9.586118550316453657e-01,9.484966234915076511e-01,9.455856211607590600e-01,9.796374357454147308e-01
2.600000000000000089e-01,8.066517164829745123e-01,9.370518561459418860e-01,9.437748578840203795e-01,8.536878156826798181e-01,8.910974886543900908e-01
2.800000000000000266e-01,9.346558061984833188e-01,9.288936974419991222e-01,9.452122967147994492e-01,9.444912700522158922e-01,9.334091375100317389e-01
2.999999999999999889e-01,9.424321326782651997e-01,9.127255477757143520e-01,9.407135480405164341e-01,9.372271579138492514e-01,9.568224006248130520e-01
3.200000000000000067e-01,8.691719572393704629e-01,8.875568924760685041e-01,9.072622308617297460e-01,8.898121356326810227e-01,8.971014851766240250e-01
3.400000000000000244e-01,9.318139022638128877e-01,8.815044233842076471e-01,9.038154357424963425e-01,9.553862601924574260e-01,9.335830716409355690e-01
3.599999999999999867e-01,9.075225348811286619e-01,8.592211401673400806e-01,9.006913844094229793e-01,9.479759261862044095e-01,9.219937502261079665e-01
3.800000000000000044e-01,9.123316966046599585e-01,8.364062674196196534e-01,8.703840556151761776e-01,9.057189703851377116e-01,8.846500201225148130e-01
4.000000000000000222e-01,9.111774820920971463e-01,8.266981752325053279e-01,8.909787755717633040e-01,9.196521084048772110e-01,9.174801080143735188e-01
4.199999999999999845e-01,8.288215201222088879e-01,7.946808302621801712e-01,8.681176785407462848e-01,8.796468311244954874e-01,8.674731030529613252e-01
4.400000000000000022e-01,8.614430122922200894e-01,7.550316471194890022e-01,8.281817454567024228e-01,8.454586792389463534e-01,8.534175123898860571e-01
4.600000000000000200e-01,8.927121508195613453e-01,7.278856057426832393e-01,8.451440239055721948e-01,8.904392047818083800e-01,8.884396727332550814e-01
4.799999999999999822e-01,7.914739535097894407e-01,6.999150473791695415e-01,8.001951701495078062e-01,7.762222620275184282e-01,8.152134430336241966e-01
5.000000000000000000e-01,7.649442417320342358e-01,6.734286455599056698e-01,7.502180741438392308e-01,7.196458801851951526e-01,8.387588458119468182e-01
5.200000000000000178e-01,8.807336310308997440e-01,6.524485555806790460e-01,7.386270214944948842e-01,8.266423462585551496e-01,8.465862870195696166e-01
5.400000000000000355e-01,8.279405503897351304e-01,6.274507497436143666e-01,7.045468938077660281e-01,7.189775731446169660e-01,7.614612684750379223e-01
5.600000000000000533e-01,7.106855036958903415e-01,6.182569499134156210e-01,7.101383543585091385e-01,7.014877677226047936e-01,8.044777642287220809e-01
