t,avg_L
0.000000000000000000e+00,1.000000000000000888e+00
2.000000000000000042e-02,7.943071719247809526e-01
4.000000000000000083e-02,7.216856049168315357e-01
5.999999999999999778e-02,7.742723927539687523e-01
8.000000000000000167e-02,8.235251544985328076e-01
1.000000000000000056e-01,9.245072852425029186e-01
1.199999999999999956e-01,7.789209627923169288e-01
1.400000000000000133e-01,7.029643668417220326e-01
1.600000000000000033e-01,7.718907994428974018e-01
1.799999999999999933e-01,8.740627953176028919e-01
2.000000000000000111e-01,8.915028730165921456e-01
2.200000000000000011e-01,7.140449725049243801e-01
2.399999999999999911e-01,7.098652648823547961e-01
2.600000000000000089e-01,7.287378548689862345e-01
2.800000000000000266e-01,8.667567924847054961e-01
2.999999999999999889e-01,9.356246606977202118e-01
3.200000000000000067e-01,6.377923756871755057e-01
3.400000000000000244e-01,6.831617354739244474e-01
3.599999999999999867e-01,7.577541454372456187e-01
3.800000000000000044e-01,8.498379600744199180e-01
4.000000000000000222e-01,8.983831340815454647e-01
4.199999999999999845e-01,5.837851937718578910e-01
4.400000000000000022e-01,6.077044797507581420e-01
4.600000000000000200e-01,7.516220455255090416e-01
4.799999999999999822e-01,7.771907865461273879e-01
5.000000000000000000e-01,7.349157022049458421e-01
5.200000000000000178e-01,5.261901356089163651e-01
5.400000000000000355e-01,5.496804348924975159e-01
5.600000000000000533e-01,6.213027163537891973e-01
5.799999999999999600e-01,7.617298789295243733e-01
5.999999999999999778e-01,6.495564866222920397e-01
6.199999999999999956e-01,4.190060858010542510e-01
6.400000000000000133e-01,5.381158906945313625e-01
6.600000000000000311e-01,5.336879455287384388e-01
6.800000000000000488e-01,6.810735769191603728e-01
7.000000000000000666e-01,6.362872793336283861e-01
7.199999999999999734e-01,3.241065930138200546e-01
7.399999999999999911e-01,4.702095080452102782e-01
7.600000000000000089e-01,5.486878426478628556e-01
7.800000000000000266e-01,4.834358047562559157e-01
8.000000000000000444e-01,5.412277768147998325e-01
8.200000000000000622e-01,3.069440594624253116e-01
8.399999999999999689e-01,3.345177998497048666e-01
8.599999999999999867e-01,4.812487082333298249e-01
8.800000000000000044e-01,4.634390868641955485e-01
9.000000000000000222e-01,4.027438852197778307e-01
9.200000000000000400e-01,2.583126328492659773e-01
9.400000000000000577e-01,3.302626095643311221e-01
9.599999999999999645e-01,3.856027990686087259e-01
9.799999999999999822e-01,4.234619130445955726e-01
1.000000000000000000e+00,3.442835574430107570e-01
1.020000000000000018e+00,1.889405743632511236e-01
1.040000000000000036e+00,2.761911602879850713e-01
1.060000000000000053e+00,3.147795698968028910e-01
1.080000000000000071e+00,2.903241286103958041e-01
1.100000000000000089e+00,2.783372003385352622e-01
1.120000000000000107e+00,1.655281954458144300e-01
1.140000000000000124e+00,2.370524695263451775e-01
1.159999999999999920e+00,2.739347505668485172e-01
1.179999999999999938e+00,2.360627928380722440e-01
1.199999999999999956e+00,2.102861034019873621e-01
1.219999999999999973e+00,1.295561217084188477e-01
1.239999999999999991e+00,1.793353287009740449e-01
1.260000000000000009e+00,2.000184539736896694e-01
1.280000000000000027e+00,1.762513039038383356e-01
1.300000000000000044e+00,1.554726138871138086e-01
1.320000000000000062e+00,9.899163016476456023e-02
1.340000000000000080e+00,1.281888600158063718e-01
1.360000000000000098e+00,1.386057695548310598e-01
1.380000000000000115e+00,1.095563645524096075e-01
1.400000000000000133e+00,1.043894376744328445e-01
1.419999999999999929e+00,7.326607452246393370e-02
1.439999999999999947e+00,1.220964971515744318e-01
1.459999999999999964e+00,1.257673363385263254e-01
1.479999999999999982e+00,8.047417490036112842e-02
1.500000000000000000e+00,8.624420406562856301e-02
1.520000000000000018e+00,6.091268516947707934e-02
1.540000000000000036e+00,8.189297596630583376e-02
1.560000000000000053e+00,1.040897189547282803e-01
1.580000000000000071e+00,6.756403999354546053e-02
1.600000000000000089e+00,5.275566233421109114e-02
1.620000000000000107e+00,4.101229861780415070e-02
1.640000000000000124e+00,5.845958270661421458e-02
1.660000000000000142e+00,5.607116789003097762e-02
1.679999999999999938e+00,4.254289838580921357e-02
1.699999999999999956e+00,3.731257249548047134e-02
1.719999999999999973e+00,2.143786438758405258e-02
1.739999999999999991e+00,3.282107607737383415e-02
1.760000000000000009e+00,3.453361455490741583e-02
1.780000000000000027e+00,2.524841481109657906e-02
1.800000000000000044e+00,3.343717440728137535e-02
1.820000000000000062e+00,2.125721691598142157e-02
1.840000000000000080e+00,2.563461962444508677e-02
1.860000000000000098e+00,3.598362965346725562e-02
1.880000000000000115e+00,2.556750068342970167e-02
1.900000000000000133e+00,3.209375297618042439e-02
1.919999999999999929e+00,3.089317195679000538e-02
1.939999999999999947e+00,2.863052470403477934e-02
1.959999999999999964e+00,2.613569675943783199e-02
1.979999999999999982e+00,2.033976109774035534e-02
2.000000000000000000e+00,2.465209649250338364e-02
2.020000000000000018e+00,1.593178592981018063e-02
2.040000000000000036e+00,1.248675504380496876e-02
2.060000000000000053e+00,1.467705153379980296e-02
2.080000000000000071e+00,8.657407406342262565e-03
2.100000000000000089e+00,1.509386270472536096e-02
2.120000000000000107e+00,1.137263501637983398e-02
2.140000000000000124e+00,9.853932329485084324e-03
2.160000000000000142e+00,8.139047786387286834e-03
2.180000000000000160e+00,3.961028879270824671e-03
