t,traj_0,traj_1,traj_2,traj_3,traj_4
0.000000000000000000e+00,9.999999999999397149e-01,9.999999999999281686e-01,1.000000000000005995e+00,1.000000000000033751e+00,1.000000000000000888e+00
2.000000000000000042e-02,7.595218430952394018e-01,8.125759204167518623e-01,7.943071719247809526e-01,8.008644266359785657e-01,7.278363851856293198e-01
4.000000000000000083e-02,6.700818939311222744e-01,7.539146893774374414e-01,7.481095449792631857e-01,7.216856049168315357e-01,6.718567052964288244e-01
5.999999999999999778e-02,7.737346056875300526e-01,7.747590304178133547e-01,7.742723927539687523e-01,7.741212161760143706e-01,7.750020503719458054e-01
8.000000000000000167e-02,8.428941075546370065e-01,8.514407971314764678e-01,8.235251544985328076e-01,7.874824301463073661e-01,7.424187617379751636e-01
1.000000000000000056e-01,9.183300390101155619e-01,9.890506617342930129e-01,9.921328997647910208e-01,9.245072852425029186e-01,8.817324187013432235e-01
1.199999999999999956e-01,7.714750089608579664e-01,7.802889402072396008e-01,7.789209627923169288e-01,7.772333651135695520e-01,7.814647765284874481e-01
1.400000000000000133e-01,7.029643668417220326e-01,7.373094217330624645e-01,7.200736175249691229e-01,6.141707540587977299e-01,6.527780378989864740e-01
1.600000000000000033e-01,7.718907994428974018e-01,7.814200402195785600e-01,7.789832464985656513e-01,7.135149941155630726e-01,7.201734618391375520e-01
1.799999999999999933e-01,8.689281512427621257e-01,8.815627099996977689e-01,8.740627953176028919e-01,8.734117303493487139e-01,8.863581169973359097e-01
2.000000000000000111e-01,8.343403802575231065e-01,9.689265323164956145e-01,9.584035190976144536e-01,8.200112918208019019e-01,8.915028730165921456e-01
2.200000000000000011e-01,7.222870316399272461e-01,7.261195482471514140e-01,7.140449725049243801e-01,6.794577340855910697e-01,6.929272064389636610e-01
2.399999999999999911e-01,7.129571844745844489e-01,7.098652648823547961e-01,7.022733154670709466e-01,7.087941616474636719e-01,7.246590324000314887e-01
2.600000000000000089e-01,6.560448461316956692e-01,7.613779395124596894e-01,7.667243756830799395e-01,7.042117763875628267e-01,7.287378548689862345e-01
2.800000000000000266e-01,8.632895443857818707e-01,8.601849657143141314e-01,8.751426182771663287e-01,8.695543096654549942e-01,8.667567924847054961e-01
2.999999999999999889e-01,9.356246606977202118e-01,9.062275696120138946e-01,9.338718738440763278e-01,9.365754138329628331e-01,9.476095237003487881e-01
3.200000000000000067e-01,6.191430612929269550e-01,6.312466643249422527e-01,6.450404165291175884e-01,6.377923756871755057e-01,6.426868618292166380e-01
3.400000000000000244e-01,6.831617354739244474e-01,6.484766878772908472e-01,6.645205844944404028e-01,7.020093221953626061e-01,6.887597597380673564e-01
3.599999999999999867e-01,7.577541454372456187e-01,7.164891892681963803e-01,7.509037177293849119e-01,7.901959469248689416e-01,7.652335322805049467e-01
3.800000000000000044e-01,8.699606843562095460e-01,7.974657841485170984e-01,8.297671830657546987e-01,8.549994503709053006e-01,8.498379600744199180e-01
4.000000000000000222e-01,8.983831340815454647e-01,8.163792332574997257e-01,8.793700174631772226e-01,9.004869524906008449e-01,9.079624779157916548e-01
4.199999999999999845e-01,5.647375182013656403e-01,5.386043329258315415e-01,5.879633588628214724e-01,5.942520165779564545e-01,5.837851937718578910e-01
4.400000000000000022e-01,6.304324351535494086e-01,5.544921429568011595e-01,6.077044797507581420e-01,6.006745785320664055e-01,6.307261645741932821e-01
4.600000000000000200e-01,7.642613077177538017e-01,6.232905869694825851e-01,7.234499456724068356e-01,7.516220455255090416e-01,7.614673522069175249e-01
4.799999999999999822e-01,7.771907865461273879e-01,6.827445187819225492e-01,7.804163928816513218e-01,7.697492979893706400e-01,7.869901021060771162e-01
5.000000000000000000e-01,7.447990817019245480e-01,6.605176327591150143e-01,7.349157022049458421e-01,6.753522806642936471e-01,8.261267698217092947e-01
5.200000000000000178e-01,5.699371832476322064e-01,4.225085488354166641e-01,4.777224851251816728e-01,5.261901356089163651e-01,5.480085768958875558e-01
5.400000000000000355e-01,6.114533783817759360e-01,4.622838701733765210e-01,5.187638387138994167e-01,5.496804348924975159e-01,5.533062177161067741e-01
