t,avg_L
0.000000000000000000e+00,9.999999999648052640e-01
2.000000000000000042e-02,9.895603220871690420e-01
4.000000000000000083e-02,9.941403679343804312e-01
5.999999999999999778e-02,9.799701470891200028e-01
8.000000000000000167e-02,9.859642502251398932e-01
1.000000000000000056e-01,9.874084925210260266e-01
1.199999999999999956e-01,9.735563397961326526e-01
1.400000000000000133e-01,9.543517273742849749e-01
1.600000000000000033e-01,9.495428783843441467e-01
1.799999999999999933e-01,9.586383747391791221e-01
2.000000000000000111e-01,9.408490795743147395e-01
2.200000000000000011e-01,9.557053817115356287e-01
2.399999999999999911e-01,8.800144728347245593e-01
2.600000000000000089e-01,9.294305961022998330e-01
2.800000000000000266e-01,9.138409573241554895e-01
2.999999999999999889e-01,8.991324377182521310e-01
3.200000000000000067e-01,8.771206641219553291e-01
3.400000000000000244e-01,8.622935981645322157e-01
3.599999999999999867e-01,8.367533962846196438e-01
3.800000000000000044e-01,8.144342369937567216e-01
4.000000000000000222e-01,7.883551129158132831e-01
4.199999999999999845e-01,7.668479517161628234e-01
4.400000000000000022e-01,7.408293539061764355e-01
4.600000000000000200e-01,7.114057105326849761e-01
4.799999999999999822e-01,6.875195474211946989e-01
5.000000000000000000e-01,7.223631401588905820e-01
5.200000000000000178e-01,7.453428736501114260e-01
5.400000000000000355e-01,7.101769307157763667e-01
5.600000000000000533e-01,6.879549139011146286e-01
5.799999999999999600e-01,6.747760667438960080e-01
5.999999999999999778e-01,6.565352547260551175e-01
6.199999999999999956e-01,6.406622661682787045e-01
6.400000000000000133e-01,6.025065516200936999e-01
6.600000000000000311e-01,5.813738476871908034e-01
6.800000000000000488e-01,5.845910307767366865e-01
7.000000000000000666e-01,5.385584098356291927e-01
7.199999999999999734e-01,5.010945380329572263e-01
7.399999999999999911e-01,4.743191070616705196e-01
7.600000000000000089e-01,4.514134132269250199e-01
7.800000000000000266e-01,4.260696091424043819e-01
8.000000000000000444e-01,3.914663932588178241e-01
8.200000000000000622e-01,3.515236839733192342e-01
8.399999999999999689e-01,3.167514678788250215e-01
8.599999999999999867e-01,2.949249435079241421e-01
8.800000000000000044e-01,2.815968599333967815e-01
9.000000000000000222e-01,2.693270688904463861e-01
9.200000000000000400e-01,2.609056880731732142e-01
9.400000000000000577e-01,2.469553210019833356e-01
9.599999999999999645e-01,2.371769269408185998e-01
9.799999999999999822e-01,2.272620700661653614e-01
1.000000000000000000e+00,2.175863948680403503e-01
1.020000000000000018e+00,2.085710415294296516e-01
1.040000000000000036e+00,1.984805449905910901e-01
1.060000000000000053e+00,1.904528208945117096e-01
1.080000000000000071e+00,1.823746501762468220e-01
1.100000000000000089e+00,1.731517983860069720e-01
1.120000000000000107e+00,1.825520232844859703e-01
1.140000000000000124e+00,1.592000108677752435e-01
1.159999999999999920e+00,1.621440641831045359e-01
1.179999999999999938e+00,1.442688417467068440e-01
1.199999999999999956e+00,1.374744937416628454e-01
1.219999999999999973e+00,1.165329038300163822e-01
1.239999999999999991e+00,1.204390607380578931e-01
