t,traj_0,traj_1,traj_2,traj_3,traj_4
0.000000000000000000e+00,9.999999999639277437e-01,9.999999999648052640e-01,9.999999999666162598e-01,9.999999999659532346e-01,9.999999999622555258e-01
2.000000000000000042e-02,8.918910560169788226e-01,9.895603220871690420e-01,9.835251578186567922e-01,9.926354371710085500e-01,9.917504294044601210e-01
4.000000000000000083e-02,9.359171460733436421e-01,9.969668538441349703e-01,9.883498860718265000e-01,9.960630557577526689e-01,9.941403679343804312e-01
5.999999999999999778e-02,9.477741711546140424e-01,9.793722787307804767e-01,9.799701470891200028e-01,9.934703444413846007e-01,9.906035568066507979e-01
8.000000000000000167e-02,8.797637519941253759e-01,9.911170517962134552e-01,9.735402374664028358e-01,9.859642502251398932e-01,9.899670773671910284e-01
1.000000000000000056e-01,9.874084925210260266e-01,9.691805367271324467e-01,9.683203310979048295e-01,9.883875975426493765e-01,9.945044505980598082e-01
1.199999999999999956e-01,9.735563397961326526e-01,9.712130860961762924e-01,9.477498575121784397e-01,9.859546539762872319e-01,9.906073170268432371e-01
1.400000000000000133e-01,8.971580561140490850e-01,9.543517273742849749e-01,9.122442595028278367e-01,9.861811864535935390e-01,9.878608522561930227e-01
1.600000000000000033e-01,9.206939315501008192e-01,9.495428783843441467e-01,8.742050798912647247e-01,9.841319126302973119e-01,9.820800287212763102e-01
1.799999999999999933e-01,9.586383747391791221e-01,9.299510627641307536e-01,8.177743309065462762e-01,9.820297124650817500e-01,9.801604797875665964e-01
2.000000000000000111e-01,9.408490795743147395e-01,8.988577730117081055e-01,7.614146899322227213e-01,9.708838195352230693e-01,9.694084846617672113e-01
2.200000000000000011e-01,9.697007220811357797e-01,8.714334936528624898e-01,6.919173471827853028e-01,9.666375333867536224e-01,9.557053817115356287e-01
2.399999999999999911e-01,8.800144728347245593e-01,8.415800334183002329e-01,6.286703623672000862e-01,9.549615565398651418e-01,9.486515411558027466e-01
2.600000000000000089e-01,9.487205488490471073e-01,8.153222035170775150e-01,5.689522078215074607e-01,9.395064905384677978e-01,9.294305961022998330e-01
2.800000000000000266e-01,9.360869962315618853e-01,7.656881112313783655e-01,5.165558089114599127e-01,9.356049076502404027e-01,9.138409573241554895e-01
2.999999999999999889e-01,9.074356733791585361e-01,7.499205389625397400e-01,4.732233022927242461e-01,9.182392983490185179e-01,8.991324377182521310e-01
3.200000000000000067e-01,9.586524699407618089e-01,7.066408519491492735e-01,4.414652296589654523e-01,9.084899788779116081e-01,8.771206641219553291e-01
3.400000000000000244e-01,9.300696811496144134e-01,6.803303007185583784e-01,4.303387858750346573e-01,8.903318045917467671e-01,8.622935981645322157e-01
3.599999999999999867e-01,9.030435916183984224e-01,6.287733442397488437e-01,4.253161907307393408e-01,8.665096673064864863e-01,8.367533962846196438e-01
3.800000000000000044e-01,8.592696302361412242e-01,6.176961555699784778e-01,4.488689241575549715e-01,8.521845381252037832e-01,8.144342369937567216e-01
4.000000000000000222e-01,9.208534117311649725e-01,5.772685908416350653e-01,4.734048812086548708e-01,8.419620632179557473e-01,7.883551129158132831e-01
4.199999999999999845e-01,9.007045457606386307e-01,5.670035574279980173e-01,5.120057832313875679e-01,8.426665438221411231e-01,7.668479517161628234e-01
4.400000000000000022e-01,8.356049411276652572e-01,5.610112094569484897e-01,5.704762330560073647e-01,8.439673210486521304e-01,7.408293539061764355e-01
4.600000000000000200e-01,8.538565176220951347e-01,5.546242922841049250e-01,6.029218552906699946e-01,8.412393782128081421e-01,7.114057105326849761e-01
4.799999999999999822e-01,8.357986293815573564e-01,5.540514981405896267e-01,6.761817781037533504e-01,8.222374934717000539e-01,6.875195474211946989e-01
5.000000000000000000e-01,8.143788832185331339e-01,5.686081623854880585e-01,7.223631401588905820e-01,7.933287946883476049e-01,6.615327271000202014e-01
5.200000000000000178e-01,8.242006162475237208e-01,5.640855252870684566e-01,7.453428736501114260e-01,7.508801356773743274e-01,6.426749494308323651e-01
5.400000000000000355e-01,7.896599789441174355e-01,5.633671831216109371e-01,7.842402740154298391e-01,7.101769307157763667e-01,6.219921898019958872e-01
5.600000000000000533e-01,7.296798378013764630e-01,5.834258581621809547e-01,7.383958364228856430e-01,6.879549139011146286e-01,5.978952140435026541e-01
5.799999999999999600e-01,7.885845368106352282e-01,5.866862162003431136e-01,7.411983354331502793e-01,6.747760667438960080e-01,5.791228011440275880e-01
5.999999999999999778e-01,6.565352547260551175e-01,5.860775096921360117e-01,6.868062184540284498e-01,6.797272378648520075e-01,5.575986374415707880e-01
6.199999999999999956e-01,7.377941129471827786e-01,5.938923949183431139e-01,6.406622661682787045e-01,6.776838740157594687e-01,5.319766895262721951e-01
6.400000000000000133e-01,6.823846865728520061e-01,6.025065516200936999e-01,6.008221491870784359e-01,6.600993020794945210e-01,5.123685452769032311e-01
6.600000000000000311e-01,6.297997739813753215e-01,5.813738476871908034e-01,5.110538029427432738e-01,6.311561163334525881e-01,4.923721375532087996e-01
6.800000000000000488e-01,6.347398957205678816e-01,5.943948190305315959e-01,4.740892827062893611e-01,5.845910307767366865e-01,4.700220694829779222e-01
7.000000000000000666e-01,6.065212452633118589e-01,5.838342222834372874e-01,3.827297728355404938e-01,5.385584098356291927e-01,4.455796268189270992e-01
7.199999999999999734e-01,5.591823029271186796e-01,5.718338652018848389e-01,3.304884251327472322e-01,5.010945380329572263e-01,4.264038685754543145e-01
7.399999999999999911e-01,5.936159656987047839e-01,5.701110118357055612e-01,2.806946114276531179e-01,4.743191070616705196e-01,4.023962337878872475e-01
7.600000000000000089e-01,5.019697009389293418e-01,5.939977950922352701e-01,2.230439589962558700e-01,4.514134132269250199e-01,3.816596760269396760e-01
7.800000000000000266e-01,5.001153408230547548e-01,5.558585489963731030e-01,2.069934124157917776e-01,4.260696091424043819e-01,3.632342004273979574e-01
8.000000000000000444e-01,4.941685556993406503e-01,5.689498508853430003e-01,1.657527920185093706e-01,3.914663932588178241e-01,3.413458200284588684e-01
8.200000000000000622e-01,4.336206454594037640e-01,5.737642162405298674e-01,1.573799712821669361e-01,3.515236839733192342e-01,3.251001912707606745e-01
8.399999999999999689e-01,4.422759342757667245e-01,5.420543736382674727e-01,1.387811291835341077e-01,3.167514678788250215e-01,3.090699090147433492e-01
8.599999999999999867e-01,4.326704846039058916e-01,5.115089652067921211e-01,1.219748240684025292e-01,2.891056889603460522e-01,2.949249435079241421e-01
8.800000000000000044e-01,3.595149564934689290e-01,5.074440013157331952e-01,1.221289587653257014e-01,2.757572037867950798e-01,2.815968599333967815e-01
9.000000000000000222e-01,3.809776286181898453e-01,4.575221706219506079e-01,1.050769025159093845e-01,2.691612397969584403e-01,2.693270688904463861e-01
9.200000000000000400e-01,3.324655688979238355e-01,4.060967930650745128e-01,1.141768756575392979e-01,2.609056880731732142e-01,2.573499016227348002e-01
9.400000000000000577e-01,3.287965228941659435e-01,3.960356883960861607e-01,1.154494579280620631e-01,2.466614656250116222e-01,2.469553210019833356e-01
9.599999999999999645e-01,3.062000556743758040e-01,3.510909537139739189e-01,1.224590101446602769e-01,2.191132001050815070e-01,2.371769269408185998e-01
9.799999999999999822e-01,2.857513186919262704e-01,3.097725002598619715e-01,1.461135798885514758e-01,1.877668313074246642e-01,2.272620700661653614e-01
1.000000000000000000e+00,2.645401326190964242e-01,3.061008953422941770e-01,1.441667718512421037e-01,1.609488489951673984e-01,2.175863948680403503e-01
1.020000000000000018e+00,2.511618281902737171e-01,2.923691873866933744e-01,1.748796055707236841e-01,1.442777262411795436e-01,2.085710415294296516e-01
1.040000000000000036e+00,2.313443511109301853e-01,2.556857761648450578e-01,1.658510291409210358e-01,1.393779277180696718e-01,1.984805449905910901e-01
1.060000000000000053e+00,2.243336986983071046e-01,2.718196687630525243e-01,1.734050479989595883e-01,1.413662101032159002e-01,1.904528208945117096e-01
1.080000000000000071e+00,2.109716733489671037e-01,2.673418278031836626e-01,1.773181326312950334e-01,1.424932362060625235e-01,1.823746501762468220e-01
1.100000000000000089e+00,1.794719444792536867e-01,2.452555061558086003e-01,1.538456056482228052e-01,1.355565340713408284e-01,1.731517983860069720e-01
1.120000000000000107e+00,1.831817762492853885e-01,2.479630346034266131e-01,1.825520232844859703e-01,1.203869342069433246e-01,1.669214340297945631e-01
1.140000000000000124e+00,1.610611895807216587e-01,2.510027630953053368e-01,1.556117052219238295e-01,9.913747835433209254e-02,1.592000108677752435e-01
1.159999999999999920e+00,1.673028525824744595e-01,2.080449386282299529e-01,1.621440641831045359e-01,7.994183231643095522e-02,1.510141070427798160e-01
1.179999999999999938e+00,1.341145330933498914e-01,1.964509295752108198e-01,1.539557285382703866e-01,6.678512434190521374e-02,1.442688417467068440e-01
1.199999999999999956e+00,1.453317955617068891e-01,1.845194123843317546e-01,1.171171699093698643e-01,6.040677967512910612e-02,1.374744937416628454e-01
1.219999999999999973e+00,1.165329038300163822e-01,1.482525072913127018e-01,1.103353340404335248e-01,5.913096585567730740e-02,1.298120735666295211e-01
1.239999999999999991e+00,1.204390607380578931e-01,1.293389296404156008e-01,7.079278972176523965e-02,5.708675460450995942e-02,1.229246645534701476e-01
1.260000000000000009e+00,1.055854729656839908e-01,1.271962825449148571e-01,5.947088397785791486e-02,5.216502237765463512e-02,1.157440615439453563e-01
1.280000000000000027e+00,1.089033774111930891e-01,1.046278073753161147e-01,4.061184822595770294e-02,4.380151258414462928e-02,1.086680291161563200e-01
1.300000000000000044e+00,8.732580991593351383e-02,9.288993505090732683e-02,2.660387075307271004e-02,3.416547529316852488e-02,1.005993130277391540e-01
1.320000000000000062e+00,9.591565482295057177e-02,9.791845680580371636e-02,2.188224207505932301e-02,2.642345167467159694e-02,9.289195199515500045e-02
1.340000000000000080e+00,7.362289202181475367e-02,8.506891268887663282e-02,1.022454294499505062e-02,2.172319220653742833e-02,8.438631319944096820e-02
1.360000000000000098e+00,8.696797298105074514e-02,7.388737820779937848e-02,7.662787034929919965e-03,1.959250232442692752e-02,7.676397010141060295e-02
1.380000000000000115e+00,7.249469913322600934e-02,7.884748853180552353e-02,3.319429513652216290e-03,1.850208265144459227e-02,6.990944697387926898e-02
1.400000000000000133e+00,6.808721400065685658e-02,7.074213107315162341e-02,1.499371096376288020e-03,1.734285315753114967e-02,6.241690907604088845e-02
1.419999999999999929e+00,6.141069642520907007e-02,5.674437478062289292e-02,9.099675264327419322e-04,1.525791158830411103e-02,5.608149768446094724e-02
1.439999999999999947e+00,6.731780250587299230e-02,5.947358908501852032e-02,5.576775316378422770e-04,1.268669936247925414e-02,5.021091316799108917e-02
1.459999999999999964e+00,5.158902245288108507e-02,5.251038861825347431e-02,1.131756896904656485e-03,1.025707003956121549e-02,4.483443839490746513e-02
1.479999999999999982e+00,6.406478596783585222e-02,4.063118774831837865e-02,1.777467610504877144e-03,8.581761110397297457e-03,4.022376833444795546e-02
1.500000000000000000e+00,4.612140312614358001e-02,3.968595372217383760e-02,3.828629362041617665e-03,7.999659964266225137e-03,3.627109153817202614e-02
