t,traj_0,traj_1,traj_2,traj_3,traj_4
0.000000000000000000e+00,1.000000000004762635e+00,9.999999999946111995e-01,9.999999999938640194e-01,9.999999999951802998e-01,1.000000000001855183e+00
2.000000000000000042e-02,9.317713030444011446e-01,5.502625667730742798e-01,8.368726609159865548e-01,1.035074758072302981e+00,1.046473696945198650e+00
4.000000000000000083e-02,1.731949382823151085e-01,-8.656428700363602569e-02,1.342575872149087135e-01,-2.228963312094630334e-01,-2.575758200694630573e-01
5.999999999999999778e-02,1.906033487540527149e-01,1.054158156980016525e-01,-4.626389557381410667e-02,1.976676368243421300e-01,1.716006989984386888e-01
8.000000000000000167e-02,3.462021508892017541e-01,-1.473784064743453248e+00,-2.313177480380464335e+00,-8.572964955307187107e-02,-1.165520205922723068e-01
1.000000000000000056e-01,1.729248779295259816e-02,1.090565669199781706e-01,4.123130447720663172e-02,8.682865219823079905e-02,1.187006255161579954e-01
1.199999999999999956e-01,-3.412992497609371156e+01,-3.278667975884267349e+01,5.506023344946521014e+00,-4.216590394496269489e+00,-9.815322237849288811e+00
1.400000000000000133e-01,2.400498057857610723e-01,2.589421704626420837e-02,1.672797783587303411e-01,-4.500678579854309330e-02,9.627634537443660601e-02
1.600000000000000033e-01,-9.906583461096382659e-02,2.964277975763330783e-02,-1.427484728426162142e-02,8.617015219530785308e-02,1.286298762268959540e-02
1.799999999999999933e-01,-2.093302159627154491e-01,1.514137720439037993e-01,-1.271747000198422684e-02,-5.919684960440146915e-01,-3.813553546382536519e-01
2.000000000000000111e-01,2.087755971030588395e-02,1.813981092334640208e-02,5.206943414886732943e-03,2.632078859352013096e-03,5.243067420318028339e-03
2.200000000000000011e-01,4.345449765102254673e+02,3.024197675062582675e+02,4.176186938141545966e+02,2.304098063173962601e+03,2.481025986635186200e+02
2.399999999999999911e-01,-6.617750677882490162e-01,-2.931969832542568599e-01,-2.521807361246766743e-01,5.162381362086735370e-01,-6.360698842449475920e-01
2.600000000000000089e-01,-6.708979527402814114e-02,9.846649400919551317e-04,3.399737568686850286e-02,6.278841264825579804e-02,1.011602829260706618e-02
2.800000000000000266e-01,2.635936879118105231e-02,2.836609755323553361e-02,1.610376387512613139e-02,2.571999504126862984e-02,3.750587507861836284e-02
2.999999999999999889e-01,2.479577649494117512e-03,4.805249324893877579e-03,5.122473919218419481e-04,2.290449708874375823e-03,1.514475029592904018e-03
3.200000000000000067e-01,1.356921076557441381e+02,1.247927453988583238e+03,-1.743941525455275496e+03,-1.341498164988934150e+04,-7.035004988180735381e+03
3.400000000000000244e-01,1.628314650479231629e+00,-2.066985854842270598e+00,6.265711805109449584e-01,9.687094436815864018e-01,1.043689157535383494e+00
3.599999999999999867e-01,3.705462164298556349e-02,-5.607980272785150627e-02,-2.222806473191409407e-02,3.304147979944676433e-02,3.023822174755137759e-02
3.800000000000000044e-01,1.512973567098112836e-02,2.842983774309569469e-03,8.987787330448963018e-04,3.816785868241378589e-03,4.443324973823613994e-03
4.000000000000000222e-01,1.385603198056403859e-04,1.096366775687306581e-03,2.911327581553815641e-04,1.364891991193073874e-04,9.446656038722417307e-05
4.199999999999999845e-01,-2.977764131171054323e+05,-1.174217114142554237e+04,-1.407746303095187432e+04,-1.114617018877290684e+05,-3.322671407500839268e+04
4.400000000000000022e-01,4.290051430574835400e+00,-1.126254984702466011e+01,-8.561258121089325712e+00,2.694604522304367311e+00,8.532222392826172452e+00
4.600000000000000200e-01,-2.990868928635395316e-02,7.226211090456486665e-03,-7.834096575766111292e-02,-1.359867837519015445e-02,-6.208689641360332773e-02
4.799999999999999822e-01,8.724695342506134325e-04,1.578361816534044340e-04,3.102724961201516339e-04,1.555872329916074956e-03,1.347544386024749545e-04
5.000000000000000000e-01,1.699587982711487830e-04,7.142919488261160468e-05,4.512022652847379645e-05,1.088557920687560160e-04,7.099597914719892901e-05
5.200000000000000178e-01,-2.701501362834962783e+05,-8.789595335978166258e+04,-1.896634719546070264e+05,1.207997508770399872e+05,6.849246187198511325e+04
5.400000000000000355e-01,-4.151759339261083426e+01,-2.073335987143990522e+01,-2.839236024731715702e+01,1.184822760710129685e+01,-2.875052814274772928e+01
5.600000000000000533e-01,1.764188544756011001e-02,2.009517043749572962e-02,1.121515126671987321e-02,3.431978740115698354e-03,8.155647205298925673e-03
5.799999999999999600e-01,3.217399460210812321e-05,2.637993180758406767e-05,1.106793031518822748e-04,3.190935454430829550e-05,1.026870891923287254e-05
5.999999999999999778e-01,3.737699065247249885e-05,7.701996184293178770e-05,1.770568713809541348e-04,1.028703571569961127e-04,4.343238517853594449e-05
6.199999999999999956e-01,-4.448789582582880976e+05,5.410373876817903481e+06,4.891553615046342835e+06,6.059187982392323017e+07,1.017562842217378132e+07
6.400000000000000133e-01,-1.150822778681110492e+01,-6.893144896463196858e+01,-2.463817958197743607e+01,5.092107778298967702e+01,-4.728063898389694231e+01
6.600000000000000311e-01,5.387405671267568065e-03,1.128278637161379784e-03,1.133823582736219471e-02,7.678918550180138932e-04,3.114658637333339933e-03
6.800000000000000488e-01,4.836787394438068306e-05,2.349686346861995899e-05,1.437233426656311938e-05,1.935651522684477566e-05,4.817322173288018613e-06
7.000000000000000666e-01,2.793306372975020807e-05,4.439218836013562614e-05,1.660101913425092516e-05,2.534053135476437176e-05,5.915896657629185669e-05
7.199999999999999734e-01,5.510456604419492185e+06,3.051328006129282713e+08,6.131699700164934620e+06,1.713277061846561730e+07,6.217130211138446629e+07
7.399999999999999911e-01,1.103151231967686385e+01,-1.255693408671210705e+02,1.494023652220344722e+00,-5.936650807748119263e+01,-6.207041725765245843e+01
7.600000000000000089e-01,-2.857020662322302083e-03,-4.442452995257764278e-04,5.684151096219443056e-05,-8.213599817805851823e-05,-6.871921057603111969e-04
7.800000000000000266e-01,1.169657748806611138e-05,1.237618098943558727e-06,2.211153926490984901e-05,1.703111732334070686e-06,1.426400054397752218e-07
8.000000000000000444e-01,1.593704816107360605e-04,3.396694845911707016e-04,-4.196660810339483943e-06,2.556125113118125428e-05,2.882439768810744505e-05
8.200000000000000622e-01,4.361430206274282932e+07,1.203979779508087635e+08,-3.564807757960247248e+07,-3.450776226585886478e+08,-2.178438644320502758e+09
8.399999999999999689e-01,1.108520964876140980e+01,7.733169357931150500e+01,1.524444328699340601e-01,2.617529445131685950e+00,-2.634425904199090951e+01
8.599999999999999867e-01,-6.366260850294837249e-04,-1.619024087246611135e-04,-2.177008598705450259e-04,-4.362322875875252934e-04,-2.091580924386739085e-05
8.800000000000000044e-01,1.488915635283949325e-05,8.719070632949888440e-06,1.012980859386978099e-05,1.998122977226393908e-06,4.214233853568465951e-06
9.000000000000000222e-01,-9.903337557382214940e-05,7.511971086751315270e-05,-1.133427792859103887e-05,-3.546098773527238705e-04,2.866880546684906158e-06
9.200000000000000400e-01,-4.682249512720097899e+08,-7.051151799906609058e+08,-8.283296871523046494e+07,-7.647174770371186733e+08,-4.178090736415557861e+09
9.400000000000000577e-01,6.114313555906201181e+00,5.963984057525686389e+00,1.033320028194664453e-01,1.275277828115166878e+00,-1.006383888685273753e+01
9.599999999999999645e-01,-5.301144276751156996e-05,-1.092356242182482919e-04,-3.305077355374868870e-05,7.960997340063882989e-06,-3.453686374107949247e-06
9.799999999999999822e-01,2.007740722510948292e-05,3.714734696196637530e-05,3.711519429786594969e-05,1.904201493618818482e-06,1.142734870032997937e-05
