t,avg_L
0.000000000000000000e+00,9.999999999984969801e-01
2.000000000000000042e-02,9.911914365167071583e-01
4.000000000000000083e-02,2.270440007290074891e-01
5.999999999999999778e-02,2.510539745225214281e-01
8.000000000000000167e-02,7.602258572323120633e-01
1.000000000000000056e-01,2.272141571929198467e-01
1.199999999999999956e-01,1.008481307607435484e+00
1.400000000000000133e-01,7.763928254755719793e-01
1.600000000000000033e-01,6.363459100412667269e-01
1.799999999999999933e-01,4.867662944250168988e-01
2.000000000000000111e-01,3.938310010603551237e-01
2.200000000000000011e-01,9.332535572092621745e-01
2.399999999999999911e-01,6.101350781169215809e-01
2.600000000000000089e-01,3.278198804141534417e-01
2.800000000000000266e-01,5.282290466694249398e-01
2.999999999999999889e-01,3.646818624447293877e-01
3.200000000000000067e-01,1.091425706160688458e+00
3.400000000000000244e-01,1.223500062790092158e-01
3.599999999999999867e-01,4.193852021708064925e-01
3.800000000000000044e-01,2.543184026871153081e-01
4.000000000000000222e-01,2.798786890536268390e-01
4.199999999999999845e-01,1.209495889028523674e+00
4.400000000000000022e-01,3.511078989878737566e-01
4.600000000000000200e-01,3.961610544889649921e-01
4.799999999999999822e-01,3.523167410698053170e-01
5.000000000000000000e-01,1.956296416412427186e-01
5.200000000000000178e-01,1.141252856276947281e+00
5.400000000000000355e-01,3.965650931802480739e-01
5.600000000000000533e-01,4.277209069010229348e-01
5.799999999999999600e-01,2.972594289960340808e-01
5.999999999999999778e-01,4.023221763072011847e-01
6.199999999999999956e-01,1.159671475089362414e+00
6.400000000000000133e-01,1.920942643545514861e-01
6.600000000000000311e-01,2.804829914235580368e-01
6.800000000000000488e-01,2.846768521346657588e-01
7.000000000000000666e-01,2.968309196327097998e-01
7.199999999999999734e-01,7.211716544082767966e-01
7.399999999999999911e-01,7.073289239284709373e-02
7.600000000000000089e-01,2.700181694459422022e-01
7.800000000000000266e-01,1.550440389884765735e-01
8.000000000000000444e-01,2.718239005806112329e-01
8.200000000000000622e-01,6.132739381210448038e-01
8.399999999999999689e-01,3.756505805580123702e-01
8.599999999999999867e-01,1.523625907900749421e-01
8.800000000000000044e-01,1.405394470675557228e-01
9.000000000000000222e-01,1.709463819838578091e-01
9.200000000000000400e-01,4.397335889425244004e-01
9.400000000000000577e-01,2.573045680848681793e-01
9.599999999999999645e-01,1.220506467036137632e-01
9.799999999999999822e-01,1.190961210261094472e-01
1.000000000000000000e+00,1.197628806439460791e-01
