t,avg_L
0.000000000000000000e+00,1.000000000000315525e+00
2.000000000000000042e-02,9.924895812963909769e-01
4.000000000000000083e-02,9.944889109597899735e-01
5.999999999999999778e-02,9.953918256405079878e-01
8.000000000000000167e-02,9.941688071236692847e-01
1.000000000000000056e-01,9.894044900722057667e-01
1.199999999999999956e-01,9.889057446996319944e-01
1.400000000000000133e-01,9.816109060063616942e-01
1.600000000000000033e-01,9.816766467775037697e-01
1.799999999999999933e-01,9.719565889658802194e-01
2.000000000000000111e-01,9.622081339728747462e-01
2.200000000000000011e-01,9.550725444027621247e-01
2.399999999999999911e-01,9.442691582250696269e-01
2.600000000000000089e-01,9.333739684794050140e-01
2.800000000000000266e-01,9.259394604507432680e-01
2.999999999999999889e-01,9.147644694555795430e-01
3.200000000000000067e-01,9.007611350655516658e-01
3.400000000000000244e-01,8.843455289065458302e-01
3.599999999999999867e-01,8.706059734597584310e-01
3.800000000000000044e-01,8.549811885959308633e-01
4.000000000000000222e-01,8.342724278551630901e-01
4.199999999999999845e-01,8.099136783871465628e-01
4.400000000000000022e-01,7.823745546455509459e-01
4.600000000000000200e-01,7.770819688915500123e-01
4.799999999999999822e-01,7.171688749778762917e-01
5.000000000000000000e-01,6.821636364598989699e-01
5.200000000000000178e-01,7.156499275501488899e-01
5.400000000000000355e-01,6.811363208991619844e-01
5.600000000000000533e-01,6.931943924455364892e-01
5.799999999999999600e-01,7.312724388429051592e-01
5.999999999999999778e-01,6.305167735824918074e-01
6.199999999999999956e-01,6.942185836496482798e-01
6.400000000000000133e-01,6.759220039260642743e-01
6.600000000000000311e-01,5.955325431597086050e-01
6.800000000000000488e-01,6.354830360988814597e-01
7.000000000000000666e-01,5.892015482757225753e-01
7.199999999999999734e-01,5.497959177557076860e-01
7.399999999999999911e-01,5.600222284128998362e-01
7.600000000000000089e-01,5.098002014006272065e-01
7.800000000000000266e-01,4.770228417310001245e-01
8.000000000000000444e-01,5.093132329312098916e-01
8.200000000000000622e-01,4.331379918309442023e-01
8.399999999999999689e-01,4.642048242184731444e-01
8.599999999999999867e-01,4.407225012008546550e-01
8.800000000000000044e-01,4.051560717321763261e-01
