t,traj_0,traj_1,traj_2,traj_3,traj_4
0.000000000000000000e+00,1.000000000000315525e+00,1.000000000000210720e+00,1.000000000000257128e+00,1.000000000000452527e+00,1.000000000000363931e+00
2.000000000000000042e-02,9.861783070594432044e-01,8.665841916627150532e-01,9.944467978529497598e-01,9.924895812963909769e-01,9.981072756270088497e-01
4.000000000000000083e-02,9.602055506077655789e-01,9.427769354821393666e-01,9.944889109597899735e-01,9.971994386052742687e-01,9.991588330916185701e-01
5.999999999999999778e-02,9.953918256405079878e-01,9.505806362465465398e-01,9.981879952118117849e-01,9.924611442298038044e-01,9.998510226784590449e-01
8.000000000000000167e-02,9.048074698790614656e-01,8.410323585675022473e-01,9.941688071236692847e-01,9.951666826987891623e-01,9.983377876085780533e-01
1.000000000000000056e-01,8.429646822189573729e-01,9.749393481720843857e-01,9.909579086154745031e-01,9.894044900722057667e-01,9.982249453890844615e-01
1.199999999999999956e-01,9.612640449124711939e-01,9.545510125127353307e-01,9.889057446996319944e-01,9.931401136154706100e-01,9.982732859614533716e-01
1.400000000000000133e-01,8.212433411100830138e-01,8.352605262797638819e-01,9.847647230538185692e-01,9.816109060063616942e-01,9.957056689365547664e-01
1.600000000000000033e-01,7.228717244794471419e-01,8.597626064430254900e-01,9.816766467775037697e-01,9.900307186409812443e-01,9.945188646633071894e-01
1.799999999999999933e-01,8.668941363010189693e-01,8.591382686554555059e-01,9.719565889658802194e-01,9.877562385675611178e-01,9.924152479769380308e-01
2.000000000000000111e-01,8.184530284517832488e-01,7.872298572578547704e-01,9.622081339728747462e-01,9.753853140057904270e-01,9.869823745028458717e-01
2.200000000000000011e-01,7.164073708853901934e-01,7.787750331093148404e-01,9.550725444027621247e-01,9.816327004233174058e-01,9.838668380500296129e-01
2.399999999999999911e-01,7.614406063173458916e-01,6.802290434571489630e-01,9.442691582250696269e-01,9.754298455585149741e-01,9.781315661057978783e-01
2.600000000000000089e-01,8.544260634028457702e-01,6.544832856925677511e-01,9.333739684794050140e-01,9.665822851987683206e-01,9.703366759495629656e-01
2.800000000000000266e-01,7.887921999598891398e-01,6.077658193202996051e-01,9.259394604507432680e-01,9.525741787434973684e-01,9.634215312739564663e-01
