t,avg_L
0.000000000000000000e+00,9.999999999998011591e-01
2.000000000000000042e-02,7.690303498925425973e-01
4.000000000000000083e-02,7.954339227236839616e-01
5.999999999999999778e-02,7.752681705536316192e-01
8.000000000000000167e-02,8.387901908676153040e-01
1.000000000000000056e-01,7.404079093528875832e-01
1.199999999999999956e-01,8.431193757009095568e-01
1.400000000000000133e-01,8.070417913518287412e-01
1.600000000000000033e-01,8.196432770474941787e-01
1.799999999999999933e-01,8.227901191781369361e-01
2.000000000000000111e-01,6.682889956666552278e-01
2.200000000000000011e-01,7.887399538028987411e-01
2.399999999999999911e-01,8.153785843057199667e-01
2.600000000000000089e-01,6.667443268401427314e-01
2.800000000000000266e-01,6.977958623567782626e-01
2.999999999999999889e-01,8.341397586868349867e-01
3.200000000000000067e-01,6.902922571833187693e-01
3.400000000000000244e-01,6.859006144633714719e-01
3.599999999999999867e-01,7.398583466576469370e-01
3.800000000000000044e-01,6.541450330466345164e-01
4.000000000000000222e-01,6.617480291012095561e-01
4.199999999999999845e-01,7.341395836828051857e-01
4.400000000000000022e-01,6.683578599161742462e-01
4.600000000000000200e-01,6.861197181457642236e-01
4.799999999999999822e-01,6.327126257602895265e-01
5.000000000000000000e-01,4.625595071750010501e-01
5.200000000000000178e-01,6.697974944956958110e-01
5.400000000000000355e-01,5.656924996767026537e-01
5.600000000000000533e-01,5.544955380908767051e-01
5.799999999999999600e-01,5.790534127719191293e-01
5.999999999999999778e-01,6.041819553147457222e-01
6.199999999999999956e-01,6.299616835691271843e-01
6.400000000000000133e-01,4.937565150304980555e-01
6.600000000000000311e-01,4.920789269622068973e-01
6.800000000000000488e-01,4.364246532264949296e-01
7.000000000000000666e-01,4.959152861749471786e-01
7.199999999999999734e-01,4.577946558996994764e-01
7.399999999999999911e-01,3.431464942834551168e-01
7.600000000000000089e-01,4.828987826602107458e-01
7.800000000000000266e-01,3.155562483848960431e-01
8.000000000000000444e-01,3.343344453783774761e-01
8.200000000000000622e-01,3.618010977004374462e-01
8.399999999999999689e-01,3.542359044823496506e-01
8.599999999999999867e-01,3.299729176137864428e-01
8.800000000000000044e-01,3.580662545860703871e-01
9.000000000000000222e-01,3.040266951890218117e-01
9.200000000000000400e-01,3.582255112986435508e-01
9.400000000000000577e-01,2.216678332010410535e-01
9.599999999999999645e-01,2.287681647117197903e-01
9.799999999999999822e-01,1.765819370306395963e-01
1.000000000000000000e+00,2.562706416737270954e-01
1.020000000000000018e+00,2.238245297428779756e-01
1.040000000000000036e+00,2.003333726508054469e-01
1.060000000000000053e+00,2.150243569327514870e-01
1.080000000000000071e+00,1.454484040140072987e-01
1.100000000000000089e+00,1.801131439616393548e-01
1.120000000000000107e+00,1.856841711407148099e-01
1.140000000000000124e+00,1.538922961493455754e-01
1.159999999999999920e+00,1.538967449098085638e-01
1.179999999999999938e+00,1.475080181881947838e-01
1.199999999999999956e+00,1.226130376677449646e-01
1.219999999999999973e+00,1.249951834649758176e-01
1.239999999999999991e+00,9.829304213138596868e-02
1.260000000000000009e+00,8.688953046124645030e-02
1.280000000000000027e+00,9.264367145528967784e-02
1.300000000000000044e+00,8.764802213118214058e-02
1.320000000000000062e+00,8.672445529875001669e-02
1.340000000000000080e+00,7.374890898279311269e-02
1.360000000000000098e+00,8.029873376300888932e-02
1.380000000000000115e+00,6.259305704277483284e-02
1.400000000000000133e+00,6.328326044656523708e-02
1.419999999999999929e+00,5.327902419194101985e-02
1.439999999999999947e+00,5.505037101043949721e-02
1.459999999999999964e+00,4.510858228169060957e-02
1.479999999999999982e+00,4.377089658851680137e-02
1.500000000000000000e+00,3.396470534695016780e-02
1.520000000000000018e+00,3.753086707019725327e-02
1.540000000000000036e+00,2.431004872777314807e-02
1.560000000000000053e+00,2.613818596423628585e-02
1.580000000000000071e+00,2.506021981712016830e-02
1.600000000000000089e+00,2.454977838829938350e-02
1.620000000000000107e+00,2.231116402300646617e-02
1.640000000000000124e+00,1.997680559097760045e-02
1.660000000000000142e+00,1.245174919365975123e-02
1.679999999999999938e+00,1.506875018505553221e-02
1.699999999999999956e+00,1.431900374733224152e-02
1.719999999999999973e+00,1.245659993032301877e-02
1.739999999999999991e+00,1.168581721627306481e-02
1.760000000000000009e+00,1.047954319490137891e-02
1.780000000000000027e+00,1.074005554225589826e-02
1.800000000000000044e+00,6.727906027467060388e-03
1.820000000000000062e+00,4.641361269193348266e-03
1.840000000000000080e+00,5.390894072149980676e-03
1.860000000000000098e+00,4.673757895662654892e-03
1.880000000000000115e+00,6.023205850703183470e-03
1.900000000000000133e+00,3.347922553472491066e-03
1.919999999999999929e+00,4.175183400259793905e-03
1.939999999999999947e+00,2.582017057584022439e-03
1.959999999999999964e+00,2.364480462118307130e-03
1.979999999999999982e+00,3.922121195352130940e-03
2.000000000000000000e+00,1.832724433158695095e-03
2.020000000000000018e+00,2.016582253860310214e-03
2.040000000000000036e+00,1.365166493941688455e-03
2.060000000000000053e+00,1.549003223447953468e-03
2.080000000000000071e+00,2.091687717279302420e-03
2.100000000000000089e+00,1.210661999317131027e-03
2.120000000000000107e+00,8.843981400078036346e-04
2.140000000000000124e+00,7.366633075154290595e-04
2.160000000000000142e+00,6.124468566100285671e-04
2.180000000000000160e+00,8.241300032977908179e-04
2.200000000000000178e+00,4.340117605622897858e-04
2.220000000000000195e+00,3.913401955109579045e-04
2.240000000000000213e+00,4.266491597610295745e-04
2.260000000000000231e+00,3.438501334547110775e-04
2.280000000000000249e+00,4.604131690516492098e-04
2.300000000000000266e+00,2.222732346581768055e-04
2.319999999999999840e+00,1.904704684676508317e-04
2.339999999999999858e+00,1.585386340011142548e-04
2.359999999999999876e+00,1.445010273792802981e-04
2.379999999999999893e+00,1.487452126955445127e-04
2.399999999999999911e+00,1.248285415840091168e-04
2.419999999999999929e+00,7.672660532132408162e-05
2.439999999999999947e+00,1.023481299608450403e-04
2.459999999999999964e+00,7.157087324279091066e-05
2.479999999999999982e+00,1.532865929735299608e-04
2.500000000000000000e+00,6.663934822946468342e-05
2.520000000000000018e+00,3.719348837051080121e-05
2.540000000000000036e+00,3.346937307742187551e-05
2.560000000000000053e+00,2.719847047516295080e-05
2.580000000000000071e+00,4.465875265278551956e-05
2.600000000000000089e+00,2.829403994768719426e-05
2.620000000000000107e+00,1.945556960434675494e-05
2.640000000000000124e+00,1.725380048575301975e-05
2.660000000000000142e+00,1.517369261411325908e-05
2.680000000000000160e+00,1.834477503993946614e-05
2.700000000000000178e+00,1.478222397255797346e-05
2.720000000000000195e+00,1.301648163143893987e-05
2.740000000000000213e+00,1.244535997792421742e-05
2.760000000000000231e+00,1.408448130789346100e-05
2.780000000000000249e+00,1.113331937577163798e-05
2.800000000000000266e+00,1.505191215051756516e-05
2.819999999999999840e+00,9.116376236348623787e-06
2.839999999999999858e+00,1.050620314144898226e-05
2.859999999999999876e+00,9.293417684810697797e-06
2.879999999999999893e+00,6.498391579063308468e-06
2.899999999999999911e+00,6.391655511014180406e-06
2.919999999999999929e+00,5.079188940266368689e-06
2.939999999999999947e+00,5.044163547138086627e-06
2.959999999999999964e+00,4.261332737982066759e-06
2.979999999999999982e+00,3.744108905445886910e-06
3.000000000000000000e+00,3.398102657238480351e-06
3.020000000000000018e+00,1.928706690013793271e-06
3.040000000000000036e+00,1.175529838503387485e-06
3.060000000000000053e+00,6.278817367478380626e-07
3.080000000000000071e+00,9.759126567493183874e-07
3.100000000000000089e+00,6.058519344337552125e-07
3.120000000000000107e+00,6.530671356364828382e-07
3.140000000000000124e+00,4.212713180603834200e-07
3.160000000000000142e+00,3.100579128275234040e-07
3.180000000000000160e+00,2.531397444290425960e-07
3.200000000000000178e+00,1.506313884897604044e-07
3.220000000000000195e+00,9.534111111257008199e-08
3.240000000000000213e+00,7.281224493496971297e-08
3.260000000000000231e+00,9.288733523809712414e-08
3.280000000000000249e+00,1.741445426091217558e-07
3.300000000000000266e+00,1.501360715099440177e-07
3.320000000000000284e+00,1.379862197888233898e-07
3.339999999999999858e+00,1.348490876303920585e-07
3.359999999999999876e+00,6.652317269880774816e-08
3.379999999999999893e+00,5.352037541173056858e-08
3.399999999999999911e+00,1.194880686048084204e-08
3.419999999999999929e+00,1.103609924779203465e-08
3.439999999999999947e+00,1.586017064385191066e-08
3.459999999999999964e+00,1.045719656059488618e-08
3.479999999999999982e+00,1.257804762461808004e-08
3.500000000000000000e+00,1.024594700928412055e-08
3.520000000000000018e+00,9.806839357614049286e-09
3.540000000000000036e+00,7.241353526988522244e-09
3.560000000000000053e+00,7.317438299651889507e-09
3.580000000000000071e+00,8.711850972543932596e-09
3.600000000000000089e+00,1.498958241095656617e-08
3.620000000000000107e+00,1.763142119674726390e-08
3.640000000000000124e+00,1.597634568115449261e-08
3.660000000000000142e+00,2.617537147766333629e-08
3.680000000000000160e+00,2.941277276117371744e-08
3.700000000000000178e+00,2.157694299938052140e-08
3.720000000000000195e+00,9.052879492401680726e-09
3.740000000000000213e+00,7.014333634742219785e-09
3.760000000000000231e+00,6.332696561786657431e-09
3.780000000000000249e+00,3.913604464370929709e-09
3.800000000000000266e+00,2.612548921846503480e-09
3.820000000000000284e+00,3.048447129983449345e-09
3.839999999999999858e+00,5.153562226110686864e-09
3.859999999999999876e+00,5.532071668973579392e-09
3.879999999999999893e+00,4.271191611834446250e-09
3.899999999999999911e+00,2.382634997643506791e-09
3.919999999999999929e+00,1.513905115708230232e-09
