t,avg_L
0.000000000000000000e+00,9.999999999998652189e-01
2.000000000000000042e-02,8.428506272625162499e-01
4.000000000000000083e-02,7.546850364153470103e-01
5.999999999999999778e-02,8.279557545937596963e-01
8.000000000000000167e-02,8.704255386017905050e-01
1.000000000000000056e-01,9.453869034604303057e-01
1.199999999999999956e-01,8.729332863690788535e-01
1.400000000000000133e-01,8.575020358201749238e-01
1.600000000000000033e-01,8.577719022423815343e-01
1.799999999999999933e-01,7.242641835059238087e-01
2.000000000000000111e-01,8.054477513466924421e-01
2.200000000000000011e-01,7.261454924800753163e-01
2.399999999999999911e-01,7.680628736763422948e-01
2.600000000000000089e-01,6.735878335889504687e-01
2.800000000000000266e-01,7.988598429760571662e-01
2.999999999999999889e-01,7.603114357316080874e-01
3.200000000000000067e-01,6.904817497170026019e-01
3.400000000000000244e-01,8.218188564015102004e-01
3.599999999999999867e-01,7.001048371377408541e-01
3.800000000000000044e-01,4.698402621999832607e-01
4.000000000000000222e-01,4.690199678801977856e-01
4.199999999999999845e-01,6.176756882158183082e-01
4.400000000000000022e-01,6.401594951601878858e-01
4.600000000000000200e-01,5.576531326697966584e-01
4.799999999999999822e-01,6.318780575112005193e-01
5.000000000000000000e-01,5.698808536389472490e-01
5.200000000000000178e-01,5.880785738180127620e-01
5.400000000000000355e-01,5.318207244842053649e-01
5.600000000000000533e-01,5.590360967088529032e-01
5.799999999999999600e-01,4.559681548823575903e-01
5.999999999999999778e-01,4.685885026745010284e-01
6.199999999999999956e-01,4.313585978392547315e-01
6.400000000000000133e-01,5.069918002908850863e-01
6.600000000000000311e-01,4.317143581807011965e-01
6.800000000000000488e-01,2.979484048166882726e-01
7.000000000000000666e-01,3.386259208201815585e-01
7.199999999999999734e-01,3.388973660576792835e-01
7.399999999999999911e-01,2.781284957120421786e-01
7.600000000000000089e-01,2.914341915843730035e-01
7.800000000000000266e-01,2.189740627571187537e-01
8.000000000000000444e-01,2.515054814163292241e-01
8.200000000000000622e-01,2.158269148401572857e-01
8.399999999999999689e-01,1.639661993090732461e-01
8.599999999999999867e-01,1.605581365115812675e-01
8.800000000000000044e-01,1.420186165006972479e-01
9.000000000000000222e-01,1.212279890471708865e-01
9.200000000000000400e-01,1.406592517977986179e-01
9.400000000000000577e-01,1.109435928027967116e-01
9.599999999999999645e-01,8.856960741205038845e-02
9.799999999999999822e-01,1.104811164330002232e-01
1.000000000000000000e+00,8.226576238894085791e-02
1.020000000000000018e+00,9.043915584849906986e-02
