t,traj_0,traj_1,traj_2,traj_3,traj_4
0.000000000000000000e+00,1.000000000000143885e+00,1.000000000000132561e+00,1.000000000000217604e+00,1.000000000000114353e+00,1.000000000000158318e+00
2.000000000000000042e-02,9.956355430377999971e-01,9.002782077116484594e-01,9.945428992598577267e-01,9.964128226390994714e-01,9.753126776385877550e-01
4.000000000000000083e-02,9.931348521089502501e-01,9.547897565632020855e-01,9.945630618293302971e-01,9.975851346578448187e-01,9.612617945419935639e-01
5.999999999999999778e-02,9.997503304901654841e-01,9.515894655251962986e-01,9.967846795524551995e-01,9.993557440038259854e-01,9.967149555418287621e-01
8.000000000000000167e-02,9.937553244701113897e-01,8.852665407536652875e-01,9.896225615130586073e-01,9.936695202936242088e-01,9.826884210768063177e-01
1.000000000000000056e-01,9.937380337741553715e-01,9.863136589722883985e-01,9.817062833342509176e-01,9.955034338992430065e-01,9.829116560745362330e-01
1.199999999999999956e-01,9.977339484885887622e-01,9.804158963966612683e-01,9.694933331745504423e-01,9.960591096091160335e-01,9.793699907449074926e-01
1.400000000000000133e-01,9.927866723493222745e-01,8.972627265665649166e-01,9.508550258926440346e-01,9.906293814081674753e-01,9.306860200047657461e-01
1.600000000000000033e-01,9.883418440049455134e-01,9.304153633328968720e-01,9.297503497633897718e-01,9.927026797244979939e-01,9.562251257807282689e-01
1.799999999999999933e-01,9.891568882351697845e-01,9.645185914653412462e-01,8.975449177270343748e-01,9.906003403784215955e-01,9.463357592386707484e-01
2.000000000000000111e-01,9.822910899142360819e-01,9.341592660561633954e-01,8.633078400001640285e-01,9.815682698680076035e-01,9.072304477702582970e-01
2.200000000000000011e-01,9.789687280697703109e-01,9.729965467416952229e-01,8.339535544807926692e-01,9.774087366080447259e-01,8.921526392639698155e-01
2.399999999999999911e-01,9.724152327119032213e-01,9.002651035385711431e-01,8.018356463342943830e-01,9.667387444861239576e-01,8.605157890336859738e-01
2.600000000000000089e-01,9.631456733155642214e-01,9.440432684867569035e-01,7.718423983190254578e-01,9.524157798725604307e-01,8.451895595949867612e-01
2.800000000000000266e-01,9.552576638626816274e-01,9.269240534886951099e-01,7.478339396691306984e-01,9.450389184909195883e-01,8.257819550156254573e-01
2.999999999999999889e-01,9.407625285003490267e-01,8.975333192064622878e-01,7.237379955086182814e-01,9.337234770480788981e-01,7.992076822701917882e-01
3.200000000000000067e-01,9.279178395242686506e-01,9.355930541292328817e-01,6.972631284667550888e-01,9.211243125916578345e-01,7.582671593331105075e-01
3.400000000000000244e-01,9.190726876620920471e-01,9.079854407732835808e-01,6.699447845310411154e-01,9.101424036685846763e-01,7.764431112902168142e-01
3.599999999999999867e-01,8.990611015794984784e-01,8.929902282442312433e-01,6.438593758637113362e-01,8.907787851098489806e-01,7.550983789310393712e-01
3.800000000000000044e-01,8.799148352770266301e-01,8.326974101459972966e-01,6.140429551188207880e-01,8.674628805667454756e-01,7.195619691583846622e-01
4.000000000000000222e-01,8.659068849258517719e-01,8.985538624756592707e-01,5.792611501153205333e-01,8.425852292335131999e-01,7.270207199498606165e-01
4.199999999999999845e-01,8.395275248278658564e-01,8.837673324572722366e-01,5.423232753525971672e-01,8.132956669695569074e-01,7.011507709768940444e-01
4.400000000000000022e-01,8.158873886341414527e-01,8.318446330994699878e-01,5.011361793973386769e-01,7.892248891408065736e-01,7.123700977711847626e-01
4.600000000000000200e-01,7.973111508825878602e-01,8.331522861843486671e-01,4.593955398840540161e-01,7.688222574504743889e-01,7.060044734988298876e-01
4.799999999999999822e-01,7.699317485404647554e-01,8.231326645279897214e-01,4.166640381093438816e-01,7.467589653990518439e-01,6.976017710296078533e-01
5.000000000000000000e-01,7.375625589619898559e-01,7.930204018448279157e-01,3.744844791783212834e-01,7.257731231459919607e-01,6.644230688361665305e-01
5.200000000000000178e-01,7.131936125136666416e-01,8.276327080070645659e-01,3.387630278092390590e-01,6.995611712190740183e-01,7.004251961449349251e-01
5.400000000000000355e-01,6.806275617622729035e-01,7.802505075374513988e-01,3.070193097422697082e-01,6.646590402318850455e-01,6.858843916689174591e-01
5.600000000000000533e-01,6.469549643445876574e-01,7.474350682546175850e-01,2.814561199334594810e-01,6.284037203590117082e-01,6.811053358559523430e-01
5.799999999999999600e-01,6.162012008206853020e-01,7.914418248270913558e-01,2.676624394320123446e-01,5.939258377785031628e-01,6.940876733651802910e-01
5.999999999999999778e-01,5.834021147378571914e-01,6.757770151653652579e-01,2.617053785301905466e-01,5.632672354454648644e-01,6.637497660827172963e-01
6.199999999999999956e-01,5.467830420369138578e-01,7.508982977574756301e-01,2.633287945754862469e-01,5.427476328880244116e-01,6.576498997021523740e-01
6.400000000000000133e-01,5.117058291414633420e-01,7.326367378034869260e-01,2.732773264963314630e-01,5.289032220633105297e-01,6.030941707382788675e-01
6.600000000000000311e-01,4.757329318891903580e-01,6.346106737291191680e-01,2.868919356538993104e-01,5.158475793362047312e-01,5.386192186428776507e-01
6.800000000000000488e-01,4.442131011132715579e-01,6.713193305949806122e-01,3.026433388720555784e-01,5.004590272866983325e-01,4.797720360689284869e-01
7.000000000000000666e-01,4.087434415211129712e-01,6.210613391514404613e-01,3.161636209822693555e-01,4.782292987561803099e-01,4.606983688228017404e-01
7.199999999999999734e-01,3.752766564374844793e-01,5.901290210412690751e-01,3.214697899029289041e-01,4.480566144047672394e-01,4.031908735840971092e-01
7.399999999999999911e-01,3.463917894750066506e-01,6.116655949544221871e-01,3.197384399848048897e-01,4.166025262243352456e-01,3.912540421882965691e-01
7.600000000000000089e-01,3.152326911420853528e-01,5.397917483406885486e-01,3.047830894120147627e-01,3.904388738776655154e-01,3.415463094745064265e-01
7.800000000000000266e-01,2.849664598672926874e-01,5.051912179132784786e-01,2.754408303941082714e-01,3.738357862219179872e-01,3.003521708828919556e-01
8.000000000000000444e-01,2.627070628363958882e-01,5.264998745343247855e-01,2.380105541393878477e-01,3.697639078061872309e-01,2.540214949776941067e-01
8.200000000000000622e-01,2.388236201446514162e-01,4.391282519731822265e-01,1.940075043879058991e-01,3.732247272832312501e-01,2.032915461183739392e-01
8.399999999999999689e-01,2.152967436605341400e-01,4.685051763160406058e-01,1.497920091083611294e-01,3.781291433353094478e-01,1.558297775482844483e-01
8.599999999999999867e-01,1.970695064791175843e-01,4.411216458760601200e-01,1.101963725315253245e-01,3.785347913378580009e-01,1.310029629381330440e-01
8.800000000000000044e-01,1.803028696035185452e-01,3.754748976663159765e-01,7.666492436978381009e-02,3.691806865144731109e-01,1.206640643189309664e-01
9.000000000000000222e-01,1.631249049308721166e-01,3.933113176697362601e-01,5.108488515549342024e-02,3.500463838960365948e-01,1.081579902445314739e-01
9.200000000000000400e-01,1.501802782975045492e-01,3.616485054645310337e-01,3.269992836600071201e-02,3.288568778591708375e-01,1.123618256799267939e-01
9.400000000000000577e-01,1.396096525064202398e-01,3.476443843586577431e-01,2.086518581312202594e-02,3.112088834614166744e-01,9.977178877296294379e-02
9.599999999999999645e-01,1.282628038449041552e-01,3.419414054947848003e-01,1.447805280916980922e-02,3.033375016984513062e-01,1.031008016121573029e-01
9.799999999999999822e-01,1.186850409720811711e-01,3.200338986810746800e-01,1.141654452112481587e-02,3.088841666327566404e-01,9.215793570186869843e-02
1.000000000000000000e+00,1.115488509891011948e-01,2.999327081424976171e-01,1.028711035978237265e-02,3.192199103359911749e-01,9.263237304497583258e-02
1.020000000000000018e+00,1.051786946560250013e-01,3.070666415370474356e-01,1.021710639178646102e-02,3.276856363800326188e-01,8.254492529714252402e-02
1.040000000000000036e+00,9.883330480982821520e-02,2.897772910914661049e-01,1.054766716988586941e-02,3.285610804495464055e-01,8.725764939932789677e-02
1.060000000000000053e+00,9.423366370046903917e-02,2.953478959227450740e-01,1.110119397941667502e-02,3.164715936798186413e-01,8.759211005330037880e-02
1.080000000000000071e+00,9.112441276119087608e-02,2.875752962615706898e-01,1.174823429115183331e-02,2.949968877472495254e-01,8.850354870092509707e-02
1.100000000000000089e+00,8.696816524187982178e-02,2.666507645774974233e-01,1.231555569447004631e-02,2.732119837628020909e-01,9.229680003639598174e-02
1.120000000000000107e+00,8.296964408266453705e-02,2.733796984726530876e-01,1.276474693500725260e-02,2.557471258459480534e-01,7.909380591406539596e-02
1.140000000000000124e+00,8.210801579702209363e-02,2.747043615812229111e-01,1.277508686917369109e-02,2.483903271559343706e-01,8.076723955524992005e-02
1.159999999999999920e+00,8.010143486298132443e-02,2.771466799621285504e-01,1.205310898524861174e-02,2.494817028623544652e-01,6.673830396455393554e-02
1.179999999999999938e+00,7.697671416944186495e-02,2.560216207710445668e-01,1.079356603238166776e-02,2.495911033683287372e-01,6.831603214382787892e-02
1.199999999999999956e+00,7.644358117040270240e-02,2.684197613276269045e-01,8.986529644676761672e-03,2.444703596690680492e-01,5.718296069461378112e-02
