t,traj_0,traj_1,traj_2,traj_3,traj_4
5.000000000000000000e-01,5.698808536389472490e-01,3.240986952333436699e-01,2.261183889381322420e-01,6.496862210361424861e-01,6.543140318010107759e-01
5.200000000000000178e-01,5.403873439284615499e-01,1.275605704364794368e+00,2.543795642556283543e-01,6.596095993698106730e-01,5.880785738180127620e-01
5.400000000000000355e-01,5.992109944655398257e-01,2.694010265944624116e-01,2.438785181785126932e-01,6.265108548178670578e-01,5.318207244842053649e-01
5.600000000000000533e-01,5.590360967088529032e-01,5.632729252613808413e-01,2.243486483368748452e-01,5.315319304544170453e-01,6.145899927009034203e-01
5.799999999999999600e-01,4.783726708789270976e-01,4.559681548823575903e-01,2.516582345102126861e-01,3.343133821672736872e-01,5.948627851003790434e-01
5.999999999999999778e-01,4.685885026745010284e-01,4.672272450819270340e-01,2.263638360746695333e-01,5.240013153898939180e-01,5.055979171946295425e-01
6.199999999999999956e-01,4.313585978392547315e-01,1.155580603531201955e+00,2.224847723457440696e-01,3.900163219677197923e-01,5.173822040860706073e-01
6.400000000000000133e-01,4.286752768935919722e-01,7.735359929810693425e-01,2.052008782594105796e-01,5.069918002908850863e-01,5.780019168897244652e-01
6.600000000000000311e-01,4.317143581807011965e-01,4.684104998181610191e-01,2.351274687752111792e-01,3.636474129459557059e-01,4.846412528282692533e-01
6.800000000000000488e-01,2.979484048166882726e-01,2.780905663520913396e-01,2.764534813502652622e-01,4.525245945690336002e-01,3.134179459520938793e-01
7.000000000000000666e-01,3.340070817263152136e-01,3.386259208201815585e-01,2.937627016036045147e-01,4.059969431729916201e-01,3.705015254856456886e-01
7.199999999999999734e-01,3.105279182321704634e-01,1.173171613798016821e+00,3.063952230282895872e-01,4.094751359469091523e-01,3.388973660576792835e-01
7.399999999999999911e-01,2.757617281736325365e-01,3.885778812391771919e-01,2.334732360370858906e-01,4.034848748404182284e-01,2.781284957120421786e-01
7.600000000000000089e-01,2.884303160287655654e-01,4.551167287456001076e-01,2.770834708250014544e-01,3.517543141271864404e-01,2.914341915843730035e-01
7.800000000000000266e-01,1.902255350806646705e-01,1.389239083364262883e-01,2.411474574635194545e-01,2.189740627571187537e-01,2.951413128827325427e-01
8.000000000000000444e-01,2.110376297220099284e-01,3.565592266561489199e-01,1.899068748000844742e-01,3.195801021862837432e-01,2.515054814163292241e-01
8.200000000000000622e-01,2.158269148401572857e-01,9.113884681674749855e-01,1.712308992881247660e-01,2.661475206440948593e-01,1.813834734354440870e-01
8.399999999999999689e-01,1.639661993090732461e-01,3.728316306500966126e-01,9.653015907587307598e-02,3.756647971304019062e-01,1.384655146638274492e-01
8.599999999999999867e-01,1.605581365115812675e-01,2.235477498118025874e-01,9.697631967416790733e-02,2.709249942674792355e-01,1.108577591043583416e-01
8.800000000000000044e-01,1.420186165006972479e-01,2.709193238971478457e-01,7.407298528318065345e-02,3.323020384229283808e-01,8.167727692216811275e-02
9.000000000000000222e-01,1.212279890471708865e-01,1.969475085310501139e-01,4.290472260682144656e-02,2.912271433061872083e-01,7.325377185336551245e-02
9.200000000000000400e-01,1.406592517977986179e-01,8.281134676301536990e-01,3.039609437941152500e-02,2.812984932806171234e-01,9.447434670903673282e-02
9.400000000000000577e-01,1.109435928027967116e-01,3.297339094093527101e-01,1.624214318099265197e-02,3.067055533508172283e-01,9.705331929364739707e-02
9.599999999999999645e-01,8.856960741205038845e-02,1.295187293693058350e-01,1.050530643189406463e-02,2.837042969882910270e-01,8.635244656053324419e-02
9.799999999999999822e-01,1.104811164330002232e-01,1.830569824044340210e-01,8.381509923645752425e-03,2.028341706847547887e-01,7.592706076321033282e-02
1.000000000000000000e+00,8.226576238894085791e-02,1.380669986962392015e-01,9.534500389859775979e-03,2.535301391692014739e-01,8.189413930621376736e-02
1.020000000000000018e+00,9.043915584849906986e-02,3.930681738698324490e-01,9.192032248593563423e-03,2.323534929761535694e-01,6.116941309098533619e-02
1.040000000000000036e+00,8.562961746598811430e-02,2.549191494343870379e-01,8.453874515758274741e-03,3.262006676210093548e-01,7.155826155029888780e-02
1.060000000000000053e+00,6.422872686199086745e-02,1.192423513909382088e-01,9.653510843248858456e-03,2.347322807420154644e-01,7.977322453673625635e-02
1.080000000000000071e+00,8.596787493648452849e-02,1.252667106109874584e-01,7.037274478695600133e-03,2.649909002171522698e-01,7.933676954341307985e-02
1.100000000000000089e+00,7.200081356099848062e-02,1.545004276594045545e-01,9.845423505976584264e-03,2.295424991258794289e-01,8.594631776906606901e-02
1.120000000000000107e+00,6.279075226872947446e-02,3.681619537128510422e-01,1.180377460110018477e-02,2.022745596411979763e-01,6.894323624305254139e-02
1.140000000000000124e+00,7.380130143611930704e-02,2.355567651707207999e-01,1.003150201968532225e-02,2.429487044076022173e-01,7.296925234874634958e-02
1.159999999999999920e+00,6.533370104957871016e-02,1.640909911873610627e-01,1.090128917465764055e-02,2.367907203885918910e-01,5.520118485413786497e-02
1.179999999999999938e+00,6.191278360328434510e-02,1.715644882593590215e-01,1.022761744660847551e-02,1.876489781716244865e-01,4.788205076241243419e-02
1.199999999999999956e+00,6.920916828930916143e-02,1.556084023671166494e-01,7.972636291486876262e-03,1.831199188571817071e-01,4.053536922309174811e-02
1.219999999999999973e+00,5.756273432276829555e-02,2.772440520081867477e-01,5.720242371396185889e-03,1.599587291996368288e-01,5.006498799589235299e-02
1.239999999999999991e+00,6.357902681653319898e-02,2.083804658097707929e-01,4.391285823193731043e-03,2.001018515807964915e-01,4.331663247089007768e-02
1.260000000000000009e+00,6.927719171672490350e-02,9.490224604031598232e-02,2.650300028691123660e-03,1.371486510966285766e-01,4.155288593029708710e-02
1.280000000000000027e+00,5.273827996372604937e-02,1.423348826790903077e-01,1.548348093695451526e-03,1.474376049566648583e-01,3.964433881416042776e-02
1.300000000000000044e+00,6.538743900243405849e-02,1.214883817284014150e-01,7.421750079294438598e-04,1.288054454425615614e-01,3.227906801993924574e-02
1.320000000000000062e+00,6.235533337297813339e-02,3.249038790807751154e-01,2.262631228299969452e-04,1.117104612664259755e-01,2.862484984727750939e-02
1.340000000000000080e+00,6.078240283980574504e-02,1.190287971951062840e-01,1.082892799277489150e-04,1.386183709202325753e-01,2.378985806569737169e-02
1.360000000000000098e+00,6.456668856002177603e-02,9.520081927202835026e-02,1.386977009282959993e-04,1.365591058722465390e-01,1.930475929359759882e-02
1.380000000000000115e+00,5.364372849405967675e-02,1.172893944577505371e-01,2.718436311112656435e-04,1.114864881316568745e-01,1.330775933428498571e-02
1.400000000000000133e+00,6.135294449850225984e-02,1.274397321011616346e-01,4.849924404360780243e-04,8.568912022030218678e-02,1.011964374417867289e-02
1.419999999999999929e+00,7.012337306267303616e-02,1.637993732782124512e-01,6.778273606810534787e-04,6.294377638646297957e-02,4.860973876234652748e-03
1.439999999999999947e+00,6.198524111083812682e-02,8.882985879189192469e-02,1.143288282889123918e-03,7.287968470305779267e-02,3.527177281934026302e-03
1.459999999999999964e+00,5.568918537845696931e-02,3.834913253753926415e-02,1.456877504242074179e-03,4.872958734202361558e-02,1.277362124128253234e-03
1.479999999999999982e+00,6.600727642243760240e-02,8.781971191596157911e-02,1.786890498084900327e-03,5.840278862187018444e-02,6.645467915294533262e-04
1.500000000000000000e+00,6.680933225703823697e-02,4.573477011044179558e-02,1.723127027580105596e-03,5.477679355562968533e-02,4.322174119087949812e-04
1.520000000000000018e+00,7.021237459747108056e-02,1.082849153502618567e-01,1.609670616290668566e-03,4.925094696499943830e-02,5.279878176177134948e-04
1.540000000000000036e+00,6.649794908780463920e-02,2.581199363212247078e-02,1.432161351599755108e-03,5.413958180163364747e-02,7.870809074439198173e-04
1.560000000000000053e+00,6.032534098514087673e-02,2.215726070570765704e-02,1.138820889257554335e-03,5.308150162993861831e-02,1.028836776534422471e-03
1.580000000000000071e+00,7.504662387259931899e-02,3.519316525790248951e-02,1.445007062423695875e-03,4.122893159469301350e-02,1.356479702266241531e-03
1.600000000000000089e+00,7.721024814222503252e-02,2.486832021484898514e-02,9.994973359834066935e-04,2.801206715299674188e-02,1.043415608707760423e-03
1.620000000000000107e+00,7.418019661266972431e-02,6.277270320324636332e-02,6.637955436953056924e-04,1.729655834172341353e-02,1.047722007432508881e-03
1.640000000000000124e+00,6.606515821883894579e-02,2.004471679151658553e-02,4.827653260229006964e-04,2.130081352300061334e-02,6.943631775868915144e-04
1.660000000000000142e+00,7.081962798904732626e-02,1.344227992595957259e-02,2.205306398524486445e-04,1.532963906763642331e-02,1.046263889566631262e-03
1.679999999999999938e+00,7.958254347100911230e-02,4.227586372678033416e-02,1.793451937564992599e-04,2.251345807677177652e-02,1.109231776852639528e-03
1.699999999999999956e+00,7.902080325536577077e-02,2.141261930944178202e-02,1.156236995709489273e-04,2.074345986270642941e-02,1.338436658840536954e-03
1.719999999999999973e+00,6.801512891706960884e-02,2.844880158885041213e-02,8.143877543180108797e-05,1.927625479012281748e-02,1.364636222348165505e-03
1.739999999999999991e+00,6.179624767275863212e-02,1.210904682454356368e-02,1.138660841221758835e-04,1.666249683328308723e-02,1.376060250646233499e-03
1.760000000000000009e+00,7.556370789872010607e-02,1.384876087766247210e-02,1.951588407019336506e-04,1.600021207769933285e-02,7.527607335665031105e-04
1.780000000000000027e+00,6.808162862510967750e-02,3.206082961495688999e-02,3.136524349059711925e-04,1.245562910085679445e-02,5.317897131855441094e-04
1.800000000000000044e+00,6.199230836615906431e-02,1.962632370299863954e-02,3.368130064160439543e-04,9.062567052115513833e-03,5.076504350997665524e-04
1.820000000000000062e+00,5.567168939657154980e-02,3.043080181663411835e-02,4.335855046890546571e-04,5.896167571344321581e-03,4.181887200800772186e-04
1.840000000000000080e+00,5.127155396965957235e-02,1.258810120376128994e-02,3.764487117213352260e-04,9.082576738853927883e-03,5.442514451572031363e-04
1.860000000000000098e+00,5.262245676856871363e-02,1.411945353269884046e-02,3.401732820780881388e-04,6.998734450189862330e-03,4.489437490053070374e-04
1.880000000000000115e+00,5.043349232905135204e-02,4.605384145385265499e-02,4.269640276048847953e-04,1.131342518573103147e-02,7.099340223304013726e-04
1.900000000000000133e+00,4.284543602664036416e-02,1.437576146906288828e-02,3.508994806497959542e-04,9.767297904120102875e-03,4.306048379023599219e-04
1.919999999999999929e+00,3.347259212843595871e-02,2.124813029624587901e-02,3.981263644258834617e-04,9.285834868361507455e-03,3.908634611933127891e-04
1.939999999999999947e+00,3.495463250186703341e-02,1.091538501324770295e-02,4.013415545091179220e-04,6.578133710878346536e-03,2.011401561284554759e-04
1.959999999999999964e+00,3.338312557780854367e-02,1.065478787913979632e-02,3.194259078485390461e-04,6.529888418849035502e-03,1.799219891658028296e-04
1.979999999999999982e+00,2.983815886616039692e-02,3.545913360836668027e-02,3.287438533834721711e-04,6.298413354138448703e-03,8.276668835170274564e-05
2.000000000000000000e+00,2.415207341573005068e-02,8.894353366261998836e-03,3.647144125159040092e-04,6.507572323631692288e-03,5.233084166794361514e-05
2.020000000000000018e+00,2.144900853595229501e-02,5.501282653111494274e-03,3.989704637972817862e-04,5.333940489471138656e-03,5.790495927153405315e-05
2.040000000000000036e+00,2.207666098090164258e-02,3.702872852258665397e-03,3.889891464283377290e-04,8.554118899670155526e-03,3.151010795052190222e-05
2.060000000000000053e+00,2.061689490326253787e-02,2.818957222462129420e-03,3.849820317918532428e-04,5.936591946110949744e-03,2.742265951083680070e-05
2.080000000000000071e+00,1.900816808391622009e-02,1.390588140678550126e-02,3.055746762926115105e-04,8.356003766685169212e-03,1.532594249081586707e-05
2.100000000000000089e+00,1.466190655738044100e-02,1.996091556832652221e-03,2.520409363791954066e-04,5.987910037311834979e-03,1.691547674358829159e-05
2.120000000000000107e+00,1.498177016297151144e-02,2.812727767544767003e-03,2.126064215511734481e-04,5.176938112029230363e-03,1.015728345384494432e-05
2.140000000000000124e+00,1.493250002992833024e-02,1.271342634537749126e-03,1.712049877540010919e-04,3.201498794459363851e-03,1.445369797353691338e-05
2.160000000000000142e+00,1.590662052002939433e-02,1.148307875093358774e-03,1.930523077642914628e-04,3.430126863989110646e-03,1.099424646327681143e-05
2.180000000000000160e+00,1.319352691422634449e-02,3.888665808701142427e-03,1.490668140810525409e-04,4.818046475457613692e-03,1.150719773731850330e-05
2.200000000000000178e+00,9.084863888583075489e-03,5.410683083137522590e-04,1.083972775310295696e-04,5.932624235760692276e-03,5.385181890979137765e-06
2.220000000000000195e+00,1.218528177819200309e-02,7.481419313208900008e-04,7.079355073773480663e-05,4.875388808903941690e-03,5.016484424520274310e-06
2.240000000000000213e+00,1.188273293389831113e-02,4.431470366703557889e-04,4.234343028380728002e-05,5.771334624701146207e-03,4.869519487974962652e-06
2.260000000000000231e+00,9.151475377306168141e-03,3.047020149187158506e-04,3.066008525864514968e-05,3.163328361693432556e-03,4.098327765861370705e-06
2.280000000000000249e+00,8.060090561568269973e-03,2.393848870204171378e-03,1.978284863235017777e-05,3.070376187178395274e-03,5.751815541885180004e-06
2.300000000000000266e+00,7.086522371786444126e-03,3.015388236478517029e-04,1.294080731167840287e-05,1.765900297684898368e-03,7.490074705994986431e-06
2.319999999999999840e+00,7.091218245014660297e-03,3.653608206835112868e-04,7.892583085590732620e-06,1.495292596764655332e-03,1.223729653179162422e-05
2.339999999999999858e+00,7.578781406430091551e-03,1.780986391351720751e-04,7.055724099295747819e-06,1.200106286193848614e-03,4.408041370470624969e-06
2.359999999999999876e+00,5.128426851832775489e-03,1.928606202208966341e-04,5.491789284381559723e-06,1.525479302901004350e-03,4.466799079903468102e-06
2.379999999999999893e+00,3.885790028252719686e-03,9.594502457269878408e-04,3.382934644881323948e-06,2.531766145384990903e-03,1.197374556148534418e-06
2.399999999999999911e+00,4.489165838266378876e-03,3.183577454161547063e-04,3.554256716725595220e-06,2.825598971731676807e-03,7.643664812972007809e-07
2.419999999999999929e+00,3.629671736335726446e-03,2.533508001078861463e-04,2.181904636247200324e-06,2.157535459805973600e-03,3.732396419296720694e-07
2.439999999999999947e+00,3.777649476806893558e-03,2.732759424593834995e-04,1.858403015111707654e-06,1.846323099250318225e-03,6.937951039845647898e-07
2.459999999999999964e+00,2.369485833272882286e-03,2.231051970448984635e-04,2.402043148756053422e-06,8.341276729448730484e-04,9.556027260259079281e-07
