t,traj_0,traj_1,traj_2,traj_3,traj_4,traj_5,traj_6,traj_7,traj_8,traj_9
6.700000000000000400e-01,1.258582930259465327e-01,4.121336304521456828e-01,3.364820851872361573e-01,2.961732601190827929e-01,5.107261180715804150e-01,4.091087097952277873e-01,6.047830938565875725e-01,8.883184325728246677e-02,5.205187414290221026e-01,2.899489219947307128e-01
6.800000000000000488e-01,6.127659900203741121e-03,3.221840163039057514e-01,1.853733348740038422e-01,3.554948627586662080e-01,4.791617124435350594e-01,2.491647526054287243e-01,4.175225923389718624e-02,1.489814818966040399e-01,4.449606795497320633e-01,4.242793666626754057e-01
6.900000000000000577e-01,3.297329277987609488e-04,3.345460064096182906e-01,1.507325018926075344e-01,1.701308969303062246e-01,5.152044565042279700e-01,1.780014002557225306e-01,4.669229550729436240e-01,5.907308641435944641e-02,5.021126164518782131e-01,1.848763273318158873e-01
7.000000000000000666e-01,7.180334454572548895e-03,2.991669065624053547e-01,9.621124386208708412e-02,2.425818736123802333e-01,4.697501256910909806e-01,3.188901729052607825e-01,2.283763909581515983e-01,1.459623918781550178e-01,4.695463059186095744e-01,9.687598535145659773e-02
7.099999999999999645e-01,6.969428310858632840e-03,3.040764955895307597e-01,3.116028904207183148e-01,3.622151112890344415e-01,5.074637060825660795e-01,4.469436375722998234e-01,1.609229076298600569e-01,6.291552838321745611e-02,3.934119534158976861e-01,4.045374881097665298e-01
7.199999999999999734e-01,1.187196070916427537e-01,3.342654812724291657e-01,2.824304771234464884e-01,1.240772447569853804e-01,4.951726438628074600e-01,5.500135730129062095e-01,4.177681486232178165e-01,5.762682271930072986e-01,3.739543954567383088e-01,2.047592565004870968e-01
7.299999999999999822e-01,4.509925745625748125e-04,3.381316519314528368e-01,1.551830564593223161e-01,2.133186259302572718e-01,4.698043926054201180e-01,4.567073600826760393e-01,1.229942029502053592e-02,2.409716690942520778e-01,4.129833298216960547e-01,5.308218325958242306e-02
7.399999999999999911e-01,3.582268466098650905e-02,2.967921979297631907e-01,2.467503905252333984e-01,3.788728576188777342e-01,4.470321134632460058e-01,5.897808530975945374e-02,4.417811306466173371e-01,5.401333623893039837e-02,2.971528404285885272e-01,2.322455749739776865e-01
7.500000000000000000e-01,5.874275581927189578e-03,2.778151413898544142e-01,1.200137863496558710e-01,2.581388846484234390e-01,4.158016571712235265e-01,1.884136945323344192e-01,2.336689475701494156e-01,2.517875033703749210e-01,2.998602409027704696e-01,5.094984766654767627e-01
7.600000000000000089e-01,9.606209999905813979e-02,2.823987504416475280e-01,1.845467823757054593e-01,1.679584528190905535e-02,4.229806560740533850e-01,2.662485673354206273e-01,1.747589357212789296e-01,2.747808289583302255e-01,4.664219011288183170e-01,2.335409268788214698e-01
