t,traj_0,traj_1,traj_2,traj_3,traj_4,traj_5,traj_6,traj_7,traj_8,traj_9
6.500000000000000222e-01,2.924412512950798071e-01,3.703952754241849471e-02,6.557998155495758409e-03,5.055042984471702638e-01,1.449880240222687355e-01,1.166259093602455416e-01,-7.377196345176864622e-02,-3.772646576322075725e-04,3.551002965488001678e-02,6.924304369523169262e-07
6.600000000000000311e-01,3.365350291376059122e-01,3.562688583334992776e-02,8.488720564953115486e-03,4.077923522571960113e-01,2.295003441619597739e-01,1.225465292766892006e-01,2.803478860734413460e-06,-5.149029399524066020e-03,3.818496270329323899e-02,-5.118412721040611901e-03
6.700000000000000400e-01,4.000749504232098963e-01,1.790780198203766604e-01,1.068314917312271611e-03,3.307339968059393454e-01,3.864412622880265546e-01,1.344118252590154883e-01,1.996410383713973901e-03,1.022288236819436230e-01,3.176391022756536869e-02,-1.779222310453727751e-01
6.800000000000000488e-01,3.818787811846355851e-01,5.152646332265792273e-02,2.180235052035613651e-03,2.101380420121370940e-01,9.784878778377702202e-02,6.718247356100956469e-02,5.379924228291942112e-03,-9.478471685771764222e-05,1.273346620817381869e-01,-4.602385011467885711e-05
6.900000000000000577e-01,2.898029083695062291e-01,3.015543202037064552e-02,-8.273198859588649923e-02,3.473865983100751231e-01,5.051294164654621666e-01,2.648816977483258936e-02,-6.196379914087022343e-03,4.773476808872874518e-04,9.784530397989833761e-02,-7.306587585365161746e-04
7.000000000000000666e-01,3.530049295513653096e-01,1.689177319803238653e-01,1.349465813305204993e-02,4.162102330718246423e-01,8.345904474837109732e-02,-7.863292874469834243e-04,-5.466628251623862874e-05,8.033597423698236178e-04,4.124857559542668278e-02,-6.688615214054419124e-04
7.099999999999999645e-01,3.738095760302054815e-01,2.568576661970352684e-02,1.418945549971754178e-02,5.929053486282731544e-01,1.512181773339724700e-01,8.838894415860458487e-02,9.838719236822308402e-04,-3.645635058807759486e-04,1.634587361751722173e-03,1.991643163149267451e-04
7.199999999999999734e-01,2.588821753996960462e-01,1.161001326641407649e-01,-1.907061089032533125e-03,3.271263269795515183e-01,-5.803815442348432552e-02,1.260064483090093390e-01,2.312684030534930559e-05,2.514129721815875230e-04,9.384272197700693763e-02,3.931731541369488893e-04
7.299999999999999822e-01,3.517461072057039284e-01,1.419501652129314881e-02,5.674976225402335881e-04,2.629946583986311759e-01,9.619059769600959986e-02,3.562609397660788241e-02,1.232002129145558450e-03,6.820757377971589837e-05,4.421399670681993785e-03,-2.808839149589595210e-06
7.399999999999999911e-01,2.043047394654348703e-01,3.040532154821281030e-01,-4.103811891096088155e-02,2.884556100395242462e-01,4.371220229363459997e-01,-2.108480417618373640e-02,5.172315864049671413e-05,-2.930406540212156588e-02,-4.215010537017060521e+00,2.794729028543656724e-03
7.500000000000000000e-01,2.041568271303863535e-01,2.814193466562804613e-02,-4.666725224835542043e-04,4.327864724505333660e-01,3.486263565095591710e-02,4.056612532025217349e-02,-1.654176376621048326e-05,-3.084721722600900867e-05,2.188035541513135701e-02,2.072684682565062236e-06
7.600000000000000089e-01,2.681769538973936551e-01,7.770441186740153182e-03,1.258646824365309246e-02,4.077810811159585658e-01,1.017985630883928155e-01,1.750051311278109922e-01,-2.913898692140179803e-05,4.838109778556850469e-06,5.552932304842237397e-03,-1.926201256752192096e-04
7.700000000000000178e-01,2.761988711044691680e-01,3.152252258703747839e-02,-1.420743203484809702e-01,1.464817728456506429e-01,3.835837144490288342e-01,2.237879835486845381e-01,-7.602757814312847973e-02,9.642688621692749318e-03,5.424368759126201728e-02,-3.572324801026553059e-02
7.800000000000000266e-01,3.110554431184400781e-01,6.286462859847906370e-02,8.393099947247591023e-05,1.222408084588894051e-01,1.050946111737543071e-01,5.523564254706200827e-02,8.169595239082845625e-05,-2.443185454018581920e-06,1.315158286773674898e-02,3.776662048243634964e-05
7.900000000000000355e-01,2.758162331767074482e-01,4.850784902604284021e-02,8.785325607189940766e-03,3.682465035625903105e-01,2.710923161633705392e-01,1.004135394000683495e-01,1.295488079913270440e-05,8.864465021933724343e-04,5.417333820900717412e-02,1.168763909571503582e-03
8.000000000000000444e-01,2.732791251763164175e-01,1.815230759612558933e-02,1.845540607695816092e-04,4.448693092028311868e-01,3.373885340833720266e-03,1.358362702448825954e-01,1.439799036193606559e-03,-6.933020092890734409e-04,3.773518852617962355e-02,9.314629799378185739e-06
8.100000000000000533e-01,2.822174531847435608e-01,1.045002875218109945e-01,1.899261863427979900e-03,4.368143237310038174e-01,2.414390274299868522e-01,2.009830249320144757e-01,5.454855832260408800e-03,-6.424511099161142884e-05,1.388544534955813391e-02,-7.889223344493745600e-05
8.200000000000000622e-01,2.988701334087665029e-01,1.662117340440603108e-01,-3.779630098665597016e-02,1.811708880668871924e-01,6.692441634441248510e-02,2.139090972455915118e-01,-2.273731471972616214e-02,-7.871865000464517773e-04,4.115891386987314826e-01,-8.616164823804435579e-05
8.300000000000000711e-01,2.735800154000236351e-01,1.006209567123118181e-02,8.417110368800345948e-05,1.827427355172817069e-01,5.474279926416289466e-02,9.644700578939850721e-02,2.350674526119743527e-05,-5.104444978067544834e-07,1.155246590046939657e-02,-4.825322910081611022e-08
8.399999999999999689e-01,2.070176802249569514e-01,1.298980769252881251e-01,-2.072871640638638494e-04,3.410292422161020354e-01,1.628342118333836464e-02,1.052846654303782187e-01,1.085406166345962093e-03,4.278178839521562369e-05,2.207401433672913013e-02,-2.875278162061634781e-06
8.499999999999999778e-01,1.527722393399285616e-01,1.284197699475573828e-01,4.700205612643527323e-04,2.358220039568474369e-01,7.881187169860075226e-02,1.601866419754668092e-01,5.177171473396327940e-04,1.735407851959663633e-03,1.428089619335010330e+00,-5.294874160273793428e-06
8.599999999999999867e-01,2.367190909367299090e-01,-5.127090672782767811e-03,3.529126773933972190e-04,2.837708281415929346e-01,1.962705832850910048e-01,1.176397759318302122e-01,4.335634381885893236e-03,-2.754055825919308250e-03,7.640371524842007496e-03,3.586561553275862454e-04
8.699999999999999956e-01,2.135965641938681880e-01,8.432356673562087235e-02,1.018171489708548242e-03,2.215635793275438081e-01,1.391300535317135934e-02,1.319168179763168247e-01,-2.936816773914228572e-04,-7.607936566366173183e-04,8.909364977683941964e-03,1.872588309955510255e-05
8.800000000000000044e-01,2.314798831741779472e-01,2.844753259851636948e-02,1.076981694257685054e-03,1.717160526436089796e-01,8.937856750133232886e-02,7.145104504192453798e-02,3.971898997944012764e-03,1.796266581746305848e-05,5.781379381352356496e-03,1.542847317094287645e-03
8.900000000000000133e-01,1.958168980701332496e-01,-1.129316276613804779e-02,1.273142971830433859e-02,2.371887530825935453e-01,4.967226180113415990e-01,1.690699441601543340e-01,3.217048049699377382e-02,4.666440707783772561e-03,4.125817915936881519e+00,-3.608032042697714346e-04
9.000000000000000222e-01,2.082938473759744780e-01,1.770882967612746051e-01,4.249219786692140077e-05,3.481287273192121834e-01,2.239438611486735120e-01,8.539660926025925691e-02,6.164599415200982960e-04,-8.981918370063860825e-04,8.578217895712933472e-02,-4.684432808148859665e-04
9.100000000000000311e-01,2.246871850748809740e-01,3.472232476972526155e-02,-5.843359437415434043e-06,4.456259828359520614e-01,2.582094910939105800e-02,7.296325722070284847e-02,6.079201070410517049e-03,-3.850427146039039005e-05,2.414664281584700395e-02,7.820123144153401993e-08
9.200000000000000400e-01,2.077428516202348974e-01,7.826715152700071398e-02,1.472597169040398699e-05,2.982026485434531859e-01,-3.647924995163016534e-03,8.817110502171758568e-02,2.130866544526118130e-03,-1.664448832149034815e-06,8.044459343441401344e-02,4.134981303813456844e-04
9.300000000000000488e-01,1.880257321325146391e-01,6.867675605525502824e-02,1.078321420453623013e-03,2.314449643180306881e-01,7.108811608201227872e-02,4.947672524277791500e-02,-4.487472862531577248e-04,3.997045510946433891e-07,5.868104986906643589e-02,-3.809099073420290472e-05
9.400000000000000577e-01,1.975694290912613227e-01,2.474963112717446789e-01,-2.802002881194867560e-03,2.471163459197451284e-01,1.124067563098087030e-01,8.445657283179777708e-02,-7.220512188259317621e-02,-1.139162122504107946e-04,2.167746019106724358e-03,2.074748016399711461e-04
9.500000000000000666e-01,1.633143620034094301e-01,2.512676549437680568e-02,2.891857676515260218e-04,2.557289618235805140e-01,9.128981616468850868e-02,4.441870547939464481e-02,-8.993717755288762445e-05,6.191730488251073576e-04,1.216629330950833032e-02,-3.138880533750330881e-02
9.599999999999999645e-01,1.581564012457611912e-01,1.171060101907105688e-01,-1.184926327154801911e-04,2.069675361892018839e-01,5.805886734232231644e-02,1.486020505766448563e-02,-3.666609957400503801e-05,1.153279050994815165e-07,1.558217060957228263e-02,-1.290470212024366633e-05
9.699999999999999734e-01,1.840557695586457487e-01,8.051892289622470944e-01,-1.086840673976230236e-02,1.612959839972939458e-01,4.291835159832945723e-01,3.674031014674022239e-02,1.321596929501287487e-01,6.933199533638083291e-04,1.110391748753177393e-01,-7.454964488168289226e-05
9.799999999999999822e-01,1.771675905154948272e-01,1.673460372444862329e-02,3.132878727855745692e-03,2.509102751144881571e-01,3.260602357224117592e-02,3.144657088923079324e-02,8.232225262434369291e-04,2.332418226830540437e-05,1.503415469355344133e-02,5.068530647907991310e-07
9.899999999999999911e-01,1.382853511755793852e-01,2.523285533693122445e-02,3.759195944040529674e-03,3.158558123676758478e-01,4.359872515128142278e-02,2.793728330968751200e-02,4.496209461593868089e-06,-4.271233254640202328e-05,8.169716173516979041e-03,-2.449258538610279344e-05
1.000000000000000000e+00,1.335958802280927671e-01,4.409547702110920564e-02,7.145712636731360590e-04,2.573503449273720767e-01,1.093653105379214022e-02,5.502442382167458887e-03,-2.285160280396333141e-06,-4.323537510720521055e-06,7.184606979864685550e-02,-7.888960236581984848e-06
1.010000000000000009e+00,1.213123602474230622e-01,1.538817136422818187e-03,2.448066537255341821e-04,2.829915480084375101e-01,5.336227330920423340e-02,-3.405653916550553575e-03,5.447915123663273258e-06,-4.393459296881860164e-05,3.616018305517101905e-02,-2.180718694823496808e-03
1.020000000000000018e+00,1.345387948467240413e-01,6.859381290051934366e-02,-2.933946443105593660e-02,2.175727196731986890e-01,5.285617128331278336e-02,2.320199375710668005e-02,-3.264904163643957830e-02,5.006517174006007778e-03,-9.045050658033450871e-04,-3.208908572939481239e-04
