t,avg_L
0.000000000000000000e+00,1.000000000000010880e+00
2.000000000000000042e-02,8.157409247705917910e-01
4.000000000000000083e-02,7.591598874861084090e-01
5.999999999999999778e-02,7.740617911969372988e-01
8.000000000000000167e-02,8.403726253766081733e-01
1.000000000000000056e-01,9.572736317042688237e-01
1.199999999999999956e-01,7.837405066904984396e-01
1.400000000000000133e-01,7.291428071923914400e-01
1.600000000000000033e-01,6.881166112882667329e-01
1.799999999999999933e-01,7.744839175453818170e-01
2.000000000000000111e-01,6.605780030320128615e-01
2.200000000000000011e-01,7.399846890694836699e-01
2.399999999999999911e-01,7.308738113327237773e-01
2.600000000000000089e-01,5.997495102927575816e-01
2.800000000000000266e-01,6.337390137234126808e-01
2.999999999999999889e-01,7.968146272963654297e-01
3.200000000000000067e-01,6.809868935769418652e-01
3.400000000000000244e-01,6.990885846191620123e-01
3.599999999999999867e-01,6.741712311644272315e-01
3.800000000000000044e-01,6.253753008949516357e-01
4.000000000000000222e-01,6.818447665800044799e-01
4.199999999999999845e-01,6.224256281328983675e-01
4.400000000000000022e-01,6.660081598820969395e-01
4.600000000000000200e-01,6.311286217884743976e-01
4.799999999999999822e-01,6.625875828052628647e-01
5.000000000000000000e-01,6.428358652022565511e-01
5.200000000000000178e-01,5.544027070315183936e-01
5.400000000000000355e-01,6.201922976548002175e-01
5.600000000000000533e-01,5.117696394714420505e-01
5.799999999999999600e-01,6.079181041280229403e-01
5.999999999999999778e-01,6.398598006902896929e-01
6.199999999999999956e-01,4.874856428093913840e-01
6.400000000000000133e-01,5.715963118107398877e-01
6.600000000000000311e-01,6.087418487868698769e-01
6.800000000000000488e-01,6.007226803346041866e-01
7.000000000000000666e-01,6.966339550863785979e-01
7.199999999999999734e-01,4.506061088306881346e-01
7.399999999999999911e-01,5.198447217501720452e-01
7.600000000000000089e-01,5.054023484416647616e-01
7.800000000000000266e-01,5.543072109962603466e-01
8.000000000000000444e-01,5.582552963140416935e-01
8.200000000000000622e-01,3.625980361411920150e-01
8.399999999999999689e-01,4.620685499481559932e-01
8.599999999999999867e-01,4.620498645858848175e-01
8.800000000000000044e-01,4.205676851645869796e-01
9.000000000000000222e-01,5.182329621907009187e-01
9.200000000000000400e-01,3.231873289169487906e-01
9.400000000000000577e-01,4.250859791856518299e-01
9.599999999999999645e-01,3.721251272303555679e-01
9.799999999999999822e-01,3.986362877408767824e-01
1.000000000000000000e+00,4.256297812827810612e-01
1.020000000000000018e+00,2.850843245238262602e-01
1.040000000000000036e+00,3.377450343837843372e-01
1.060000000000000053e+00,3.928322973696462550e-01
1.080000000000000071e+00,3.662593995068696429e-01
1.100000000000000089e+00,2.920965147434093079e-01
1.120000000000000107e+00,1.997761212461560132e-01
1.140000000000000124e+00,1.963289424418858953e-01
1.159999999999999920e+00,2.058352990352274869e-01
1.179999999999999938e+00,1.864206577745054771e-01
1.199999999999999956e+00,1.652796392860845509e-01
1.219999999999999973e+00,1.603347107429781149e-01
1.239999999999999991e+00,1.666309680331618526e-01
1.260000000000000009e+00,1.398738762417469084e-01
1.280000000000000027e+00,1.191469149746921530e-01
1.300000000000000044e+00,1.230304087871080115e-01
1.320000000000000062e+00,1.285705398310924008e-01
1.340000000000000080e+00,1.813170478300439314e-01
1.360000000000000098e+00,2.007557503787140152e-01
1.380000000000000115e+00,1.640512581120642799e-01
1.400000000000000133e+00,1.570216373064388937e-01
1.419999999999999929e+00,1.039675597299874049e-01
1.439999999999999947e+00,1.334245441378410779e-01
1.459999999999999964e+00,1.164217135192966851e-01
1.479999999999999982e+00,7.814373831916573976e-02
1.500000000000000000e+00,7.134199297757010116e-02
1.520000000000000018e+00,6.445397722538515062e-02
1.540000000000000036e+00,5.130261293331136313e-02
1.560000000000000053e+00,4.183202331337422530e-02
1.580000000000000071e+00,4.286627019849836850e-02
1.600000000000000089e+00,3.354442012830993053e-02
1.620000000000000107e+00,3.318108293502842338e-02
1.640000000000000124e+00,4.103339918265915681e-02
1.660000000000000142e+00,6.378334424384617118e-02
1.679999999999999938e+00,4.998798989916830582e-02
1.699999999999999956e+00,5.052983297375165939e-02
1.719999999999999973e+00,3.573497022740534240e-02
1.739999999999999991e+00,5.906385719961223385e-02
1.760000000000000009e+00,6.920534750404118418e-02
1.780000000000000027e+00,4.024340546766500687e-02
1.800000000000000044e+00,3.260722437037334026e-02
1.820000000000000062e+00,2.460166944853927132e-02
1.840000000000000080e+00,3.310361518437043848e-02
1.860000000000000098e+00,3.300976916541841638e-02
1.880000000000000115e+00,2.117592496784297118e-02
1.900000000000000133e+00,2.828598793303689629e-02
1.919999999999999929e+00,2.370151913667610175e-02
1.939999999999999947e+00,3.061147061663004390e-02
1.959999999999999964e+00,2.943838594548281104e-02
1.979999999999999982e+00,1.763144796031668182e-02
2.000000000000000000e+00,2.259702600184836790e-02
2.020000000000000018e+00,1.795522312376849824e-02
2.040000000000000036e+00,2.007365081945023527e-02
2.060000000000000053e+00,2.045678707502426516e-02
2.080000000000000071e+00,1.092184415537190978e-02
2.100000000000000089e+00,1.354435609142315769e-02
2.120000000000000107e+00,9.028012797730028058e-03
2.140000000000000124e+00,9.332370441930051136e-03
2.160000000000000142e+00,7.464953477126101515e-03
2.180000000000000160e+00,4.597571399751080277e-03
2.200000000000000178e+00,4.782330612060534634e-03
2.220000000000000195e+00,3.821581143717120346e-03
2.240000000000000213e+00,3.663361168846749477e-03
2.260000000000000231e+00,2.806286253025574735e-03
2.280000000000000249e+00,2.019936422778322287e-03
2.300000000000000266e+00,2.806786275246843463e-03
2.319999999999999840e+00,2.189878020975004422e-03
2.339999999999999858e+00,1.877688071776594404e-03
2.359999999999999876e+00,1.278344030716941845e-03
2.379999999999999893e+00,9.634724567621729460e-04
2.399999999999999911e+00,1.688619609364447284e-03
2.419999999999999929e+00,1.131636515080258493e-03
2.439999999999999947e+00,7.203800720214528861e-04
2.459999999999999964e+00,8.754979154347353231e-04
2.479999999999999982e+00,8.184814180091777537e-04
2.500000000000000000e+00,1.775700019511493614e-03
2.520000000000000018e+00,1.425243058305950428e-03
2.540000000000000036e+00,8.673384029678738545e-04
2.560000000000000053e+00,9.809280320636675279e-04
2.580000000000000071e+00,1.099399358773318815e-03
2.600000000000000089e+00,1.366728492209059965e-03
2.620000000000000107e+00,8.253087696374081326e-04
2.640000000000000124e+00,1.355194961139034133e-03
2.660000000000000142e+00,1.172517077536740790e-03
2.680000000000000160e+00,1.314743180102190701e-03
2.700000000000000178e+00,9.705018869482702785e-04
2.720000000000000195e+00,6.658972981422763135e-04
2.740000000000000213e+00,6.575545076958458400e-04
2.760000000000000231e+00,7.620964773903019613e-04
2.780000000000000249e+00,8.024404823117501848e-04
2.800000000000000266e+00,1.831681503222930925e-03
2.819999999999999840e+00,1.893217970835379960e-03
2.839999999999999858e+00,8.552847032097081210e-04
2.859999999999999876e+00,8.921185546582480544e-04
2.879999999999999893e+00,5.804802597550094657e-04
2.899999999999999911e+00,1.085564884967730624e-03
2.919999999999999929e+00,1.120335530509668394e-03
2.939999999999999947e+00,8.320494027081324273e-04
2.959999999999999964e+00,8.310339037209976774e-04
2.979999999999999982e+00,5.839854732945440460e-04
3.000000000000000000e+00,8.518200612349944916e-04
3.020000000000000018e+00,5.934162764833267236e-04
3.040000000000000036e+00,6.039422792201547003e-04
3.060000000000000053e+00,4.925875629117286826e-04
3.080000000000000071e+00,3.751201475337365295e-04
3.100000000000000089e+00,4.000546221360148534e-04
3.120000000000000107e+00,4.806627568576679285e-04
3.140000000000000124e+00,3.153260958936855663e-04
3.160000000000000142e+00,2.549231835004164121e-04
3.180000000000000160e+00,2.103270363653263393e-04
3.200000000000000178e+00,2.406479715734919896e-04
3.220000000000000195e+00,2.455821219919926738e-04
3.240000000000000213e+00,1.602018338172134422e-04
3.260000000000000231e+00,1.547154196497369015e-04
3.280000000000000249e+00,9.762114744472158575e-05
3.300000000000000266e+00,1.277513410309394945e-04
3.320000000000000284e+00,1.082940719144990854e-04
