t,traj_0,traj_1,traj_2,traj_3,traj_4
0.000000000000000000e+00,1.000000000000008660e+00,1.000000000000007550e+00,1.000000000000019540e+00,1.000000000000025979e+00,1.000000000000024425e+00
2.000000000000000042e-02,9.920669904992810428e-01,9.993055714425370661e-01,9.984375968157349623e-01,9.213488950870246663e-01,8.809494679725107247e-01
4.000000000000000083e-02,9.947692131995317100e-01,9.994273265962005937e-01,9.980975500810598255e-01,8.815192622744244533e-01,8.667322486724312602e-01
5.999999999999999778e-02,9.944872404258269238e-01,9.999309038314634357e-01,9.982892840593535766e-01,9.978239192923468170e-01,9.964949894135012309e-01
8.000000000000000167e-02,9.780279448013937671e-01,9.991328599180701042e-01,9.929877073304096413e-01,9.918015126707100393e-01,8.114785361589793578e-01
1.000000000000000056e-01,9.580487115301858925e-01,9.991927716414421567e-01,9.906495311203172838e-01,9.284301774522368822e-01,7.648589606488417347e-01
1.199999999999999956e-01,9.283934058550662449e-01,9.990410372958683505e-01,9.851909838227553839e-01,9.890945694230598439e-01,9.615395135533655324e-01
1.400000000000000133e-01,8.728577692959670342e-01,9.975544884973928106e-01,9.736094224948593778e-01,9.566566640879119454e-01,7.451486671691593955e-01
1.600000000000000033e-01,8.158890851099195318e-01,9.969654042622604351e-01,9.635609825004536333e-01,9.839987416380692187e-01,6.739912759307971069e-01
1.799999999999999933e-01,7.459342810741091956e-01,9.955292218276358129e-01,9.554010870132033650e-01,9.760732074827898064e-01,8.719654689111532297e-01
2.000000000000000111e-01,6.627080501642109711e-01,9.927311177181016300e-01,9.471158675232592694e-01,8.521613564247514372e-01,7.562520775435516152e-01
2.200000000000000011e-01,5.926229407230582114e-01,9.904735042117560617e-01,9.426471159039536696e-01,9.829998116897675775e-01,6.800176968410425182e-01
2.399999999999999911e-01,5.253460154437736840e-01,9.870237667282097949e-01,9.370643984203416155e-01,9.743855103550456143e-01,7.711078724012988550e-01
2.600000000000000089e-01,4.698359912536922423e-01,9.822346866652792441e-01,9.332991554936830303e-01,8.195321202735876831e-01,8.200038116621428674e-01
2.800000000000000266e-01,4.339722562628086644e-01,9.778072386008793693e-01,9.424774254994118250e-01,9.508770814615682410e-01,7.798274180439517256e-01
2.999999999999999889e-01,4.150466231884334944e-01,9.719027357955902779e-01,9.536750459162612881e-01,9.703773303160432295e-01,7.457924898513833556e-01
3.200000000000000067e-01,4.090338687949312546e-01,9.647521047617817480e-01,9.575622383895913137e-01,8.918298655890540827e-01,8.816915454207614466e-01
3.400000000000000244e-01,4.225260489282701704e-01,9.575928227562051642e-01,9.503031144181961487e-01,9.377234719567857368e-01,8.858695984866462592e-01
3.599999999999999867e-01,4.413881679114736167e-01,9.487983464439097014e-01,9.327933277006774659e-01,9.175661296463850647e-01,7.994340995450665011e-01
3.800000000000000044e-01,4.662072694153864272e-01,9.393490857138081518e-01,9.140556790497493811e-01,9.430586768693829391e-01,8.718546206538337895e-01
4.000000000000000222e-01,4.971069071957677776e-01,9.296216416790112902e-01,8.957921318697912305e-01,9.351134083296658295e-01,9.221147939975012919e-01
4.199999999999999845e-01,5.233528037860396553e-01,9.185411118196514790e-01,8.573311699851781098e-01,8.485709202611134705e-01,8.408331172536251952e-01
4.400000000000000022e-01,5.454109976315766328e-01,9.070946330962027515e-01,7.984987108239877118e-01,8.797928601705228280e-01,8.182330727009279325e-01
4.600000000000000200e-01,5.668504888917836881e-01,8.956561860647676010e-01,7.369802733728864075e-01,9.233531141670160425e-01,9.126625438050798289e-01
4.799999999999999822e-01,5.744860879873424642e-01,8.827515061114737938e-01,6.865403846022085643e-01,8.390619987498181276e-01,8.171980655544203165e-01
