t,avg_L
0.000000000000000000e+00,1.000000000000019540e+00
2.000000000000000042e-02,9.920669904992810428e-01
4.000000000000000083e-02,9.947692131995317100e-01
5.999999999999999778e-02,9.978239192923468170e-01
8.000000000000000167e-02,9.918015126707100393e-01
1.000000000000000056e-01,9.580487115301858925e-01
1.199999999999999956e-01,9.851909838227553839e-01
1.400000000000000133e-01,9.566566640879119454e-01
1.600000000000000033e-01,9.635609825004536333e-01
1.799999999999999933e-01,9.554010870132033650e-01
2.000000000000000111e-01,8.521613564247514372e-01
2.200000000000000011e-01,9.426471159039536696e-01
2.399999999999999911e-01,9.370643984203416155e-01
2.600000000000000089e-01,8.200038116621428674e-01
2.800000000000000266e-01,9.424774254994118250e-01
2.999999999999999889e-01,9.536750459162612881e-01
3.200000000000000067e-01,8.918298655890540827e-01
3.400000000000000244e-01,9.377234719567857368e-01
3.599999999999999867e-01,9.175661296463850647e-01
3.800000000000000044e-01,9.140556790497493811e-01
4.000000000000000222e-01,9.221147939975012919e-01
4.199999999999999845e-01,8.485709202611134705e-01
4.400000000000000022e-01,8.182330727009279325e-01
4.600000000000000200e-01,8.956561860647676010e-01
4.799999999999999822e-01,8.171980655544203165e-01
5.000000000000000000e-01,7.740525608432055060e-01
5.200000000000000178e-01,8.564625764448394740e-01
5.400000000000000355e-01,7.353667166874687799e-01
5.600000000000000533e-01,7.108551362444041066e-01
5.799999999999999600e-01,8.143199371143652332e-01
5.999999999999999778e-01,6.971548099606715843e-01
6.199999999999999956e-01,7.122654231285808768e-01
6.400000000000000133e-01,7.439166049447264450e-01
6.600000000000000311e-01,7.460757427019801824e-01
6.800000000000000488e-01,7.390341847703437717e-01
7.000000000000000666e-01,7.232553729963818734e-01
7.199999999999999734e-01,7.055335877863114780e-01
7.399999999999999911e-01,6.910469207437183181e-01
7.600000000000000089e-01,5.889936763575286394e-01
7.800000000000000266e-01,5.545848376211858222e-01
8.000000000000000444e-01,5.856549141299037808e-01
8.200000000000000622e-01,6.025827180631072588e-01
8.399999999999999689e-01,6.046596532812180680e-01
8.599999999999999867e-01,5.865818141688369236e-01
8.800000000000000044e-01,5.682075653193017217e-01
9.000000000000000222e-01,5.498152682906898292e-01
9.200000000000000400e-01,5.481219782972741594e-01
9.400000000000000577e-01,5.241574298419166000e-01
9.599999999999999645e-01,4.942638832235114466e-01
9.799999999999999822e-01,4.756532948485482915e-01
1.000000000000000000e+00,4.568487272860609627e-01
1.020000000000000018e+00,4.515162595714116156e-01
1.040000000000000036e+00,4.241736424654287130e-01
1.060000000000000053e+00,4.037049009330667126e-01
1.080000000000000071e+00,3.828649395720016835e-01
1.100000000000000089e+00,3.212378933502071932e-01
1.120000000000000107e+00,3.030052763166221630e-01
1.140000000000000124e+00,2.405939834163164648e-01
1.159999999999999920e+00,2.087960993882857219e-01
1.179999999999999938e+00,2.012412058674958037e-01
1.199999999999999956e+00,1.598818587783549239e-01
1.219999999999999973e+00,1.526612379146262133e-01
1.239999999999999991e+00,1.915354038885692112e-01
1.260000000000000009e+00,1.327016715200166896e-01
