t,avg_L
0.000000000000000000e+00,9.999999999943754991e-01
2.000000000000000042e-02,1.028322563797483991e+00
4.000000000000000083e-02,2.698069545170957498e-02
5.999999999999999778e-02,2.361510899453913431e-02
8.000000000000000167e-02,-4.097887937024500826e-01
1.000000000000000056e-01,8.594035948730291419e-02
1.199999999999999956e-01,-8.915603290515170087e+00
1.400000000000000133e-01,-2.004730083895537793e-02
1.600000000000000033e-01,2.082316977185052001e-02
1.799999999999999933e-01,7.466101245830834843e-02
2.000000000000000111e-01,6.202896281974894233e-03
2.200000000000000011e-01,8.453403375881188708e+01
2.399999999999999911e-01,-6.772867513749981916e-02
2.600000000000000089e-01,-2.202919543783371514e-02
2.800000000000000266e-01,3.120917737644521989e-02
2.999999999999999889e-01,6.741061351629442592e-04
3.200000000000000067e-01,7.159890216894960524e+00
3.400000000000000244e-01,-6.732950683057610242e-01
3.599999999999999867e-01,-6.299235490171024030e-04
3.800000000000000044e-01,2.604522762836757478e-03
4.000000000000000222e-01,1.615812641088260060e-04
4.199999999999999845e-01,-2.213229395344441218e+04
4.400000000000000022e-01,-4.256787058712097505e+00
4.600000000000000200e-01,-1.601046026645391168e-02
4.799999999999999822e-01,2.749836216703069412e-04
5.000000000000000000e-01,1.542965054890640465e-04
5.200000000000000178e-01,-1.819716969469497781e+04
5.400000000000000355e-01,-1.851055264793128652e+00
5.600000000000000533e-01,9.243125803555825651e-03
5.799999999999999600e-01,6.054551217169695749e-05
5.999999999999999778e-01,1.015948682304751622e-04
6.199999999999999956e-01,1.079863030193188926e+06
6.400000000000000133e-01,5.695410058939504694e+00
6.600000000000000311e-01,1.638800492933290692e-03
6.800000000000000488e-01,9.652586837249186214e-05
7.000000000000000666e-01,1.374870382792335123e-05
7.199999999999999734e-01,2.404998596391211264e+06
7.399999999999999911e-01,4.786524155432300809e+00
7.600000000000000089e-01,-2.642793184320669240e-04
7.800000000000000266e-01,1.374912147327773074e-05
8.000000000000000444e-01,5.188736766563789766e-05
8.200000000000000622e-01,1.611875869643972442e+07
8.399999999999999689e-01,5.032236098166652738e+00
8.599999999999999867e-01,-1.447840443499555808e-04
8.800000000000000044e-01,1.898121605211566473e-05
9.000000000000000222e-01,-1.918786615734817085e-05
9.200000000000000400e-01,8.521489818128898740e+07
9.400000000000000577e-01,-1.135301587242915744e+00
9.599999999999999645e-01,-3.716635104663494702e-05
9.799999999999999822e-01,1.421930088119754469e-05
1.000000000000000000e+00,-1.137179072905185858e-05
1.020000000000000018e+00,-2.058704577447392419e+07
1.040000000000000036e+00,3.938952540937686320e-01
1.060000000000000053e+00,-8.513896511169437580e-07
1.080000000000000071e+00,3.048531941096201857e-05
1.100000000000000089e+00,-2.392036272163650069e-04
1.120000000000000107e+00,-9.889081094424183667e+07
1.140000000000000124e+00,-1.067288097007765557e-01
1.159999999999999920e+00,4.193233447133876448e-07
1.179999999999999938e+00,2.380266160483636290e-05
1.199999999999999956e+00,-1.040136891834656218e-04
1.219999999999999973e+00,-1.932934998576234281e+07
1.239999999999999991e+00,-3.340487205333652048e-03
1.260000000000000009e+00,1.575651199573526656e-07
1.280000000000000027e+00,1.735734551518721650e-04
1.300000000000000044e+00,-1.274308498753391693e-05
1.320000000000000062e+00,-7.173634733809005469e+06
1.340000000000000080e+00,1.313979486919896605e-04
1.360000000000000098e+00,7.759194435507805734e-09
1.380000000000000115e+00,-3.985624749734839345e-05
1.400000000000000133e+00,-4.382630729879867499e-06
1.419999999999999929e+00,5.166865320540826768e+06
1.439999999999999947e+00,4.157771409120437391e-04
1.459999999999999964e+00,3.313431605070251103e-08
1.479999999999999982e+00,3.531474480744540689e-03
1.500000000000000000e+00,-9.183046195892774217e-05
1.520000000000000018e+00,-3.396274369740755646e+05
1.540000000000000036e+00,-1.244702739797113201e-04
1.560000000000000053e+00,5.862384947056361262e-07
1.580000000000000071e+00,-1.607528130380586340e-01
1.600000000000000089e+00,2.913299822803568279e-04
1.620000000000000107e+00,8.466329417592081882e+03
1.640000000000000124e+00,-1.151543248212863528e-05
1.660000000000000142e+00,2.498280682942947028e-07
1.679999999999999938e+00,-2.553552908986200265e+01
1.699999999999999956e+00,6.910955444634747083e-04
1.719999999999999973e+00,1.130160782467599802e+03
1.739999999999999991e+00,-9.922108247098655767e-09
1.760000000000000009e+00,1.049686667882883681e-08
1.780000000000000027e+00,1.682112416584585333e+02
1.800000000000000044e+00,6.653059620606261652e-05
1.820000000000000062e+00,-4.755523878133525173e+00
1.840000000000000080e+00,2.214261038471086012e-08
1.860000000000000098e+00,2.238148682098769968e-08
1.880000000000000115e+00,-4.724604919327468087e+04
1.900000000000000133e+00,5.849952901223720277e-04
1.919999999999999929e+00,-7.052481927158488206e-01
1.939999999999999947e+00,1.235670356978678564e-08
1.959999999999999964e+00,-1.175373402153991399e-08
1.979999999999999982e+00,-8.629925980171236442e+05
2.000000000000000000e+00,7.931470398206021049e-06
2.020000000000000018e+00,8.944166888548240116e-03
