t,avg_L
0.000000000000000000e+00,9.999999999940827333e-01
2.000000000000000042e-02,9.916316794265828127e-01
4.000000000000000083e-02,9.976732514843220656e-01
5.999999999999999778e-02,9.922245534137270617e-01
8.000000000000000167e-02,9.949338783894476901e-01
1.000000000000000056e-01,9.628771742613029261e-01
1.199999999999999956e-01,9.797451893403503753e-01
1.400000000000000133e-01,9.338773103907066497e-01
1.600000000000000033e-01,9.537055856960758859e-01
1.799999999999999933e-01,8.809674274029938301e-01
2.000000000000000111e-01,9.086926929776428796e-01
2.200000000000000011e-01,8.586079413079609202e-01
2.399999999999999911e-01,8.624833312956363685e-01
2.600000000000000089e-01,8.461096502478543391e-01
2.800000000000000266e-01,8.074794072132542855e-01
2.999999999999999889e-01,7.674048593330005108e-01
3.200000000000000067e-01,8.421076314486868331e-01
3.400000000000000244e-01,8.009448973339947653e-01
3.599999999999999867e-01,7.234035330466297431e-01
3.800000000000000044e-01,7.527958743225973137e-01
4.000000000000000222e-01,7.551882028696067506e-01
4.199999999999999845e-01,6.856145632893420050e-01
4.400000000000000022e-01,6.758094277763622149e-01
4.600000000000000200e-01,6.699627364817932751e-01
4.799999999999999822e-01,6.517216512915979809e-01
5.000000000000000000e-01,6.272206476730423086e-01
5.200000000000000178e-01,6.027451481305839964e-01
5.400000000000000355e-01,5.700634050852880774e-01
5.600000000000000533e-01,5.274246118429176677e-01
5.799999999999999600e-01,5.177644905922940133e-01
5.999999999999999778e-01,4.563601960098823684e-01
6.199999999999999956e-01,4.342021023606493224e-01
6.400000000000000133e-01,4.321756842612737848e-01
6.600000000000000311e-01,4.382107755889483869e-01
6.800000000000000488e-01,3.477393878949348593e-01
7.000000000000000666e-01,3.422468296307647484e-01
7.199999999999999734e-01,4.030318068937648879e-01
7.399999999999999911e-01,3.196141462307077741e-01
7.600000000000000089e-01,2.873858078889126033e-01
7.800000000000000266e-01,3.278385318363291057e-01
8.000000000000000444e-01,2.953507507803641019e-01
8.200000000000000622e-01,2.609937484556745235e-01
8.399999999999999689e-01,2.494645771673804635e-01
8.599999999999999867e-01,2.618744813807458161e-01
8.800000000000000044e-01,2.495789588272128434e-01
9.000000000000000222e-01,2.181563413516059702e-01
9.200000000000000400e-01,2.287149280897508852e-01
9.400000000000000577e-01,2.180454209742394012e-01
9.599999999999999645e-01,1.953764337285872899e-01
9.799999999999999822e-01,2.019188851340951441e-01
1.000000000000000000e+00,1.834761025944675883e-01
1.020000000000000018e+00,1.753841971172685477e-01
1.040000000000000036e+00,1.745798108365072820e-01
1.060000000000000053e+00,1.695086354484036384e-01
1.080000000000000071e+00,1.532427919861294452e-01
1.100000000000000089e+00,1.345905815355656621e-01
1.120000000000000107e+00,1.113907396033271269e-01
1.140000000000000124e+00,7.984142254707909947e-02
1.159999999999999920e+00,7.648024392618450740e-02
1.179999999999999938e+00,7.216318989189945965e-02
1.199999999999999956e+00,5.803468283182344062e-02
1.219999999999999973e+00,5.085913761371833874e-02
1.239999999999999991e+00,5.008388955108800111e-02
1.260000000000000009e+00,5.254435777617059988e-02
1.280000000000000027e+00,5.099070519705257987e-02
1.300000000000000044e+00,4.316000962774835942e-02
1.320000000000000062e+00,3.513967702479018490e-02
1.340000000000000080e+00,3.235420391543711999e-02
1.360000000000000098e+00,3.404571807143173812e-02
1.380000000000000115e+00,3.414766741348848611e-02
1.400000000000000133e+00,2.940024705352780460e-02
1.419999999999999929e+00,2.251632176142330868e-02
1.439999999999999947e+00,1.912810579507822142e-02
1.459999999999999964e+00,1.936489380740551505e-02
1.479999999999999982e+00,2.011510867811280162e-02
1.500000000000000000e+00,1.760229984023878660e-02
1.520000000000000018e+00,1.324273836528636061e-02
1.540000000000000036e+00,1.007693426843857785e-02
1.560000000000000053e+00,9.804453586886148486e-03
1.580000000000000071e+00,9.915772023829684534e-03
1.600000000000000089e+00,9.025045962995381990e-03
1.620000000000000107e+00,6.640879878140728242e-03
1.640000000000000124e+00,4.548718036446084204e-03
1.660000000000000142e+00,3.878889449584702748e-03
1.679999999999999938e+00,3.978367284031844066e-03
1.699999999999999956e+00,3.723941179150491027e-03
1.719999999999999973e+00,2.809628693976024862e-03
1.739999999999999991e+00,2.438455354920089375e-03
1.760000000000000009e+00,3.570041593955571285e-03
1.780000000000000027e+00,4.007446144041407719e-03
1.800000000000000044e+00,3.214294531785683116e-03
1.820000000000000062e+00,3.480263709285641004e-03
1.840000000000000080e+00,3.256688820644922013e-03
1.860000000000000098e+00,3.720237065842700152e-03
1.880000000000000115e+00,3.563452177464702161e-03
1.900000000000000133e+00,2.974294984438805804e-03
1.919999999999999929e+00,3.066716829981939660e-03
1.939999999999999947e+00,3.232502365655789880e-03
1.959999999999999964e+00,2.988005442027374513e-03
1.979999999999999982e+00,2.922615386732865719e-03
2.000000000000000000e+00,2.390440554836671151e-03
2.020000000000000018e+00,2.043894708465982153e-03
2.040000000000000036e+00,1.841919820680092265e-03
2.060000000000000053e+00,1.232687903660999434e-03
2.080000000000000071e+00,1.098296615881156528e-03
2.100000000000000089e+00,1.140688907609585089e-03
2.120000000000000107e+00,8.842374248813233322e-04
2.140000000000000124e+00,5.238864997475790311e-04
2.160000000000000142e+00,4.557440897323875961e-04
2.180000000000000160e+00,3.136042597094291346e-04
2.200000000000000178e+00,2.264140594394187505e-04
2.220000000000000195e+00,1.966850814649379227e-04
2.240000000000000213e+00,1.037282294915926878e-04
2.260000000000000231e+00,7.734721479739390477e-05
2.280000000000000249e+00,8.929355288497547343e-05
2.300000000000000266e+00,6.083279465912123745e-05
2.319999999999999840e+00,4.159412725216664417e-05
2.339999999999999858e+00,4.789602660218730769e-05
2.359999999999999876e+00,3.423583844198511126e-05
2.379999999999999893e+00,2.522417929526081564e-05
2.399999999999999911e+00,2.095071516789053960e-05
2.419999999999999929e+00,2.403339831537028900e-05
2.439999999999999947e+00,2.481470934574259220e-05
2.459999999999999964e+00,1.938069224773882802e-05
2.479999999999999982e+00,1.458421887378498462e-05
2.500000000000000000e+00,1.550867724917682512e-05
2.520000000000000018e+00,1.887802514184164324e-05
2.540000000000000036e+00,1.323974404868770792e-05
2.560000000000000053e+00,1.149849712804900833e-05
2.580000000000000071e+00,8.484857439216857532e-06
2.600000000000000089e+00,7.346634072318518299e-06
2.620000000000000107e+00,7.620463471996972474e-06
2.640000000000000124e+00,4.628063309719737015e-06
2.660000000000000142e+00,3.740859447627953812e-06
2.680000000000000160e+00,5.088229493974756188e-06
2.700000000000000178e+00,2.840747116698470982e-06
2.720000000000000195e+00,1.434703727821964024e-06
2.740000000000000213e+00,2.170368894912573852e-06
2.760000000000000231e+00,1.801055817693847809e-06
2.780000000000000249e+00,9.326660976046882742e-07
2.800000000000000266e+00,5.535317019490494734e-07
2.819999999999999840e+00,5.111771572470991106e-07
2.839999999999999858e+00,5.661981985664420626e-07
2.859999999999999876e+00,5.352299716335007684e-07
2.879999999999999893e+00,5.002034066844823081e-07
2.899999999999999911e+00,4.148222795787602090e-07
2.919999999999999929e+00,2.540966931793131165e-07
2.939999999999999947e+00,1.715003481226708175e-07
2.959999999999999964e+00,8.718770912380383390e-08
2.979999999999999982e+00,1.096226853152488915e-07
3.000000000000000000e+00,1.122636442208393673e-07
3.020000000000000018e+00,1.786809660563793793e-07
3.040000000000000036e+00,1.461463008335379590e-07
3.060000000000000053e+00,1.541719638231173265e-07
3.080000000000000071e+00,1.000066827306565508e-07
3.100000000000000089e+00,7.044407681882480765e-08
3.120000000000000107e+00,3.906817061919642113e-08
3.140000000000000124e+00,2.882835562348021254e-08
3.160000000000000142e+00,3.484271406582738838e-08
3.180000000000000160e+00,3.418957244279866216e-08
3.200000000000000178e+00,3.508641254222074251e-08
3.220000000000000195e+00,4.289139117913073841e-08
3.240000000000000213e+00,3.796722475982819586e-08
3.260000000000000231e+00,6.056990583925439743e-08
3.280000000000000249e+00,3.681689379124994513e-08
3.300000000000000266e+00,2.832035600448542903e-08
3.320000000000000284e+00,4.442425116602995735e-08
3.339999999999999858e+00,3.167150878265074318e-08
3.359999999999999876e+00,1.364355842267642639e-08
3.379999999999999893e+00,1.397323643445391849e-08
3.399999999999999911e+00,2.023652879633122883e-08
3.419999999999999929e+00,1.957850668451847714e-08
3.439999999999999947e+00,1.388115681329012963e-08
3.459999999999999964e+00,5.224362877238441341e-09
3.479999999999999982e+00,5.107585318827065311e-09
3.500000000000000000e+00,3.815326378806057327e-09
3.520000000000000018e+00,2.115761797391048667e-09
3.540000000000000036e+00,1.227151403148397971e-09
3.560000000000000053e+00,1.425112786704538572e-09
3.580000000000000071e+00,7.838050642601559536e-10
3.600000000000000089e+00,4.160827798000371534e-10
3.620000000000000107e+00,2.302336596088049972e-10
3.640000000000000124e+00,1.394298945359927779e-10
