t,traj_0,traj_1,traj_2,traj_3,traj_4
0.000000000000000000e+00,9.999999999943754991e-01,9.999999999965201170e-01,9.999999999942855711e-01,9.999999999939712669e-01,9.999999999952795537e-01
2.000000000000000042e-02,1.106325879366476750e+00,1.021440171910489969e+00,1.028322563797483991e+00,1.077334258296843927e+00,7.654854366813657052e-01
4.000000000000000083e-02,3.101935769180992342e-01,1.765864588515849154e-01,-1.276529928441045292e-01,2.698069545170957498e-02,-4.704664577450496932e-01
5.999999999999999778e-02,-5.729648843724585022e-02,-5.338629426440850978e-02,1.347092109698006246e-01,8.450955188858483291e-02,2.361510899453913431e-02
8.000000000000000167e-02,-1.443390373250443837e+00,-4.097887937024500826e-01,-1.836120241813201659e+00,2.253005389425002114e-01,6.385943507233353689e-01
1.000000000000000056e-01,3.585136492073955072e-02,6.188919342547634372e-02,8.594035948730291419e-02,1.175465887030156392e-01,1.240784576126761352e-01
1.199999999999999956e-01,-8.379063678112261826e+00,-7.173569686062135986e+01,-6.133003260465422102e+00,-2.425678239369174349e+01,-8.915603290515170087e+00
1.400000000000000133e-01,-2.004730083895537793e-02,-5.875177898174149815e-02,4.656886313822136692e-02,1.320038947852853958e-02,-9.604292313678020054e-02
1.600000000000000033e-01,5.987217364549167475e-02,2.863562817008004704e-02,2.082316977185052001e-02,-5.864968050923516363e-02,-1.437263332476393929e-01
1.799999999999999933e-01,-1.055734185629606803e-01,1.522209418899409528e-01,7.466101245830834843e-02,1.408702795971512878e-01,-4.636812094177984456e-01
2.000000000000000111e-01,3.474744326058092515e-03,6.796314428228981269e-03,6.202896281974894233e-03,3.151948379367838088e-02,5.591930572244374446e-03
2.200000000000000011e-01,-3.880263300093951102e+02,-2.557372707950241022e+02,8.453403375881188708e+01,5.540602003275450897e+02,1.115906319949770733e+02
2.399999999999999911e-01,-1.577458322650994726e-01,1.303774659102930646e-02,-4.833854663049297895e-01,-6.772867513749981916e-02,2.964421696390642236e-01
2.600000000000000089e-01,-2.570848814830313175e-02,-2.202919543783371514e-02,-7.464942193420531780e-03,1.233482816344017886e-02,-1.334500923495222091e-01
2.800000000000000266e-01,-5.280131652826337840e-02,-1.672061882521553439e-02,3.120917737644521989e-02,1.567197495669425955e-01,1.275162934711907559e-01
2.999999999999999889e-01,6.741061351629442592e-04,3.885955602891055728e-04,3.045266662525361102e-04,8.702198228081608686e-03,5.877310745247485424e-03
3.200000000000000067e-01,-5.142427723448335746e+04,-3.092871361962785613e+03,7.301135082214707381e+02,7.159890216894960524e+00,9.492865911978339000e+02
3.400000000000000244e-01,-6.574234722219521876e-01,1.225397148186829099e+00,-1.803817411900022094e+00,-7.497806552262256119e-01,-6.732950683057610242e-01
3.599999999999999867e-01,-6.299235490171024030e-04,1.030009934668629085e-01,-4.627540476763518373e-02,-5.766814236293461154e-02,1.398124828692046649e-02
3.800000000000000044e-01,2.604522762836757478e-03,-1.924560758061131084e-03,8.762000952439055832e-04,8.587349305514923453e-03,1.636981111624629878e-02
4.000000000000000222e-01,7.611896848105863364e-05,1.564750567541846262e-04,1.615812641088260060e-04,6.675242057619354451e-04,6.303687010133505238e-04
4.199999999999999845e-01,9.736990297050469089e+05,2.029389589381094993e+04,-2.213229395344441218e+04,-2.387025742620794335e+04,-3.440312796725494991e+04
4.400000000000000022e-01,-9.063180283903855994e+00,4.817822556100144205e+00,-7.659402723529922241e+00,-4.256787058712097505e+00,9.349791400699306587e-01
4.600000000000000200e-01,1.509977433926102015e-02,-1.601046026645391168e-02,-2.890985891851956952e-02,1.564659318418433476e-02,-5.158033413004837336e-02
4.799999999999999822e-01,2.589122456535072783e-04,1.588368137705844282e-04,2.749836216703069412e-04,7.104184659905493030e-04,3.155279582672069864e-03
5.000000000000000000e-01,1.117651394120747237e-05,4.232917373355378238e-05,1.542965054890640465e-04,3.815765413987676755e-04,2.467382448848935944e-04
5.200000000000000178e-01,4.824461063923085108e+06,1.841002995244129002e+07,-2.947111275574220927e+05,-1.192487787243795901e+05,-1.819716969469497781e+04
5.400000000000000355e-01,3.232235930246113043e+01,1.718237015538752033e+01,-1.725252745671814125e+01,-6.373313575400156417e+00,-1.851055264793128652e+00
5.600000000000000533e-01,-5.212060818674956950e-03,-2.077913847936441790e-03,9.243125803555825651e-03,1.715149384455010723e-02,9.637466842096256703e-02
5.799999999999999600e-01,5.282239919048470778e-05,5.005320112126925968e-05,6.054551217169695749e-05,7.687903786669430606e-04,7.703845932733729626e-04
5.999999999999999778e-01,1.397689591118664970e-05,7.712043208975919234e-06,1.015948682304751622e-04,5.753257929510056500e-04,3.592111638483891345e-04
6.199999999999999956e-01,2.487613441217416432e+06,3.228618333913953975e+06,1.079863030193188926e+06,-6.496645257574670250e+05,2.435701699728901731e+05
6.400000000000000133e-01,1.012215215841936278e+01,5.656792200090080769e+01,-6.649085479170569357e+00,5.695410058939504694e+00,6.435597279662862436e-01
6.600000000000000311e-01,1.072275015317977059e-03,1.638800492933290692e-03,1.783880724713627925e-03,-1.929674262962287942e-03,1.824299298021018340e-02
6.800000000000000488e-01,1.334956180541496090e-05,8.511089107543626703e-06,9.652586837249186214e-05,1.362671523855646719e-04,2.121363867565602933e-04
7.000000000000000666e-01,1.374870382792335123e-05,2.887572299358376348e-06,4.598267328187731370e-05,4.657908757916549608e-04,-4.090737587374431995e-05
7.199999999999999734e-01,-6.687095086676750183e+08,-7.357513925934238434e+08,2.404998596391211264e+06,2.424689076082016341e+06,4.558161148258942179e+06
7.399999999999999911e-01,1.891679026357408944e+01,3.755915439571712700e+00,-1.252186249912906391e+00,4.786524155432300809e+00,1.484191032448115521e+01
7.600000000000000089e-01,1.441490244190679928e-05,1.798087972423465181e-04,-2.642793184320669240e-04,-3.846247488395452239e-03,-7.079882925822645126e-04
7.800000000000000266e-01,5.268694209409257216e-06,2.716982757172812948e-06,1.374912147327773074e-05,3.770254130317985037e-05,3.081988346430403024e-05
8.000000000000000444e-01,8.605673740252066278e-07,-4.640680841347294151e-07,5.188736766563789766e-05,1.765644733764955667e-04,6.178969230604676010e-05
8.200000000000000622e-01,7.424182482254962921e+09,-1.510832814347640991e+09,3.142278517344983760e+06,1.611875869643972442e+07,4.312369848800264299e+07
8.399999999999999689e-01,5.032236098166652738e+00,-2.881644147311428483e+01,2.344127978494325415e+00,7.506113517185774242e+00,1.362659173483274522e+01
8.599999999999999867e-01,8.038854628928784725e-06,-7.470461548421307991e-06,-1.447840443499555808e-04,-1.215385239675753452e-03,-1.263557460949680557e-03
8.800000000000000044e-01,6.585991314971308526e-06,6.165199739400416055e-06,1.898121605211566473e-05,3.148295817550262905e-04,4.671914673673889371e-05
9.000000000000000222e-01,-2.147027615986013537e-06,-6.644383877425654522e-06,-1.918786615734817085e-05,-1.083813759941806598e-04,-4.307801509579286311e-04
9.200000000000000400e-01,5.962772259440521240e+09,2.550099451074953079e+09,-1.810356645711779296e+08,-1.337089924689685851e+08,8.521489818128898740e+07
9.400000000000000577e-01,-1.135301587242915744e+00,-4.038219213281841746e+00,3.034351047055711348e+00,8.986530797683263128e-01,-2.609549889012760193e+00
9.599999999999999645e-01,-3.716635104663494702e-05,-1.119130588492647158e-05,-1.831166153774855274e-05,-1.141757528844090236e-03,-7.603649267413174480e-05
9.799999999999999822e-01,6.737809027229123178e-06,2.696897963850194800e-06,1.421930088119754469e-05,2.156244794686796380e-04,5.827805773567724853e-05
1.000000000000000000e+00,-7.879084071152307541e-06,-1.137179072905185858e-05,2.150991207448562606e-06,-3.696546519384084450e-04,-9.251699031594171182e-05
1.020000000000000018e+00,4.342518463706488609e+09,2.522892311762784576e+10,-7.716237300342690945e+08,-2.058704577447392419e+07,-5.371566643432167768e+08
1.040000000000000036e+00,3.938952540937686320e-01,3.956584269418136346e-01,-2.362893194599705315e-01,-8.832868513870740790e-01,9.066965031345054493e-01
1.060000000000000053e+00,-2.389354129733215741e-06,-8.513896511169437580e-07,5.611575244839922919e-07,6.466243542328640103e-06,-2.014327537957348753e-05
1.080000000000000071e+00,6.746578491965189733e-06,7.788366231525132950e-07,3.048531941096201857e-05,2.106818459777651600e-04,6.428756045766088824e-05
1.100000000000000089e+00,-2.159624233258377663e-05,-7.127541098217027706e-05,-2.392036272163650069e-04,-1.038711524681181419e-03,-8.026855096095096781e-04
1.120000000000000107e+00,1.228122140393877602e+10,4.357523950214662170e+10,-5.565812391887531281e+08,-9.889081094424183667e+07,-7.879497567625530958e+08
1.140000000000000124e+00,8.367034859656999335e-02,1.450392043821316646e-01,-1.067288097007765557e-01,-2.604275502557201194e-01,-5.594620016980432764e-01
1.159999999999999920e+00,1.392828781715373254e-07,4.193233447133876448e-07,-2.336557793146931517e-07,2.100823671108250075e-05,1.226456623771394172e-05
1.179999999999999938e+00,5.849961387245981448e-06,3.435555631211087248e-06,2.380266160483636290e-05,1.031145794221343445e-03,5.773142082456750399e-04
1.199999999999999956e+00,-6.173212724333388215e-05,-1.320942944454554065e-05,-1.040136891834656218e-04,-4.159184924122401447e-04,-1.385872845406204692e-03
1.219999999999999973e+00,1.711839893776945114e+10,1.816170900763343430e+10,-2.581594056688240543e+07,-1.932934998576234281e+07,-1.697930628072824776e+08
1.239999999999999991e+00,-3.340487205333652048e-03,-8.857433730818983081e-03,8.268718029882089846e-04,-2.588218136859504748e-02,2.426680772402694738e-02
1.260000000000000009e+00,1.575651199573526656e-07,1.948111952329345924e-07,2.736254289108298947e-08,-2.010980030782340040e-07,7.277456463410827423e-06
1.280000000000000027e+00,1.309150709876923710e-04,1.735734551518721650e-04,3.988183434727063473e-05,5.125797719861548488e-03,2.218625136044222439e-03
1.300000000000000044e+00,1.159253052826179942e-05,2.020439485691437548e-05,-1.274308498753391693e-05,-7.027891951601356610e-04,-1.093731001992991189e-03
1.320000000000000062e+00,-4.600583567752142906e+09,1.833531208312194109e+09,-5.489189753515486373e+05,-7.173634733809005469e+06,-8.128523309222373366e+07
1.340000000000000080e+00,-3.403727139245030058e-03,-1.743145233484646311e-03,1.313979486919896605e-04,3.313202026873882100e-02,4.923832907153215255e-02
1.360000000000000098e+00,6.816797818190947399e-09,7.759194435507805734e-09,5.482381373659751791e-09,3.335543002321792482e-06,2.066916902032489822e-06
1.380000000000000115e+00,-7.015003197613693328e-03,-4.175217212929881899e-04,-3.985624749734839345e-05,6.378834293658217428e-03,3.413959093205543374e-03
1.400000000000000133e+00,4.780858813016215419e-06,1.718303507174755646e-06,-4.382630729879867499e-06,-4.983207643352856146e-04,-5.349404176716453414e-03
1.419999999999999929e+00,2.455770832026976049e+08,3.184269584420138597e+07,4.059871654240690532e+03,-7.072258281534470152e+05,5.166865320540826768e+06
1.439999999999999947e+00,4.157771409120437391e-04,3.052099558070752762e-04,2.611208868386679589e-05,5.211072608189370146e-03,5.170634000608380007e-03
1.459999999999999964e+00,6.666516256495263598e-09,9.270570905913238797e-10,3.313431605070251103e-08,1.946270324593132526e-06,5.738985502596985171e-06
1.479999999999999982e+00,-1.111613891085153905e-01,-3.803914100729739040e-03,3.531474480744540689e-03,5.603003384754747657e-02,3.948532067308382909e-02
1.500000000000000000e+00,9.018546651935541853e-05,-2.286559387391264161e-04,-9.183046195892774217e-05,3.720115061604884680e-05,-1.401648792341039437e-02
1.520000000000000018e+00,-7.812576248682936653e+06,-3.787300411198636517e+06,3.779350945685931947e+04,-3.396274369740755646e+05,2.630721544077401049e+05
1.540000000000000036e+00,2.447693733142008622e-05,-2.941632812143864252e-06,-1.244702739797113201e-04,-1.563369108676787025e-04,-2.511725030085647757e-03
1.560000000000000053e+00,6.324518959504717246e-09,1.795076200855032350e-10,5.862384947056361262e-07,1.686085316058949610e-06,4.222423510321563731e-06
1.580000000000000071e+00,-1.677612626411339791e+00,-1.607528130380586340e-01,3.568274437644303188e-01,4.413391896141561688e+00,-1.177649188721455076e+00
1.600000000000000089e+00,2.913299822803568279e-04,4.129270271489175531e-04,5.080778555403585225e-05,1.045844745166878923e-03,-4.771608307862227130e-04
1.620000000000000107e+00,-7.953461625170154730e+05,-2.231867498030156421e+05,8.466329417592081882e+03,1.118868838327332196e+05,3.718048106566398928e+04
1.640000000000000124e+00,-1.658294003102780907e-06,-4.838738657166391028e-07,-1.151543248212863528e-05,-8.250905681111606570e-05,-3.560897579540738250e-04
1.660000000000000142e+00,5.136775255647748776e-09,9.252788179289127820e-10,2.498280682942947028e-07,7.236093333752330759e-07,5.254888928370171122e-06
1.679999999999999938e+00,-2.553552908986200265e+01,-1.307332877303294261e+01,-5.146879199946573280e+00,-3.400023243144747198e+01,-3.332433635204898081e+01
1.699999999999999956e+00,9.381896103514343502e-05,6.910955444634747083e-04,4.888468168400193862e-05,9.889984125335494689e-04,7.209161455489501106e-04
1.719999999999999973e+00,9.921057541078396753e+03,1.432715503183269902e+04,4.655428826322132352e+01,1.130160782467599802e+03,-1.818478341942179213e+03
1.739999999999999991e+00,-9.922108247098655767e-09,-2.179620303536684555e-08,-6.036926205761990884e-07,6.914190555315015315e-06,1.391284090287234351e-05
1.760000000000000009e+00,4.716767373160824322e-09,2.637441746320554724e-09,1.049686667882883681e-08,2.123898009172737954e-06,5.500241932440061082e-06
